TIMESTAMP,ZED_OPEN_PRICE_USD,ZED_HIGH_PRICE_USD,ZED_LOW_PRICE_USD,ZED_CLOSE_PRICE_USD,ZED_VOLUME_USD,ZED_DIVIDENDS_USD,ZED_STOCK_SPLITS_USD
2022-07-29 00:00:00+00:00,0.07451699674129486,0.11484699696302414,0.07451699674129486,0.09441900253295898,5904493,0.0,0.0
2022-07-30 00:00:00+00:00,0.09441900253295898,0.19335000216960907,0.09330499917268753,0.12605400383472443,8920050,0.0,0.0
2022-07-31 00:00:00+00:00,0.12605300545692444,0.12608200311660767,0.10039500147104263,0.10277199745178223,3883273,0.0,0.0
2022-08-01 00:00:00+00:00,0.10277199745178223,0.12218700349330902,0.09878599643707275,0.10561300069093704,1472695,0.0,0.0
2022-08-02 00:00:00+00:00,0.10561300069093704,0.1123339980840683,0.10038100183010101,0.10627900063991547,1564518,0.0,0.0
2022-08-03 00:00:00+00:00,0.10623600333929062,0.12668199837207794,0.10316900163888931,0.11541199684143066,1477828,0.0,0.0
2022-08-04 00:00:00+00:00,0.11539199948310852,0.15539200603961945,0.11539199948310852,0.1238040030002594,3464932,0.0,0.0
2022-08-05 00:00:00+00:00,0.1238040030002594,0.12420099973678589,0.11059799790382385,0.11158899962902069,1811615,0.0,0.0
2022-08-06 00:00:00+00:00,0.11158899962902069,0.11571399867534637,0.10004299879074097,0.10061299800872803,1294894,0.0,0.0
2022-08-07 00:00:00+00:00,0.10061299800872803,0.10518500208854675,0.09188900142908096,0.0947910025715828,1468109,0.0,0.0
2022-08-08 00:00:00+00:00,0.09479200094938278,0.09505300223827362,0.08553799986839294,0.0867450013756752,983221,0.0,0.0
2022-08-09 00:00:00+00:00,0.0867450013756752,0.08893900364637375,0.0745680034160614,0.0745680034160614,1908429,0.0,0.0
2022-08-10 00:00:00+00:00,0.0745680034160614,0.08421699702739716,0.07165899872779846,0.08396299928426743,6122319,0.0,0.0
2022-08-11 00:00:00+00:00,0.08396399766206741,0.08494000136852264,0.07562299817800522,0.07598000019788742,1987287,0.0,0.0
2022-08-12 00:00:00+00:00,0.07598999887704849,0.07638300210237503,0.07225999981164932,0.07298199832439423,1241506,0.0,0.0
2022-08-13 00:00:00+00:00,0.07294999808073044,0.0746460035443306,0.07136499881744385,0.0718040019273758,1167215,0.0,0.0
2022-08-14 00:00:00+00:00,0.07180699706077576,0.07182800024747849,0.06684300303459167,0.06762800365686417,1055937,0.0,0.0
2022-08-15 00:00:00+00:00,0.06762800365686417,0.06837300211191177,0.06521899998188019,0.06708700209856033,1158213,0.0,0.0
2022-08-16 00:00:00+00:00,0.06708700209856033,0.0671520009636879,0.06546200066804886,0.06600899994373322,908566,0.0,0.0
2022-08-17 00:00:00+00:00,0.06600899994373322,0.07751599699258804,0.06515900045633316,0.07079300284385681,1486655,0.0,0.0
2022-08-18 00:00:00+00:00,0.07079300284385681,0.07311899960041046,0.06917800009250641,0.07009600102901459,1208481,0.0,0.0
2022-08-19 00:00:00+00:00,0.0700249969959259,0.0700249969959259,0.0635410025715828,0.06377000361680984,1099722,0.0,0.0
2022-08-20 00:00:00+00:00,0.06358599662780762,0.0649460032582283,0.06136000156402588,0.06232399865984917,933270,0.0,0.0
2022-08-21 00:00:00+00:00,0.06232399865984917,0.06268300116062164,0.059689000248909,0.06001099944114685,766935,0.0,0.0
2022-08-22 00:00:00+00:00,0.06001000106334686,0.06006300076842308,0.05615200102329254,0.05672299861907959,1374011,0.0,0.0
