TIMESTAMP,SPD2828_OPEN_PRICE_USD,SPD2828_HIGH_PRICE_USD,SPD2828_LOW_PRICE_USD,SPD2828_CLOSE_PRICE_USD,SPD2828_VOLUME_USD,SPD2828_DIVIDENDS_USD,SPD2828_STOCK_SPLITS_USD
2018-09-01 00:00:00+00:00,0.003011000109836459,0.0032689999788999557,0.002982999896630645,0.0031820000149309635,259637,0.0,0.0
2018-09-02 00:00:00+00:00,0.003183000022545457,0.0032279998995363712,0.0030400000978261232,0.0031240000389516354,141358,0.0,0.0
2018-09-03 00:00:00+00:00,0.0031250000465661287,0.0031610000878572464,0.00304599991068244,0.003134000115096569,63320,0.0,0.0
2018-09-04 00:00:00+00:00,0.003134000115096569,0.003195999888703227,0.0029780000913888216,0.0030219999607652426,94993,0.0,0.0
2018-09-05 00:00:00+00:00,0.003022999968379736,0.0030410001054406166,0.0023529999889433384,0.002363000065088272,127290,0.0,0.0
2018-09-06 00:00:00+00:00,0.0023139999248087406,0.0023139999248087406,0.0017519999528303742,0.001892999978736043,184608,0.0,0.0
2018-09-07 00:00:00+00:00,0.0018530000234022737,0.0019480000482872128,0.0016740000573918223,0.0017450000159442425,147491,0.0,0.0
2018-09-08 00:00:00+00:00,0.0017470000311732292,0.0018870000494644046,0.001597000053152442,0.001597000053152442,86747,0.0,0.0
2018-09-09 00:00:00+00:00,0.0015960000455379486,0.0017259999876841903,0.0014830000000074506,0.0016299999551847577,83539,0.0,0.0
2018-09-10 00:00:00+00:00,0.0016289999475702643,0.0017729999963194132,0.0015829999465495348,0.00165200000628829,146852,0.0,0.0
2018-09-11 00:00:00+00:00,0.0016540000215172768,0.0016599999507889152,0.0014959999825805426,0.0015239999629557133,19340,0.0,0.0
2018-09-12 00:00:00+00:00,0.0015239999629557133,0.0015660000499337912,0.0012890000361949205,0.0013439999893307686,65440,0.0,0.0
2018-09-13 00:00:00+00:00,0.0013549999566748738,0.0015650000423192978,0.0013549999566748738,0.0015610000118613243,35696,0.0,0.0
2018-09-14 00:00:00+00:00,0.001560000004246831,0.0015839999541640282,0.0014029999729245901,0.0015480000292882323,37130,0.0,0.0
2018-09-15 00:00:00+00:00,0.001547000021673739,0.0016459999606013298,0.0015379999531432986,0.001639000023715198,85709,0.0,0.0
2018-09-16 00:00:00+00:00,0.0016430000541731715,0.0016430000541731715,0.0015460000140592456,0.0015589999966323376,59489,0.0,0.0
2018-09-17 00:00:00+00:00,0.001563000027090311,0.0016749999485909939,0.0015079999575391412,0.0015109999803826213,29392,0.0,0.0
2018-09-18 00:00:00+00:00,0.001509999972768128,0.0015950000379234552,0.0014519999967887998,0.0015269999857991934,132915,0.0,0.0
2018-09-19 00:00:00+00:00,0.0015269999857991934,0.00165200000628829,0.0014819999923929572,0.001534000039100647,129330,0.0,0.0
2018-09-20 00:00:00+00:00,0.001534000039100647,0.0016280000563710928,0.0014700000174343586,0.0016280000563710928,173628,0.0,0.0
2018-09-21 00:00:00+00:00,0.0016280000563710928,0.0016919999616220593,0.0015109999803826213,0.001623000018298626,121037,0.0,0.0
2018-09-22 00:00:00+00:00,0.0016240000259131193,0.0017920000245794654,0.0015709999715909362,0.001744000008329749,183914,0.0,0.0
2018-09-23 00:00:00+00:00,0.0017450000159442425,0.002070999937132001,0.0016769999638199806,0.0017500000540167093,208404,0.0,0.0
2018-09-24 00:00:00+00:00,0.0017509999452158809,0.0018779999809339643,0.0015820000553503633,0.0016479999758303165,80378,0.0,0.0
2018-09-25 00:00:00+00:00,0.0016469999682158232,0.0016479999758303165,0.0013170000165700912,0.0014299999456852674,85350,0.0,0.0
2018-09-26 00:00:00+00:00,0.001429000054486096,0.0015350000467151403,0.0013800000306218863,0.0013970000436529517,15762,0.0,0.0
2018-09-27 00:00:00+00:00,0.0013970000436529517,0.0015269999857991934,0.0013670000480487943,0.0015119999879971147,2977,0.0,0.0
2018-09-28 00:00:00+00:00,0.001512999995611608,0.0015810000477358699,0.001462999964132905,0.0015610000118613243,5137,0.0,0.0
