TIMESTAMP,BTCV5175_OPEN_PRICE_USD,BTCV5175_HIGH_PRICE_USD,BTCV5175_LOW_PRICE_USD,BTCV5175_CLOSE_PRICE_USD,BTCV5175_VOLUME_USD,BTCV5175_DIVIDENDS_USD,BTCV5175_STOCK_SPLITS_USD
2020-03-27 00:00:00+00:00,25.53106689453125,26.215909957885742,24.444128036499023,25.047073364257812,95003,0.0,0.0
2020-03-28 00:00:00+00:00,25.09496307373047,25.09496307373047,22.391271591186523,22.886960983276367,65739,0.0,0.0
2020-03-29 00:00:00+00:00,22.88954734802246,24.35976791381836,22.053821563720703,22.916486740112305,62627,0.0,0.0
2020-03-30 00:00:00+00:00,22.8942928314209,24.89961814880371,22.80849266052246,24.703521728515625,71235,0.0,0.0
2020-03-31 00:00:00+00:00,24.64743423461914,25.4001407623291,24.343233108520508,25.236522674560547,36368,0.0,0.0
2020-04-01 00:00:00+00:00,25.236522674560547,26.0791015625,24.12938690185547,25.988426208496094,754534,0.0,0.0
2020-04-02 00:00:00+00:00,25.976289749145508,28.779861450195312,25.955780029296875,28.398420333862305,1445139,0.0,0.0
2020-04-03 00:00:00+00:00,27.051822662353516,29.363935470581055,27.02510643005371,28.455495834350586,1395414,0.0,0.0
2020-04-04 00:00:00+00:00,28.453357696533203,30.381996154785156,28.175275802612305,30.379772186279297,671471,0.0,0.0
2020-04-05 00:00:00+00:00,30.396770477294922,33.30080032348633,30.36918830871582,32.80723190307617,1040514,0.0,0.0
2020-04-06 00:00:00+00:00,32.80204391479492,34.51640319824219,30.932859420776367,34.056697845458984,3786311,0.0,0.0
2020-04-07 00:00:00+00:00,33.9902229309082,36.4686279296875,32.951717376708984,35.3281364440918,2130226,0.0,0.0
2020-04-08 00:00:00+00:00,35.30768966674805,39.980316162109375,34.65305709838867,37.352230072021484,2715634,0.0,0.0
2020-04-09 00:00:00+00:00,37.347900390625,48.86741256713867,37.28350067138672,48.86741256713867,4073196,0.0,0.0
2020-04-10 00:00:00+00:00,48.57524871826172,49.31118392944336,41.3062629699707,44.498252868652344,3376948,0.0,0.0
2020-04-11 00:00:00+00:00,44.498252868652344,45.731689453125,41.116127014160156,44.27734375,2213573,0.0,0.0
