TIMESTAMP,BONFIRE_OPEN_PRICE_USD,BONFIRE_HIGH_PRICE_USD,BONFIRE_LOW_PRICE_USD,BONFIRE_CLOSE_PRICE_USD,BONFIRE_VOLUME_USD,BONFIRE_DIVIDENDS_USD,BONFIRE_STOCK_SPLITS_USD
2021-08-03 00:00:00+00:00,,,,0.0,574083,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,656142,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,393975,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,644024,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,698038,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,610053,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,710653,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,561067,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,1031898,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,864225,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,628765,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,511421,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,491547,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,722010,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,671198,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,573567,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,794304,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,766964,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,894785,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,780064,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,962416,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,2568905,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,2539216,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,784296,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,667339,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,598279,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,385048,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,810983,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,1078377,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,796246,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,519732,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,588037,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,502449,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,513131,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,558237,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,539606,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,672350,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,964363,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,972054,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,531927,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,624195,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,495148,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,304531,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,234019,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,2293104,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,3195881,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,1226878,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,285165,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,222862,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,185023,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,171078,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,151886,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,99914,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,105596,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,117658,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,134199,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,89511,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,125991,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,136508,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,150886,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,136781,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,118952,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,120530,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,111663,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,116841,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,139383,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,143301,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,153605,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,137237,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,124024,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,125877,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,149968,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,174059,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,165029,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,168986,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,175894,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,138210,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,169853,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,190299,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,174754,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,111477,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,122638,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,101418,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,134584,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,200471,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,209565,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,639617,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,883876,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,618308,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,406032,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,275786,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,274544,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,297152,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,207902,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,233961,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,268009,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,295061,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,291190,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,239940,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,212226,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,176275,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,155463,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,163714,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,149238,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,145761,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,166653,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,184524,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,143990,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,128316,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,107218,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,137463,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,125023,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,85352,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,75078,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,173119,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,145630,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,191717,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,120314,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,91196,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,145009,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,155318,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,168839,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,126972,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,133194,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,205342,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,145981,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,124661,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,102852,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,95031,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,89787,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,98689,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,88641,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,79693,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,66266,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,92556,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,89940,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,86922,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,70070,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,72060,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,81248,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,73595,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,55215,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,68736,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,88437,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,56113,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,45054,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,60965,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,67851,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,73297,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,65890,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,55669,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,66482,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,65834,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,69598,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,59972,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,77163,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,60302,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,67163,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,51896,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,13556,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,14876,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,10111,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,16433,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,30059,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,23606,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,18118,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,12880,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,10306,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,14324,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,12994,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,12806,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,17876,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,19610,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,13934,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,22244,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,17371,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,9623,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,11281,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,22692,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,18832,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,12820,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,30046,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,27328,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,15232,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,15041,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,9900,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,13714,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,12090,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,20306,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,31740,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,25708,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,22462,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,19650,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,9603,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,10183,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,13920,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,13718,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,23253,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,24674,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,13498,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,6537,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,11702,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,15875,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,21226,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,13470,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,16740,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,15439,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,28495,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,26149,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,18350,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,15726,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,18631,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,12749,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,14518,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,14469,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,21200,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,26381,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,10978,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,11384,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,23931,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,14532,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,3718,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,7672,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,10804,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,5533,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,14247,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,10855,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,8852,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,9740,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,12394,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,37547,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,32665,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,10548,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,8593,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,15547,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,13036,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,8428,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,14780,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,15480,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,18000,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,20543,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,23718,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,16106,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,16815,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,21125,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,13442,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,11742,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,12430,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,11446,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,20172,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,64467,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,56168,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,12219,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,5048,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,10700,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,8696,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,5227,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,4529,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,7584,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,10957,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,11680,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,7885,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,5982,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,6169,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,2820,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,5047,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,5384,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,15887,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,19647,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,5815,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,4308,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,9696,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,7859,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,9283,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,10236,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,2442,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2567,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,2585,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,2133,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,6845,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,9162,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,5007,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,6792,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,7882,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,97586,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,104515,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,38768,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,35367,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,2123,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,2428,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,967,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,797,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,5511,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,7090,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,3896,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,3098,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,6503,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,6102,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,3618,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,3618,0.0,0.0
