,MSE,RMSE,MAE,MAPE,R2
0,81733.814960072,285.89126422483076,234.89578600000016,0.1114236066885514,-0.13940448374114411
1,57531.42389007215,239.85709055617295,214.5478564516128,0.10078752155864731,-0.6808412919324776
2,76638.2068986645,276.8360650252501,222.46710483870956,0.07337485797068516,-0.4454222002543531
3,208640.23056343725,456.7715299396814,390.48209500000013,0.11716308943062362,-0.6349394756063269
4,97783.02187801243,312.7027692202492,265.7414112903225,0.07099582299393503,0.06313900454748222
5,84897.72719147331,291.3721455312318,243.44365499999975,0.05556809174133975,-0.7928787991534993
6,64531.65806560444,254.03082109382797,208.5640193548386,0.05246283964329852,-0.26481458165217586
7,190723.6217233557,436.7191565793235,347.2555693548389,0.12191404056168381,0.04144165750314843
8,85470.03325573246,292.35258380204624,243.9977410714286,0.08568869617180368,-1.1745420598131484
9,69086.00657678014,262.8421704688579,225.72989354838703,0.07756864903218129,0.09284681968387887
10,33992.51085381645,184.37058022856155,151.30043166666673,0.04894103213448068,0.20290195023096924
11,93331.10125497832,305.50139321282694,212.64559516129017,0.10103406016342946,0.269134116399541
Mean,95363.27975933325,299.93729749023834,246.75592989484122,0.08474352567422165,-0.2886149453156755
