TIMESTAMP,DIME_OPEN_PRICE_USD,DIME_HIGH_PRICE_USD,DIME_LOW_PRICE_USD,DIME_CLOSE_PRICE_USD,DIME_VOLUME_USD,DIME_DIVIDENDS_USD,DIME_STOCK_SPLITS_USD
2017-12-19 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.2000000424450263e-05,39909,0.0,0.0
2017-12-20 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,9.999999747378752e-06,1.8000000636675395e-05,16769,0.0,0.0
2017-12-21 00:00:00+00:00,1.8000000636675395e-05,4.8999998398358e-05,1.8000000636675395e-05,4.5000000682193786e-05,53644,0.0,0.0
2017-12-22 00:00:00+00:00,4.600000102072954e-05,7.79999973019585e-05,3.199999991920777e-05,6.399999983841553e-05,28458,0.0,0.0
2017-12-23 00:00:00+00:00,6.399999983841553e-05,6.800000119255856e-05,2.5999999706982635e-05,2.5999999706982635e-05,22510,0.0,0.0
2017-12-24 00:00:00+00:00,2.5999999706982635e-05,3.5000000934815034e-05,1.9999999494757503e-05,2.8000000384054147e-05,24335,0.0,0.0
2017-12-25 00:00:00+00:00,2.9000000722589903e-05,4.8999998398358e-05,1.9999999494757503e-05,4.199999966658652e-05,60791,0.0,0.0
2017-12-26 00:00:00+00:00,4.099999932805076e-05,5.999999848427251e-05,3.199999991920777e-05,3.9999998989515007e-05,38855,0.0,0.0
2017-12-27 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,1.700000029813964e-05,2.4000000848900527e-05,204670,0.0,0.0
2017-12-28 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.099999983329326e-05,2.5999999706982635e-05,257054,0.0,0.0
2017-12-29 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.499999936844688e-05,3.199999991920777e-05,125244,0.0,0.0
2017-12-30 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.099999983329326e-05,2.499999936844688e-05,65959,0.0,0.0
2017-12-31 00:00:00+00:00,2.4000000848900527e-05,3.400000059627928e-05,2.300000051036477e-05,3.099999958067201e-05,60576,0.0,0.0
2018-01-01 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.2000000171829015e-05,2.499999936844688e-05,120479,0.0,0.0
2018-01-02 00:00:00+00:00,2.499999936844688e-05,3.300000025774352e-05,2.4000000848900527e-05,3.099999958067201e-05,174878,0.0,0.0
2018-01-03 00:00:00+00:00,3.099999958067201e-05,3.9999998989515007e-05,2.9999999242136255e-05,3.899999865097925e-05,203918,0.0,0.0
2018-01-04 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.5000000934815034e-05,4.099999932805076e-05,415022,0.0,0.0
2018-01-05 00:00:00+00:00,4.099999932805076e-05,4.70000013592653e-05,3.899999865097925e-05,4.70000013592653e-05,439026,0.0,0.0
2018-01-06 00:00:00+00:00,4.70000013592653e-05,0.00015100000018719584,4.70000013592653e-05,0.00015100000018719584,1132000,0.0,0.0
2018-01-07 00:00:00+00:00,0.00014899999951012433,0.0001539999939268455,0.00011500000255182385,0.00015100000018719584,1755510,0.0,0.0
2018-01-08 00:00:00+00:00,0.00015100000018719584,0.00015900000289548188,0.0001250000059371814,0.00013699999544769526,1147370,0.0,0.0
2018-01-09 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.0001140000022132881,0.00011899999663000926,642414,0.0,0.0
2018-01-10 00:00:00+00:00,0.00011899999663000926,0.00014699999883305281,0.00011500000255182385,0.00014699999883305281,946682,0.0,0.0
2018-01-11 00:00:00+00:00,0.0001449999981559813,0.00023099999816622585,0.00013000000035390258,0.00019999999494757503,2673890,0.0,0.0
2018-01-12 00:00:00+00:00,0.0002119999990100041,0.00027799999224953353,0.0001340000017080456,0.0002640000020619482,4718820,0.0,0.0
2018-01-13 00:00:00+00:00,0.0002629999944474548,0.00028199999360367656,0.0001320000010309741,0.00013299999409355223,4368060,0.0,0.0
2018-01-14 00:00:00+00:00,0.0001340000017080456,0.00015700000221841037,0.0001230000052601099,0.00013000000035390258,1138480,0.0,0.0
2018-01-15 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00010900000052060932,0.00010900000052060932,450792,0.0,0.0
2018-01-16 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,6.299999949987978e-05,6.70000008540228e-05,343087,0.0,0.0
2018-01-17 00:00:00+00:00,6.70000008540228e-05,8.099999831756577e-05,5.400000009103678e-05,7.999999797903001e-05,313706,0.0,0.0
2018-01-18 00:00:00+00:00,7.999999797903001e-05,0.0001049999991664663,7.599999662488699e-05,8.900000102585182e-05,456956,0.0,0.0
2018-01-19 00:00:00+00:00,9.100000170292333e-05,0.00011800000356743112,8.399999933317304e-05,0.0001049999991664663,320922,0.0,0.0
2018-01-20 00:00:00+00:00,0.00010800000018207356,0.00015900000289548188,0.0001049999991664663,0.0001539999939268455,311020,0.0,0.0
2018-01-21 00:00:00+00:00,0.0001539999939268455,0.00015799999528098851,0.0001140000022132881,0.00011700000322889537,491719,0.0,0.0
2018-01-22 00:00:00+00:00,0.00011800000356743112,0.00012599999899975955,9.300000237999484e-05,0.00010399999882793054,356936,0.0,0.0
2018-01-23 00:00:00+00:00,0.00010399999882793054,0.0001140000022132881,9.699999645818025e-05,0.00010599999950500205,383709,0.0,0.0
2018-01-24 00:00:00+00:00,0.00010599999950500205,0.00011200000153621659,0.00010199999815085903,0.00010900000052060932,222739,0.0,0.0
2018-01-25 00:00:00+00:00,0.00011000000085914508,0.0001829999964684248,0.00011000000085914508,0.00018000000272877514,728578,0.0,0.0
2018-01-26 00:00:00+00:00,0.00017899999511428177,0.0001829999964684248,0.00010399999882793054,0.00011000000085914508,383282,0.0,0.0
2018-01-27 00:00:00+00:00,0.0001140000022132881,0.00011999999696854502,0.00010699999984353781,0.00011800000356743112,185623,0.0,0.0
2018-01-28 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,9.999999747378752e-05,0.00010699999984353781,227545,0.0,0.0
2018-01-29 00:00:00+00:00,0.00010800000018207356,0.00011300000187475234,0.00010099999781232327,0.00010199999815085903,204403,0.0,0.0
2018-01-30 00:00:00+00:00,0.00010199999815085903,0.0001049999991664663,7.79999973019585e-05,8.299999899463728e-05,199531,0.0,0.0
2018-01-31 00:00:00+00:00,8.299999899463728e-05,9.300000237999484e-05,7.500000356230885e-05,9.000000136438757e-05,221465,0.0,0.0
2018-02-01 00:00:00+00:00,9.000000136438757e-05,9.100000170292333e-05,5.500000042957254e-05,6.299999949987978e-05,172786,0.0,0.0
2018-02-02 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,4.8000001697801054e-05,5.6000000768108293e-05,182193,0.0,0.0
2018-02-03 00:00:00+00:00,5.6000000768108293e-05,7.699999696342275e-05,5.400000009103678e-05,7.000000186963007e-05,84207,0.0,0.0
2018-02-04 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,5.999999848427251e-05,6.500000017695129e-05,88278,0.0,0.0
2018-02-05 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,4.8999998398358e-05,4.999999873689376e-05,81897,0.0,0.0
2018-02-06 00:00:00+00:00,4.999999873689376e-05,5.6000000768108293e-05,3.7999998312443495e-05,5.199999941396527e-05,114322,0.0,0.0
2018-02-07 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,4.5000000682193786e-05,5.0999999075429514e-05,124589,0.0,0.0
2018-02-08 00:00:00+00:00,5.0999999075429514e-05,5.999999848427251e-05,4.600000102072954e-05,5.6000000768108293e-05,67593,0.0,0.0
2018-02-09 00:00:00+00:00,5.6000000768108293e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.8000001445179805e-05,84952,0.0,0.0
2018-02-10 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,5.700000110664405e-05,6.0999998822808266e-05,68121,0.0,0.0
2018-02-11 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.400000009103678e-05,5.500000042957254e-05,83724,0.0,0.0
2018-02-12 00:00:00+00:00,5.500000042957254e-05,8.099999831756577e-05,5.500000042957254e-05,7.999999797903001e-05,184606,0.0,0.0
2018-02-13 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.300000288523734e-05,7.79999973019585e-05,137367,0.0,0.0
2018-02-14 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.400000322377309e-05,8.399999933317304e-05,99175,0.0,0.0
2018-02-15 00:00:00+00:00,8.399999933317304e-05,9.40000027185306e-05,7.899999764049426e-05,8.70000003487803e-05,91433,0.0,0.0
2018-02-16 00:00:00+00:00,8.499999967170879e-05,9.500000305706635e-05,8.099999831756577e-05,8.499999967170879e-05,145553,0.0,0.0
2018-02-17 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.200000254670158e-05,7.300000288523734e-05,207944,0.0,0.0
2018-02-18 00:00:00+00:00,7.300000288523734e-05,7.699999696342275e-05,6.70000008540228e-05,7.000000186963007e-05,98901,0.0,0.0
2018-02-19 00:00:00+00:00,7.300000288523734e-05,8.399999933317304e-05,6.800000119255856e-05,8.099999831756577e-05,56092,0.0,0.0
2018-02-20 00:00:00+00:00,8.099999831756577e-05,8.800000068731606e-05,7.699999696342275e-05,8.499999967170879e-05,57314,0.0,0.0
2018-02-21 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.000000186963007e-05,7.400000322377309e-05,60246,0.0,0.0
2018-02-22 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,6.199999916134402e-05,6.500000017695129e-05,69403,0.0,0.0
2018-02-23 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,5.900000178371556e-05,7.100000220816582e-05,41068,0.0,0.0
2018-02-24 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,6.500000017695129e-05,6.70000008540228e-05,35464,0.0,0.0
2018-02-25 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,5.8000001445179805e-05,6.800000119255856e-05,52678,0.0,0.0
2018-02-26 00:00:00+00:00,6.299999949987978e-05,7.300000288523734e-05,6.299999949987978e-05,6.600000051548705e-05,51471,0.0,0.0
2018-02-27 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,5.8000001445179805e-05,6.299999949987978e-05,66232,0.0,0.0
2018-02-28 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.500000042957254e-05,6.0999998822808266e-05,84010,0.0,0.0
2018-03-01 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.700000110664405e-05,5.900000178371556e-05,51415,0.0,0.0
2018-03-02 00:00:00+00:00,5.900000178371556e-05,7.400000322377309e-05,5.900000178371556e-05,6.800000119255856e-05,106769,0.0,0.0
2018-03-03 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.500000042957254e-05,6.299999949987978e-05,52239,0.0,0.0
2018-03-04 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,6.0999998822808266e-05,6.0999998822808266e-05,30536,0.0,0.0
2018-03-05 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.2999999752501026e-05,5.500000042957254e-05,50343,0.0,0.0
2018-03-06 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,4.3000000005122274e-05,4.70000013592653e-05,55712,0.0,0.0
2018-03-07 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,3.899999865097925e-05,4.199999966658652e-05,28412,0.0,0.0
2018-03-08 00:00:00+00:00,4.199999966658652e-05,5.0999999075429514e-05,4.099999932805076e-05,4.8999998398358e-05,26759,0.0,0.0
2018-03-09 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,3.899999865097925e-05,5.6000000768108293e-05,32716,0.0,0.0
2018-03-10 00:00:00+00:00,5.6000000768108293e-05,6.199999916134402e-05,4.70000013592653e-05,4.999999873689376e-05,29143,0.0,0.0
2018-03-11 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.099999932805076e-05,4.70000013592653e-05,20649,0.0,0.0
2018-03-12 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,4.400000034365803e-05,4.8999998398358e-05,20889,0.0,0.0
2018-03-13 00:00:00+00:00,4.8999998398358e-05,5.400000009103678e-05,4.5000000682193786e-05,4.600000102072954e-05,25974,0.0,0.0
2018-03-14 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,3.7999998312443495e-05,3.9999998989515007e-05,21006,0.0,0.0
2018-03-15 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.5000000934815034e-05,3.600000127335079e-05,20274,0.0,0.0
2018-03-16 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.199999991920777e-05,3.600000127335079e-05,20367,0.0,0.0
2018-03-17 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,2.9999999242136255e-05,3.199999991920777e-05,21449,0.0,0.0
2018-03-18 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.8000000384054147e-05,3.400000059627928e-05,15232,0.0,0.0
2018-03-19 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.099999958067201e-05,3.199999991920777e-05,32336,0.0,0.0
2018-03-20 00:00:00+00:00,3.199999991920777e-05,4.600000102072954e-05,3.099999958067201e-05,4.400000034365803e-05,37868,0.0,0.0
2018-03-21 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.3000000005122274e-05,4.400000034365803e-05,20157,0.0,0.0
2018-03-22 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.400000059627928e-05,3.600000127335079e-05,16462,0.0,0.0
2018-03-23 00:00:00+00:00,3.600000127335079e-05,4.5000000682193786e-05,3.300000025774352e-05,3.600000127335079e-05,38357,0.0,0.0
2018-03-24 00:00:00+00:00,3.600000127335079e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.9999998989515007e-05,36268,0.0,0.0
2018-03-25 00:00:00+00:00,3.9999998989515007e-05,4.8999998398358e-05,3.899999865097925e-05,4.70000013592653e-05,17894,0.0,0.0
2018-03-26 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.099999958067201e-05,3.300000025774352e-05,48242,0.0,0.0
2018-03-27 00:00:00+00:00,3.300000025774352e-05,4.8999998398358e-05,3.300000025774352e-05,4.3000000005122274e-05,66941,0.0,0.0
2018-03-28 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,2.9999999242136255e-05,3.300000025774352e-05,30497,0.0,0.0
2018-03-29 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.700000004551839e-05,2.700000004551839e-05,18099,0.0,0.0
2018-03-30 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.8000000384054147e-05,23504,0.0,0.0
2018-03-31 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,11452,0.0,0.0
2018-04-01 00:00:00+00:00,2.700000004551839e-05,3.600000127335079e-05,2.499999936844688e-05,3.5000000934815034e-05,11760,0.0,0.0
2018-04-02 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,2.8000000384054147e-05,2.9999999242136255e-05,22369,0.0,0.0
2018-04-03 00:00:00+00:00,2.9999999242136255e-05,3.5000000934815034e-05,2.5999999706982635e-05,2.9000000722589903e-05,82882,0.0,0.0
2018-04-04 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.8000000384054147e-05,15027,0.0,0.0
2018-04-05 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.9000000722589903e-05,21152,0.0,0.0
2018-04-06 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.499999936844688e-05,2.8000000384054147e-05,19176,0.0,0.0
2018-04-07 00:00:00+00:00,2.8000000384054147e-05,3.300000025774352e-05,2.700000004551839e-05,2.8000000384054147e-05,24657,0.0,0.0
2018-04-08 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.700000004551839e-05,2.9999999242136255e-05,13398,0.0,0.0
2018-04-09 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.300000051036477e-05,2.5999999706982635e-05,27509,0.0,0.0
2018-04-10 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.499999936844688e-05,2.499999936844688e-05,20564,0.0,0.0
2018-04-11 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,1.9999999494757503e-05,2.2000000171829015e-05,52768,0.0,0.0
2018-04-12 00:00:00+00:00,2.2000000171829015e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.5999999706982635e-05,19193,0.0,0.0
2018-04-13 00:00:00+00:00,2.5999999706982635e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.5999999706982635e-05,36769,0.0,0.0
2018-04-14 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.499999936844688e-05,2.700000004551839e-05,32266,0.0,0.0
2018-04-15 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.499999936844688e-05,2.9999999242136255e-05,25145,0.0,0.0
2018-04-16 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,35436,0.0,0.0
2018-04-17 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.700000004551839e-05,3.099999958067201e-05,23163,0.0,0.0
2018-04-18 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.5000000934815034e-05,25868,0.0,0.0
2018-04-19 00:00:00+00:00,3.5000000934815034e-05,4.70000013592653e-05,3.400000059627928e-05,4.5000000682193786e-05,102024,0.0,0.0
2018-04-20 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,3.7999998312443495e-05,4.5000000682193786e-05,38409,0.0,0.0
2018-04-21 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.099999932805076e-05,4.400000034365803e-05,42589,0.0,0.0
2018-04-22 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,3.9999998989515007e-05,4.099999932805076e-05,28332,0.0,0.0
2018-04-23 00:00:00+00:00,4.199999966658652e-05,4.8999998398358e-05,4.099999932805076e-05,4.70000013592653e-05,122309,0.0,0.0
2018-04-24 00:00:00+00:00,4.70000013592653e-05,5.900000178371556e-05,4.600000102072954e-05,5.8000001445179805e-05,134900,0.0,0.0
2018-04-25 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.8000001697801054e-05,5.199999941396527e-05,104135,0.0,0.0
2018-04-26 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.8999998398358e-05,5.500000042957254e-05,59446,0.0,0.0
2018-04-27 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,5.199999941396527e-05,5.500000042957254e-05,53464,0.0,0.0
2018-04-28 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,4.70000013592653e-05,5.0999999075429514e-05,70876,0.0,0.0
2018-04-29 00:00:00+00:00,4.8999998398358e-05,5.6000000768108293e-05,4.8000001697801054e-05,5.199999941396527e-05,69659,0.0,0.0
2018-04-30 00:00:00+00:00,5.0999999075429514e-05,5.999999848427251e-05,5.0999999075429514e-05,5.500000042957254e-05,72228,0.0,0.0
2018-05-01 00:00:00+00:00,5.6000000768108293e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.999999848427251e-05,82483,0.0,0.0
2018-05-02 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,4.400000034365803e-05,4.8999998398358e-05,102117,0.0,0.0
2018-05-03 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.3000000005122274e-05,4.8000001697801054e-05,54044,0.0,0.0
2018-05-04 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,3.9999998989515007e-05,3.9999998989515007e-05,48422,0.0,0.0
2018-05-05 00:00:00+00:00,3.9999998989515007e-05,4.70000013592653e-05,3.7999998312443495e-05,4.099999932805076e-05,66962,0.0,0.0
2018-05-06 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.300000025774352e-05,3.600000127335079e-05,89943,0.0,0.0
2018-05-07 00:00:00+00:00,3.5000000934815034e-05,3.899999865097925e-05,3.199999991920777e-05,3.600000127335079e-05,46501,0.0,0.0
2018-05-08 00:00:00+00:00,3.600000127335079e-05,5.400000009103678e-05,3.600000127335079e-05,5.400000009103678e-05,46239,0.0,0.0
2018-05-09 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,4.400000034365803e-05,4.400000034365803e-05,64904,0.0,0.0
2018-05-10 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,3.5000000934815034e-05,3.600000127335079e-05,95168,0.0,0.0
2018-05-11 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.199999991920777e-05,3.899999865097925e-05,27710,0.0,0.0
2018-05-12 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.300000025774352e-05,3.600000127335079e-05,28785,0.0,0.0
2018-05-13 00:00:00+00:00,3.7000001611886546e-05,4.199999966658652e-05,3.199999991920777e-05,4.099999932805076e-05,27895,0.0,0.0
2018-05-14 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.5000000934815034e-05,3.7999998312443495e-05,42576,0.0,0.0
2018-05-15 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.400000059627928e-05,3.7000001611886546e-05,32466,0.0,0.0
