TIMESTAMP,WEX_OPEN_PRICE_USD,WEX_HIGH_PRICE_USD,WEX_LOW_PRICE_USD,WEX_CLOSE_PRICE_USD,WEX_VOLUME_USD,WEX_DIVIDENDS_USD,WEX_STOCK_SPLITS_USD
2021-05-20 00:00:00+00:00,0.07744000107049942,0.0774959996342659,0.06030600145459175,0.06137999892234802,0,0.0,0.0
2021-05-21 00:00:00+00:00,0.06142999976873398,0.0649849995970726,0.04614099860191345,0.05150999873876572,0,0.0,0.0
2021-05-22 00:00:00+00:00,0.051575999706983566,0.05297800153493881,0.0425340011715889,0.04281200096011162,4930237,0.0,0.0
2021-05-23 00:00:00+00:00,0.042764000594615936,0.045736998319625854,0.02512899972498417,0.029968999326229095,2953450,0.0,0.0
2021-05-24 00:00:00+00:00,0.029975000768899918,0.0445920005440712,0.029975000768899918,0.04423400014638901,4604566,0.0,0.0
2021-05-25 00:00:00+00:00,0.044123999774456024,0.04805900156497955,0.0342940017580986,0.041815999895334244,4710275,0.0,0.0
2021-05-26 00:00:00+00:00,0.041850000619888306,0.04601399973034859,0.040553998202085495,0.04321900010108948,4495349,0.0,0.0
2021-05-27 00:00:00+00:00,0.04317700117826462,0.04326299950480461,0.03552699834108353,0.03893499821424484,2266208,0.0,0.0
2021-05-28 00:00:00+00:00,0.039009999483823776,0.039340000599622726,0.02941099926829338,0.030269000679254532,2330577,0.0,0.0
2021-05-29 00:00:00+00:00,0.03027299977838993,0.03172900155186653,0.02642500028014183,0.02737800031900406,1803822,0.0,0.0
2021-05-30 00:00:00+00:00,0.02739899978041649,0.029658999294042587,0.026054000481963158,0.028396999463438988,918752,0.0,0.0
2021-05-31 00:00:00+00:00,0.028404999524354935,0.029690999537706375,0.026218000799417496,0.02943599969148636,1075520,0.0,0.0
2021-06-01 00:00:00+00:00,0.029444999992847443,0.03344300016760826,0.029046999290585518,0.030338000506162643,1710355,0.0,0.0
2021-06-02 00:00:00+00:00,0.030372999608516693,0.03824299946427345,0.029433000832796097,0.035895999521017075,2083304,0.0,0.0
2021-06-03 00:00:00+00:00,0.035888999700546265,0.06047699972987175,0.03551600128412247,0.06035799905657768,3438042,0.0,0.0
2021-06-04 00:00:00+00:00,0.06036999821662903,0.060687001794576645,0.03832799941301346,0.04715999960899353,7010750,0.0,0.0
2021-06-05 00:00:00+00:00,0.047251999378204346,0.052654001861810684,0.04512400180101395,0.04679600149393082,6278094,0.0,0.0
2021-06-06 00:00:00+00:00,0.04675399884581566,0.051708001643419266,0.04659700021147728,0.048197001218795776,2433990,0.0,0.0
2021-06-07 00:00:00+00:00,0.04820600152015686,0.05089300125837326,0.04127199947834015,0.04129699990153313,2059890,0.0,0.0
2021-06-08 00:00:00+00:00,0.0412600003182888,0.04337799921631813,0.03402800112962723,0.04149499908089638,3698024,0.0,0.0
2021-06-09 00:00:00+00:00,0.04151500016450882,0.057562001049518585,0.03801099956035614,0.057562001049518585,4075472,0.0,0.0
2021-06-10 00:00:00+00:00,0.05755100026726723,0.06340499967336655,0.052404001355171204,0.05861100181937218,4640433,0.0,0.0
2021-06-11 00:00:00+00:00,0.05858900025486946,0.07112500071525574,0.05641299858689308,0.06176299974322319,6996100,0.0,0.0
2021-06-12 00:00:00+00:00,0.06181199848651886,0.07264400273561478,0.058524999767541885,0.06872999668121338,6028982,0.0,0.0
2021-06-13 00:00:00+00:00,0.06869799643754959,0.09199800342321396,0.06655000150203705,0.08974400162696838,5723009,0.0,0.0
2021-06-14 00:00:00+00:00,0.08977500349283218,0.09852500259876251,0.06064600124955177,0.09601099789142609,4092350,0.0,0.0
2021-06-15 00:00:00+00:00,0.06348299980163574,0.07015299797058105,0.03640900179743767,0.04146900027990341,9747798,0.0,0.0
2021-06-16 00:00:00+00:00,0.0456480011343956,0.046011000871658325,0.03607799857854843,0.036573998630046844,7964830,0.0,0.0
2021-06-17 00:00:00+00:00,0.036593999713659286,0.03787999972701073,0.029872000217437744,0.03443799912929535,3507143,0.0,0.0
2021-06-18 00:00:00+00:00,0.034487999975681305,0.037025999277830124,0.03094800002872944,0.03317200019955635,2553022,0.0,0.0
2021-06-19 00:00:00+00:00,0.0331760011613369,0.033688999712467194,0.031004000455141068,0.03113199956715107,1473302,0.0,0.0
2021-06-20 00:00:00+00:00,0.031140999868512154,0.031140999868512154,0.025925999507308006,0.028398999944329262,1174598,0.0,0.0
2021-06-21 00:00:00+00:00,0.028402000665664673,0.02846500091254711,0.016673000529408455,0.016673000529408455,1896065,0.0,0.0
2021-06-22 00:00:00+00:00,0.016668999567627907,0.017851000651717186,0.011189999990165234,0.015027999877929688,2793953,0.0,0.0
2021-06-23 00:00:00+00:00,0.015022999607026577,0.019569000229239464,0.01459100004285574,0.017431000247597694,3678855,0.0,0.0
2021-06-24 00:00:00+00:00,0.018077999353408813,0.021657999604940414,0.016898000612854958,0.020874999463558197,4023532,0.0,0.0
2021-06-25 00:00:00+00:00,0.020904000848531723,0.021199999377131462,0.016040999442338943,0.01673799939453602,4817892,0.0,0.0
2021-06-26 00:00:00+00:00,0.016731999814510345,0.016927000135183334,0.014649000018835068,0.01604500040411949,2030207,0.0,0.0
2021-06-27 00:00:00+00:00,0.016068000346422195,0.016589000821113586,0.015417000278830528,0.016448000445961952,1042086,0.0,0.0
2021-06-28 00:00:00+00:00,0.016450999304652214,0.017395999282598495,0.016114000231027603,0.016544999554753304,920511,0.0,0.0
2021-06-29 00:00:00+00:00,0.016553999856114388,0.018205000087618828,0.016553999856114388,0.016795000061392784,1087534,0.0,0.0
2021-06-30 00:00:00+00:00,0.016804000362753868,0.016852999106049538,0.014554000459611416,0.015263999812304974,1124738,0.0,0.0
