TIMESTAMP,BOOK35578_OPEN_PRICE_USD,BOOK35578_HIGH_PRICE_USD,BOOK35578_LOW_PRICE_USD,BOOK35578_CLOSE_PRICE_USD,BOOK35578_VOLUME_USD,BOOK35578_DIVIDENDS_USD,BOOK35578_STOCK_SPLITS_USD
2025-03-20 00:00:00+00:00,0.0031320000998675823,0.003343000076711178,0.003029000014066696,0.0031139999628067017,11353,0.0,0.0
2025-03-21 00:00:00+00:00,0.0031139999628067017,0.003235999960452318,0.0030330000445246696,0.0032279998995363712,20711,0.0,0.0
2025-03-22 00:00:00+00:00,0.0032279998995363712,0.0032599999103695154,0.0031709999311715364,0.0032019999343901873,6950,0.0,0.0
2025-03-23 00:00:00+00:00,0.0032019999343901873,0.0032190000638365746,0.0031580000650137663,0.003206999972462654,2761,0.0,0.0
2025-03-24 00:00:00+00:00,0.003206999972462654,0.00356599991209805,0.0031789999920874834,0.003561000106856227,18762,0.0,0.0
2025-03-25 00:00:00+00:00,0.003561000106856227,0.0036039999686181545,0.0034799999557435513,0.0034920000471174717,36266,0.0,0.0
2025-03-26 00:00:00+00:00,0.0034920000471174717,0.003524000057950616,0.0033390000462532043,0.003358999965712428,18830,0.0,0.0
2025-03-27 00:00:00+00:00,0.003361999988555908,0.0034580000210553408,0.003197999903932214,0.0032110000029206276,16994,0.0,0.0
2025-03-28 00:00:00+00:00,0.0032099999953061342,0.0032099999953061342,0.003063000040128827,0.003074999898672104,5572,0.0,0.0
2025-03-29 00:00:00+00:00,0.0030769999139010906,0.003089000005275011,0.002920999890193343,0.002937000012025237,5787,0.0,0.0
2025-03-30 00:00:00+00:00,0.002937000012025237,0.002988999942317605,0.002870999975129962,0.0028929999098181725,3556,0.0,0.0
2025-03-31 00:00:00+00:00,0.0028929999098181725,0.0029090000316500664,0.0027809999883174896,0.002859999891370535,7260,0.0,0.0
2025-04-01 00:00:00+00:00,0.002859999891370535,0.002899999963119626,0.0027840000111609697,0.002795000094920397,8297,0.0,0.0
2025-04-02 00:00:00+00:00,0.002795000094920397,0.0027989998925477266,0.0026499999221414328,0.002672000089660287,4757,0.0,0.0
2025-04-03 00:00:00+00:00,0.002672000089660287,0.002742999931797385,0.0026130001060664654,0.002641000086441636,1715,0.0,0.0
2025-04-04 00:00:00+00:00,0.002641000086441636,0.0026859999634325504,0.0026080000679939985,0.002672000089660287,2489,0.0,0.0
