TIMESTAMP,SKICAT_OPEN_PRICE_USD,SKICAT_HIGH_PRICE_USD,SKICAT_LOW_PRICE_USD,SKICAT_CLOSE_PRICE_USD,SKICAT_VOLUME_USD,SKICAT_DIVIDENDS_USD,SKICAT_STOCK_SPLITS_USD
2025-02-11 00:00:00+00:00,0.003183000022545457,0.003335000015795231,0.0028520000632852316,0.0028909998945891857,1346254,0.0,0.0
2025-02-12 00:00:00+00:00,0.0028909998945891857,0.0037620000075548887,0.0028029999230057,0.0036349999718368053,3012737,0.0,0.0
2025-02-13 00:00:00+00:00,0.0036349999718368053,0.004153000190854073,0.003312000073492527,0.003507999936118722,1471585,0.0,0.0
2025-02-14 00:00:00+00:00,0.003507999936118722,0.003671000013127923,0.0033259999472647905,0.003464000066742301,1491478,0.0,0.0
2025-02-15 00:00:00+00:00,0.003464000066742301,0.0035089999437332153,0.0032130000181496143,0.003266999963670969,854906,0.0,0.0
2025-02-16 00:00:00+00:00,0.003266999963670969,0.003533999901264906,0.0031330001074820757,0.0031389999203383923,790129,0.0,0.0
2025-02-17 00:00:00+00:00,0.0031399999279528856,0.0033360000234097242,0.0028250000905245543,0.0028349999338388443,1156351,0.0,0.0
2025-02-18 00:00:00+00:00,0.0028349999338388443,0.0030670000705868006,0.0025450000539422035,0.0025820001028478146,994393,0.0,0.0
2025-02-19 00:00:00+00:00,0.0025820001028478146,0.003160000080242753,0.00254400004632771,0.003154000034555793,760027,0.0,0.0
2025-02-20 00:00:00+00:00,0.003154000034555793,0.003155000042170286,0.00203399988822639,0.0022479998879134655,883846,0.0,0.0
2025-02-21 00:00:00+00:00,0.002248999895527959,0.0024170000106096268,0.0018990000244230032,0.0019490000559017062,1111212,0.0,0.0
2025-02-22 00:00:00+00:00,0.0019490000559017062,0.002317999955266714,0.001838000025600195,0.0021989999804645777,560413,0.0,0.0
2025-02-23 00:00:00+00:00,0.002199999988079071,0.0022350000217556953,0.0015020000282675028,0.0017089999746531248,484826,0.0,0.0
2025-02-24 00:00:00+00:00,0.0017089999746531248,0.0017099999822676182,0.000661000027321279,0.0006760000251233578,1621687,0.0,0.0
