TIMESTAMP,RURI_OPEN_PRICE_USD,RURI_HIGH_PRICE_USD,RURI_LOW_PRICE_USD,RURI_CLOSE_PRICE_USD,RURI_VOLUME_USD,RURI_DIVIDENDS_USD,RURI_STOCK_SPLITS_USD
2024-12-25 00:00:00+00:00,0.002506999997422099,0.0025259999092668295,0.002093000104650855,0.002303000073879957,63203,0.0,0.0
2024-12-26 00:00:00+00:00,0.002303000073879957,0.0023159999400377274,0.0012529999949038029,0.0013379999436438084,166069,0.0,0.0
2024-12-27 00:00:00+00:00,0.0013379999436438084,0.0013429999817162752,0.0008079999824985862,0.0008699999889358878,184568,0.0,0.0
2024-12-28 00:00:00+00:00,0.0008699999889358878,0.0012280000373721123,0.0008699999889358878,0.0012280000373721123,90831,0.0,0.0
2024-12-29 00:00:00+00:00,0.0012280000373721123,0.0012880000285804272,0.000944000028539449,0.0009519999730400741,69852,0.0,0.0
2024-12-30 00:00:00+00:00,0.0009519999730400741,0.001408000010997057,0.0009309999877586961,0.0012679999927058816,120793,0.0,0.0
2024-12-31 00:00:00+00:00,0.0012679999927058816,0.0019330000504851341,0.0012679999927058816,0.0014149999478831887,176386,0.0,0.0
2025-01-01 00:00:00+00:00,0.0014149999478831887,0.0021349999587982893,0.0011030000168830156,0.0021329999435693026,293158,0.0,0.0
2025-01-02 00:00:00+00:00,0.0021329999435693026,0.0032500000670552254,0.0018390000332146883,0.001883000019006431,470613,0.0,0.0
2025-01-03 00:00:00+00:00,0.001883000019006431,0.0025259999092668295,0.0016430000541731715,0.002240000059828162,248683,0.0,0.0
2025-01-04 00:00:00+00:00,0.002240000059828162,0.0022589999716728926,0.0016159999649971724,0.0018289999570697546,116087,0.0,0.0
2025-01-05 00:00:00+00:00,0.0018289999570697546,0.0025730000343173742,0.001673000049777329,0.002019000006839633,234487,0.0,0.0
2025-01-06 00:00:00+00:00,0.002019000006839633,0.0025760000571608543,0.002007999923080206,0.00203000009059906,199767,0.0,0.0
2025-01-07 00:00:00+00:00,0.00203000009059906,0.002247000113129616,0.0015399999683722854,0.0017040000529959798,173628,0.0,0.0
2025-01-08 00:00:00+00:00,0.0017040000529959798,0.0017040000529959798,0.001120000029914081,0.0012039999710395932,215137,0.0,0.0
2025-01-09 00:00:00+00:00,0.0012039999710395932,0.0013050000416114926,0.0010789999505504966,0.0011070000473409891,52396,0.0,0.0
2025-01-10 00:00:00+00:00,0.0011070000473409891,0.0012290000449866056,0.0009519999730400741,0.0009800000116229057,85458,0.0,0.0
2025-01-11 00:00:00+00:00,0.0009800000116229057,0.0015620000194758177,0.0009769999887794256,0.001322000054642558,138884,0.0,0.0
2025-01-12 00:00:00+00:00,0.001322000054642558,0.001411000033840537,0.0010779999429360032,0.0012619999470189214,66213,0.0,0.0
2025-01-13 00:00:00+00:00,0.0012619999470189214,0.0013460000045597553,0.0008299999753944576,0.0009369999752379954,122118,0.0,0.0
2025-01-14 00:00:00+00:00,0.0009369999752379954,0.001003999961540103,0.0008200000156648457,0.0009539999882690609,77010,0.0,0.0
2025-01-15 00:00:00+00:00,0.0009539999882690609,0.0010470000561326742,0.0008740000193938613,0.001044000033289194,36307,0.0,0.0
2025-01-16 00:00:00+00:00,0.001044000033289194,0.0012240000069141388,0.0009190000128000975,0.0011650000233203173,61250,0.0,0.0
2025-01-17 00:00:00+00:00,0.0011650000233203173,0.0013330000219866633,0.0011599999852478504,0.001234999974258244,42984,0.0,0.0
2025-01-18 00:00:00+00:00,0.001234999974258244,0.001259000040590763,0.0006419999990612268,0.0009340000106021762,151119,0.0,0.0
2025-01-19 00:00:00+00:00,0.0009340000106021762,0.0009590000263415277,0.00046400001156143844,0.0005029999883845448,55149,0.0,0.0
2025-01-20 00:00:00+00:00,0.0005029999883845448,0.0005469999741762877,0.00043200000072829425,0.0005019999807700515,53621,0.0,0.0
2025-01-21 00:00:00+00:00,0.0005019999807700515,0.0007479999912902713,0.00044999999227002263,0.0006590000120922923,80490,0.0,0.0
2025-01-22 00:00:00+00:00,0.0006590000120922923,0.0010610000463202596,0.0006500000017695129,0.0007980000227689743,113787,0.0,0.0
2025-01-23 00:00:00+00:00,0.0007980000227689743,0.0009929999941959977,0.0007220000261440873,0.0007450000266544521,90838,0.0,0.0
2025-01-24 00:00:00+00:00,0.0007450000266544521,0.0011699999449774623,0.000686999992467463,0.0011470000026747584,50901,0.0,0.0
2025-01-25 00:00:00+00:00,0.0011439999798312783,0.0011630000080913305,0.0008019999950192869,0.0009459999855607748,56096,0.0,0.0
2025-01-26 00:00:00+00:00,0.0009459999855607748,0.0014380000066012144,0.0008960000122897327,0.0012529999949038029,105787,0.0,0.0
2025-01-27 00:00:00+00:00,0.0012529999949038029,0.001677999971434474,0.0012009999481961131,0.0013879999751225114,205840,0.0,0.0
2025-01-28 00:00:00+00:00,0.0013879999751225114,0.0013879999751225114,0.0007539999787695706,0.0008699999889358878,114584,0.0,0.0
2025-01-29 00:00:00+00:00,0.0008699999889358878,0.0008769999840296805,0.0006980000180192292,0.0007409999961964786,43231,0.0,0.0
2025-01-30 00:00:00+00:00,0.0007409999961964786,0.0008379999781027436,0.000691999972332269,0.000754999986384064,53935,0.0,0.0
2025-01-31 00:00:00+00:00,0.000754999986384064,0.000754999986384064,0.0005910000181756914,0.0006399999838322401,43918,0.0,0.0
2025-02-01 00:00:00+00:00,0.0006399999838322401,0.0006730000022798777,0.0005310000269673765,0.0005409999866969883,45537,0.0,0.0
2025-02-02 00:00:00+00:00,0.0005409999866969883,0.0005660000024363399,0.00045200000749900937,0.0004820000031031668,80821,0.0,0.0
2025-02-03 00:00:00+00:00,0.0004820000031031668,0.0005660000024363399,0.00043899999582208693,0.0005360000068321824,31812,0.0,0.0
