TIMESTAMP,HIBS_OPEN_PRICE_USD,HIBS_HIGH_PRICE_USD,HIBS_LOW_PRICE_USD,HIBS_CLOSE_PRICE_USD,HIBS_VOLUME_USD,HIBS_DIVIDENDS_USD,HIBS_STOCK_SPLITS_USD
2020-08-10 00:00:00+00:00,0.0005169999785721302,0.0005310000269673765,0.0005130000063218176,0.0005310000269673765,54008,0.0,0.0
2020-08-11 00:00:00+00:00,0.0005310000269673765,0.000534999999217689,0.0005109999910928309,0.0005230000242590904,53513,0.0,0.0
2020-08-12 00:00:00+00:00,0.0005230000242590904,0.0005360000068321824,0.0004900000058114529,0.0004980000085197389,50609,0.0,0.0
2020-08-13 00:00:00+00:00,0.0004990000161342323,0.0005460000247694552,0.0004900000058114529,0.0005159999709576368,90174,0.0,0.0
2020-08-14 00:00:00+00:00,0.0005159999709576368,0.0005430000019259751,0.0005099999834783375,0.0005319999763742089,80701,0.0,0.0
2020-08-15 00:00:00+00:00,0.0005300000193528831,0.000539999979082495,0.0005109999910928309,0.0005290000117383897,80338,0.0,0.0
2020-08-16 00:00:00+00:00,0.0005280000041238964,0.0005380000220611691,0.0005150000215508044,0.0005280000041238964,113319,0.0,0.0
2020-08-17 00:00:00+00:00,0.0005280000041238964,0.0005380000220611691,0.000522000016644597,0.0005290000117383897,87754,0.0,0.0
2020-08-18 00:00:00+00:00,0.0005290000117383897,0.0005360000068321824,0.0005169999785721302,0.0005169999785721302,121685,0.0,0.0
2020-08-19 00:00:00+00:00,0.0005169999785721302,0.0005460000247694552,0.000506000011228025,0.000506000011228025,37949,0.0,0.0
2020-08-20 00:00:00+00:00,0.000506000011228025,0.0005300000193528831,0.00048600000445730984,0.00048600000445730984,50234,0.0,0.0
2020-08-21 00:00:00+00:00,0.00048600000445730984,0.0004870000120718032,0.0004689999914262444,0.0004689999914262444,28313,0.0,0.0
2020-08-22 00:00:00+00:00,0.0004689999914262444,0.0004689999914262444,0.00045900000259280205,0.00046099998871795833,81235,0.0,0.0
2020-08-23 00:00:00+00:00,0.00046099998871795833,0.0004729999927803874,0.00045900000259280205,0.00046300000394694507,58542,0.0,0.0
2020-08-24 00:00:00+00:00,0.00046300000394694507,0.0004820000031031668,0.00046099998871795833,0.0004710000066552311,11147,0.0,0.0
