TIMESTAMP,CARLO_OPEN_PRICE_USD,CARLO_HIGH_PRICE_USD,CARLO_LOW_PRICE_USD,CARLO_CLOSE_PRICE_USD,CARLO_VOLUME_USD,CARLO_DIVIDENDS_USD,CARLO_STOCK_SPLITS_USD
2024-05-02 00:00:00+00:00,0.0015030000358819962,0.0017430000007152557,0.0014639999717473984,0.0016639999812468886,67313,0.0,0.0
2024-05-03 00:00:00+00:00,0.0017170000355690718,0.0027699999045580626,0.0014590000500902534,0.0021210000850260258,210765,0.0,0.0
2024-05-04 00:00:00+00:00,0.0021520000882446766,0.004925000015646219,0.0021520000882446766,0.003418999956920743,718734,0.0,0.0
2024-05-05 00:00:00+00:00,0.00343000004068017,0.004184999968856573,0.0030819999519735575,0.003470000112429261,252874,0.0,0.0
2024-05-06 00:00:00+00:00,0.003306000027805567,0.0035989999305456877,0.0028520000632852316,0.0033100000582635403,165631,0.0,0.0
2024-05-07 00:00:00+00:00,0.0033100000582635403,0.0033100000582635403,0.002698000054806471,0.003025999991223216,122379,0.0,0.0
2024-05-08 00:00:00+00:00,0.0032770000398159027,0.0032770000398159027,0.0024309998843818903,0.002443999983370304,124493,0.0,0.0
2024-05-09 00:00:00+00:00,0.002443999983370304,0.002742999931797385,0.002308000111952424,0.002687999978661537,87746,0.0,0.0
2024-05-10 00:00:00+00:00,0.002687999978661537,0.0027020000852644444,0.0022619999945163727,0.0024659999180585146,48917,0.0,0.0
2024-05-11 00:00:00+00:00,0.0025160000659525394,0.0025160000659525394,0.001969000091776252,0.001973999897018075,47370,0.0,0.0
2024-05-12 00:00:00+00:00,0.0019710001070052385,0.0025110000278800726,0.0019710001070052385,0.0025110000278800726,82496,0.0,0.0
2024-05-13 00:00:00+00:00,0.0025019999593496323,0.002993999980390072,0.0021810000762343407,0.0023789999540895224,108262,0.0,0.0
2024-05-14 00:00:00+00:00,0.0023739999160170555,0.0025599999353289604,0.001917000045068562,0.0019470000406727195,76552,0.0,0.0
2024-05-15 00:00:00+00:00,0.0019470000406727195,0.002259999979287386,0.0017819999484345317,0.002185000106692314,73118,0.0,0.0
2024-05-16 00:00:00+00:00,0.002185000106692314,0.00279300007969141,0.0019650000613182783,0.0024049999192357063,177366,0.0,0.0
2024-05-17 00:00:00+00:00,0.002360000042244792,0.002360000042244792,0.0017259999876841903,0.0021649999544024467,132924,0.0,0.0
2024-05-18 00:00:00+00:00,0.002176000038161874,0.002426000079140067,0.0020280000753700733,0.002294000005349517,50370,0.0,0.0
2024-05-19 00:00:00+00:00,0.002294000005349517,0.0023010000586509705,0.0020649998914450407,0.0020649998914450407,20486,0.0,0.0
2024-05-20 00:00:00+00:00,0.00203300011344254,0.0025140000507235527,0.0017679999582469463,0.002489000093191862,88225,0.0,0.0
2024-05-21 00:00:00+00:00,0.002489000093191862,0.0028890001121908426,0.002489000093191862,0.002592999953776598,67867,0.0,0.0
2024-05-22 00:00:00+00:00,0.002592999953776598,0.002814000006765127,0.0024610001128166914,0.002730000065639615,66603,0.0,0.0
2024-05-23 00:00:00+00:00,0.002730000065639615,0.002739999908953905,0.002597999991849065,0.002607000060379505,63869,0.0,0.0
2024-05-24 00:00:00+00:00,0.0026030000299215317,0.0026459998916834593,0.002065999899059534,0.0021059999708086252,107279,0.0,0.0
2024-05-25 00:00:00+00:00,0.0021059999708086252,0.002256999956443906,0.0021059999708086252,0.0022539999336004257,43119,0.0,0.0
2024-05-26 00:00:00+00:00,0.002251999918371439,0.002268000040203333,0.002125999890267849,0.0022150001022964716,94341,0.0,0.0
2024-05-27 00:00:00+00:00,0.0021869998890906572,0.0027199999894946814,0.0021430000197142363,0.002615999896079302,176290,0.0,0.0
2024-05-28 00:00:00+00:00,0.0026209999341517687,0.0036279999185353518,0.0024759999942034483,0.003487000009045005,256261,0.0,0.0
2024-05-29 00:00:00+00:00,0.003490000031888485,0.0036349999718368053,0.0030700000934302807,0.003470999887213111,108141,0.0,0.0
2024-05-30 00:00:00+00:00,0.0035290000960230827,0.0035359999164938927,0.002715999959036708,0.003126000054180622,217547,0.0,0.0
2024-05-31 00:00:00+00:00,0.003031000029295683,0.003944000229239464,0.0029929999727755785,0.003840999910607934,227570,0.0,0.0
