TIMESTAMP,FROYO_OPEN_PRICE_USD,FROYO_HIGH_PRICE_USD,FROYO_LOW_PRICE_USD,FROYO_CLOSE_PRICE_USD,FROYO_VOLUME_USD,FROYO_DIVIDENDS_USD,FROYO_STOCK_SPLITS_USD
2022-01-19 00:00:00+00:00,0.06596899777650833,0.07582899928092957,0.06247600167989731,0.06976799666881561,9988264,0.0,0.0
2022-01-20 00:00:00+00:00,0.06976799666881561,0.07493600249290466,0.06269499659538269,0.06269499659538269,2735718,0.0,0.0
2022-01-21 00:00:00+00:00,0.06269499659538269,0.06269499659538269,0.049672000110149384,0.050818998366594315,1214213,0.0,0.0
2022-01-22 00:00:00+00:00,0.050818998366594315,0.05186200141906738,0.02915400080382824,0.034377001225948334,1187804,0.0,0.0
2022-01-23 00:00:00+00:00,0.034377001225948334,0.04198800027370453,0.03431599959731102,0.0372840017080307,860177,0.0,0.0
2022-01-24 00:00:00+00:00,0.0372840017080307,0.03728799894452095,0.030299000442028046,0.03539000079035759,473186,0.0,0.0
2022-01-25 00:00:00+00:00,0.03539000079035759,0.038982998579740524,0.0345270000398159,0.03756299987435341,439604,0.0,0.0
2022-01-26 00:00:00+00:00,0.03756299987435341,0.03920599818229675,0.034860000014305115,0.0357699990272522,258812,0.0,0.0
2022-01-27 00:00:00+00:00,0.0357699990272522,0.039496999233961105,0.034605998545885086,0.03887299820780754,233579,0.0,0.0
2022-01-28 00:00:00+00:00,0.03887299820780754,0.040800001472234726,0.03678999841213226,0.04032300040125847,252922,0.0,0.0
2022-01-29 00:00:00+00:00,0.04032300040125847,0.043602000921964645,0.03907399997115135,0.042750000953674316,281634,0.0,0.0
2022-01-30 00:00:00+00:00,0.042750000953674316,0.04340000078082085,0.03882399946451187,0.03933599963784218,288602,0.0,0.0
2022-01-31 00:00:00+00:00,0.03933599963784218,0.03942599892616272,0.03437799960374832,0.034758999943733215,291435,0.0,0.0
2022-02-01 00:00:00+00:00,0.034758999943733215,0.04062100127339363,0.034758999943733215,0.03760199993848801,542807,0.0,0.0
2022-02-02 00:00:00+00:00,0.03760199993848801,0.04019400104880333,0.03675200045108795,0.03902500122785568,560380,0.0,0.0
2022-02-03 00:00:00+00:00,0.03902500122785568,0.04041900113224983,0.038332998752593994,0.0403669998049736,290876,0.0,0.0
2022-02-04 00:00:00+00:00,0.0403669998049736,0.04491199925541878,0.04015599936246872,0.04484400153160095,201216,0.0,0.0
2022-02-05 00:00:00+00:00,0.04484400153160095,0.05158799886703491,0.04483500123023987,0.04896700009703636,323311,0.0,0.0
2022-02-06 00:00:00+00:00,0.04896700009703636,0.050314001739025116,0.045152999460697174,0.04803700000047684,359577,0.0,0.0
2022-02-07 00:00:00+00:00,0.04803700000047684,0.05473000183701515,0.04753899946808815,0.052747998386621475,388760,0.0,0.0
2022-02-08 00:00:00+00:00,0.052747998386621475,0.06757599860429764,0.05243600159883499,0.06460200250148773,907973,0.0,0.0
2022-02-09 00:00:00+00:00,0.06460200250148773,0.08168099820613861,0.06273499876260757,0.07702499628067017,1585114,0.0,0.0
2022-02-10 00:00:00+00:00,0.07702499628067017,0.0923829972743988,0.07390499860048294,0.0798019990324974,1948995,0.0,0.0
2022-02-11 00:00:00+00:00,0.0798019990324974,0.0798019990324974,0.05869400128722191,0.05869400128722191,1658419,0.0,0.0
2022-02-12 00:00:00+00:00,0.05869400128722191,0.06694500148296356,0.05827900022268295,0.06337299942970276,1037989,0.0,0.0
2022-02-13 00:00:00+00:00,0.06337299942970276,0.08404800295829773,0.06337299942970276,0.07812000066041946,1369732,0.0,0.0
2022-02-14 00:00:00+00:00,0.07812000066041946,0.08915399760007858,0.07420600205659866,0.08559300005435944,2060274,0.0,0.0
2022-02-15 00:00:00+00:00,0.08559300005435944,0.09935899823904037,0.08516699820756912,0.09848099946975708,3576936,0.0,0.0
2022-02-16 00:00:00+00:00,0.09848099946975708,0.10899700224399567,0.09529799968004227,0.10300000011920929,2892281,0.0,0.0
2022-02-17 00:00:00+00:00,0.10300000011920929,0.10587900131940842,0.06936100125312805,0.08043000102043152,4244124,0.0,0.0
2022-02-18 00:00:00+00:00,0.08043000102043152,0.09735599905252457,0.07967899739742279,0.0800279974937439,4460647,0.0,0.0
2022-02-19 00:00:00+00:00,0.0800279974937439,0.09047400206327438,0.07919599860906601,0.08176899701356888,2683498,0.0,0.0
2022-02-20 00:00:00+00:00,0.08176899701356888,0.08176899701356888,0.07196299731731415,0.07567500323057175,1437867,0.0,0.0
2022-02-21 00:00:00+00:00,0.07567500323057175,0.08338499814271927,0.07333599776029587,0.0761289969086647,1404913,0.0,0.0
2022-02-22 00:00:00+00:00,0.0761289969086647,0.07705699652433395,0.07074200361967087,0.07635899633169174,1373895,0.0,0.0
2022-02-23 00:00:00+00:00,0.07635899633169174,0.0824190005660057,0.07390099763870239,0.07432500272989273,1127389,0.0,0.0
2022-02-24 00:00:00+00:00,0.07432500272989273,0.07479599863290787,0.056088000535964966,0.06857799738645554,2034688,0.0,0.0
2022-02-25 00:00:00+00:00,0.06857799738645554,0.07136800140142441,0.06633800268173218,0.06783200055360794,1966314,0.0,0.0
2022-02-26 00:00:00+00:00,0.06783200055360794,0.06981299817562103,0.061778001487255096,0.06325700134038925,975919,0.0,0.0
