TIMESTAMP,CLND_OPEN_PRICE_USD,CLND_HIGH_PRICE_USD,CLND_LOW_PRICE_USD,CLND_CLOSE_PRICE_USD,CLND_VOLUME_USD,CLND_DIVIDENDS_USD,CLND_STOCK_SPLITS_USD
2025-05-02 00:00:00+00:00,0.06939300149679184,0.07097599655389786,0.06872999668121338,0.06958600133657455,24296,0.0,0.0
2025-05-03 00:00:00+00:00,0.06958600133657455,0.07133500277996063,0.06932300329208374,0.06996899843215942,19912,0.0,0.0
2025-05-04 00:00:00+00:00,0.06996899843215942,0.0731780007481575,0.06895200163125992,0.07021799683570862,22646,0.0,0.0
2025-05-05 00:00:00+00:00,0.07021799683570862,0.07090400159358978,0.06914100050926208,0.07019399851560593,21080,0.0,0.0
2025-05-06 00:00:00+00:00,0.07019399851560593,0.07045099884271622,0.06762900203466415,0.0696989968419075,22060,0.0,0.0
2025-05-07 00:00:00+00:00,0.06968600302934647,0.07044299691915512,0.06792400032281876,0.06848300248384476,26676,0.0,0.0
2025-05-08 00:00:00+00:00,0.0684799998998642,0.07040199637413025,0.06667300313711166,0.0680909976363182,29401,0.0,0.0
2025-05-09 00:00:00+00:00,0.0680909976363182,0.07098899781703949,0.06780300289392471,0.07017099857330322,21719,0.0,0.0
2025-05-10 00:00:00+00:00,0.07017099857330322,0.07148200273513794,0.06949800252914429,0.06997200101613998,15891,0.0,0.0
2025-05-11 00:00:00+00:00,0.06997200101613998,0.07071299850940704,0.06907299906015396,0.07061699777841568,20552,0.0,0.0
2025-05-12 00:00:00+00:00,0.07061900198459625,0.07324100285768509,0.06949499994516373,0.07195299863815308,31399,0.0,0.0
2025-05-13 00:00:00+00:00,0.07195299863815308,0.07436399906873703,0.07145000249147415,0.07326199859380722,27015,0.0,0.0
2025-05-14 00:00:00+00:00,0.07326199859380722,0.07488399744033813,0.07166499644517899,0.07315699756145477,34251,0.0,0.0
2025-05-15 00:00:00+00:00,0.07315699756145477,0.07451999932527542,0.07260199636220932,0.0738309994339943,32991,0.0,0.0
2025-05-16 00:00:00+00:00,0.07383500039577484,0.0746849998831749,0.0728290006518364,0.07333000004291534,29576,0.0,0.0
2025-05-17 00:00:00+00:00,0.07333000004291534,0.0745140016078949,0.0729139968752861,0.07422000169754028,42738,0.0,0.0
2025-05-18 00:00:00+00:00,0.07422000169754028,0.0743900015950203,0.07199999690055847,0.07274100184440613,33119,0.0,0.0
2025-05-19 00:00:00+00:00,0.07274100184440613,0.07349000126123428,0.07026199996471405,0.07196100056171417,31479,0.0,0.0
2025-05-20 00:00:00+00:00,0.0719510018825531,0.07516299933195114,0.06923499703407288,0.07270599901676178,40271,0.0,0.0
2025-05-21 00:00:00+00:00,0.07270599901676178,0.07386299967765808,0.07027900218963623,0.07345499843358994,40750,0.0,0.0
2025-05-22 00:00:00+00:00,0.07346899807453156,0.07617399841547012,0.07228799909353256,0.07405299693346024,33031,0.0,0.0
2025-05-23 00:00:00+00:00,0.07406199723482132,0.07564499974250793,0.07236199826002121,0.07468199729919434,83314,0.0,0.0
2025-05-24 00:00:00+00:00,0.07467100024223328,0.07749900221824646,0.07446800172328949,0.07666700333356857,96967,0.0,0.0
2025-05-25 00:00:00+00:00,0.07666700333356857,0.07823999971151352,0.07523400336503983,0.07734899967908859,95643,0.0,0.0
2025-05-26 00:00:00+00:00,0.07734899967908859,0.07803899794816971,0.07694000005722046,0.07742200046777725,95890,0.0,0.0
2025-05-27 00:00:00+00:00,0.07742200046777725,0.08028099685907364,0.0757410004734993,0.07697500288486481,93888,0.0,0.0
2025-05-28 00:00:00+00:00,0.07697500288486481,0.07833000272512436,0.07619699835777283,0.07694199681282043,87191,0.0,0.0
2025-05-29 00:00:00+00:00,0.07694199681282043,0.07696700096130371,0.07345400005578995,0.07374700158834457,105200,0.0,0.0
2025-05-30 00:00:00+00:00,0.07374700158834457,0.07750499993562698,0.07250099629163742,0.07408100366592407,103426,0.0,0.0
2025-05-31 00:00:00+00:00,0.07407999783754349,0.07734400033950806,0.07362999767065048,0.07664299756288528,98702,0.0,0.0
2025-06-01 00:00:00+00:00,0.07667186856269836,0.0772782489657402,0.07355374842882156,0.07685825973749161,89868,0.0,0.0
