TIMESTAMP,CPAY_OPEN_PRICE_USD,CPAY_HIGH_PRICE_USD,CPAY_LOW_PRICE_USD,CPAY_CLOSE_PRICE_USD,CPAY_VOLUME_USD,CPAY_DIVIDENDS_USD,CPAY_STOCK_SPLITS_USD
2020-04-17 00:00:00+00:00,7.466666221618652,8.193062782287598,6.010910987854004,6.802423000335693,3512,0.0,0.0
2020-08-13 00:00:00+00:00,0.9476199746131897,0.9841880202293396,0.9300209879875183,0.9836739897727966,101,0.0,0.0
2020-08-14 00:00:00+00:00,0.9832779765129089,1.42106294631958,0.9778289794921875,1.0238269567489624,27,0.0,0.0
2020-08-15 00:00:00+00:00,1.0241999626159668,1.435487985610962,1.0241999626159668,1.4253770112991333,188,0.0,0.0
2020-10-09 00:00:00+00:00,0.3608430027961731,0.38109999895095825,0.3528429865837097,0.36771899461746216,47091,0.0,0.0
2020-10-12 00:00:00+00:00,0.3673819899559021,0.36785298585891724,0.35165199637413025,0.3542580008506775,36441,0.0,0.0
2020-10-13 00:00:00+00:00,0.3584139943122864,0.36555999517440796,0.33838099241256714,0.35055699944496155,65232,0.0,0.0
2020-10-28 00:00:00+00:00,0.3820909857749939,0.5101990103721619,0.302511990070343,0.48018598556518555,73,0.0,0.0
2020-10-29 00:00:00+00:00,0.48016300797462463,0.510595977306366,0.44543901085853577,0.4979180097579956,220109,0.0,0.0
2020-10-30 00:00:00+00:00,0.4979740083217621,0.5117819905281067,0.47359201312065125,0.5002779960632324,119453,0.0,0.0
2020-10-31 00:00:00+00:00,0.5002779960632324,0.5687779784202576,0.486627995967865,0.5345939993858337,316801,0.0,0.0
2020-11-01 00:00:00+00:00,0.5345939993858337,0.5414479970932007,0.4523549973964691,0.4782559871673584,195983,0.0,0.0
2020-11-02 00:00:00+00:00,0.47830700874328613,0.497734010219574,0.3277300000190735,0.3353230059146881,211086,0.0,0.0
2020-11-03 00:00:00+00:00,0.33533599972724915,0.33876800537109375,0.33464500308036804,0.3366929888725281,211948,0.0,0.0
2020-11-04 00:00:00+00:00,0.3367309868335724,0.3411619961261749,0.3337880074977875,0.33722299337387085,212282,0.0,0.0
2020-11-05 00:00:00+00:00,0.3371959924697876,357.6186828613281,0.3368360102176666,357.6186828613281,39794,0.0,0.0
2020-11-06 00:00:00+00:00,354.2201843261719,422.1284484863281,0.9744390249252319,0.995747983455658,552,0.0,0.0
2020-11-07 00:00:00+00:00,0.995747983455658,454.1029968261719,0.99543297290802,443.1988830566406,63724,0.0,0.0
2020-11-08 00:00:00+00:00,443.1988830566406,450.9372863769531,439.6814270019531,442.60638427734375,36194,0.0,0.0
2020-11-09 00:00:00+00:00,442.5856018066406,645.2039184570312,1.5405160188674927,620.9443359375,245401,0.0,0.0
2020-11-10 00:00:00+00:00,621.0797729492188,1618.2982177734375,1.6308549642562866,987.0087280273438,648454,0.0,0.0
2020-11-11 00:00:00+00:00,987.0658569335938,1100.8292236328125,821.4901733398438,932.1376953125,448435,0.0,0.0
2020-11-12 00:00:00+00:00,931.6928100585938,1528.099609375,899.8631591796875,1125.316650390625,444411,0.0,0.0
2020-11-13 00:00:00+00:00,1125.643310546875,1190.197998046875,857.5197143554688,1093.497802734375,349614,0.0,0.0
2020-11-14 00:00:00+00:00,1093.4434814453125,1196.7442626953125,790.1043090820312,969.49072265625,235575,0.0,0.0
2020-11-15 00:00:00+00:00,970.9572143554688,1320.3450927734375,800.3154907226562,1217.43359375,242775,0.0,0.0
2020-11-16 00:00:00+00:00,1217.424072265625,1217.95458984375,112.56195068359375,245.19149780273438,236378,0.0,0.0
2020-11-17 00:00:00+00:00,252.86453247070312,252.86453247070312,149.6251983642578,155.99826049804688,181786,0.0,0.0
2020-11-18 00:00:00+00:00,155.1748504638672,166.08299255371094,84.04645538330078,84.51272583007812,182032,0.0,0.0
2020-11-19 00:00:00+00:00,84.87040710449219,97.31771850585938,69.39694213867188,75.5570068359375,121589,0.0,0.0
2020-11-20 00:00:00+00:00,75.5582275390625,78.06415557861328,49.21103286743164,55.86012268066406,127031,0.0,0.0
2020-11-21 00:00:00+00:00,55.8601188659668,75.75799560546875,55.860084533691406,72.4500732421875,167135,0.0,0.0
