TIMESTAMP,ARC30362_OPEN_PRICE_USD,ARC30362_HIGH_PRICE_USD,ARC30362_LOW_PRICE_USD,ARC30362_CLOSE_PRICE_USD,ARC30362_VOLUME_USD,ARC30362_DIVIDENDS_USD,ARC30362_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.16854800283908844,0.19424700736999512,0.13044500350952148,0.15164199471473694,2287000,0.0,0.0
2024-04-16 00:00:00+00:00,0.15164199471473694,0.15618400275707245,0.102742999792099,0.13453799486160278,651356,0.0,0.0
2024-04-17 00:00:00+00:00,0.1314540058374405,0.13869300484657288,0.10711099952459335,0.11870399862527847,213021,0.0,0.0
2024-04-18 00:00:00+00:00,0.11870399862527847,0.12342999875545502,0.10765399783849716,0.11428800225257874,255158,0.0,0.0
2024-04-19 00:00:00+00:00,0.11428800225257874,0.12008800357580185,0.09727299958467484,0.10345900058746338,250971,0.0,0.0
2024-04-20 00:00:00+00:00,0.10346200317144394,0.1106719970703125,0.09920699894428253,0.10779699683189392,461878,0.0,0.0
2024-04-21 00:00:00+00:00,0.10893800109624863,0.1129859983921051,0.10192800313234329,0.1090100035071373,453398,0.0,0.0
2024-04-22 00:00:00+00:00,0.10898400098085403,0.1285579949617386,0.10799700021743774,0.12308099865913391,2037738,0.0,0.0
2024-04-23 00:00:00+00:00,0.12308099865913391,0.12496399879455566,0.1098880022764206,0.11038000136613846,82475,0.0,0.0
2024-04-24 00:00:00+00:00,0.10808199644088745,0.10979100316762924,0.09517700225114822,0.09755600243806839,63653,0.0,0.0
2024-04-25 00:00:00+00:00,0.09784600138664246,0.10314399749040604,0.09056899696588516,0.09903799742460251,52353,0.0,0.0
2024-04-26 00:00:00+00:00,0.09903799742460251,0.0990770012140274,0.09348899871110916,0.09690999984741211,27013,0.0,0.0
2024-04-27 00:00:00+00:00,0.09690999984741211,0.10324700176715851,0.09621500223875046,0.09916000068187714,32860,0.0,0.0
2024-04-28 00:00:00+00:00,0.09927000105381012,0.10318999737501144,0.09876199811697006,0.10005400329828262,11821,0.0,0.0
2024-04-29 00:00:00+00:00,0.10005400329828262,0.10010699927806854,0.0900219976902008,0.09230300039052963,25371,0.0,0.0
2024-04-30 00:00:00+00:00,0.09230999648571014,0.09578300267457962,0.08100499957799911,0.08662299811840057,32728,0.0,0.0
2024-05-01 00:00:00+00:00,0.08662299811840057,0.08662600070238113,0.07381299883127213,0.07620900124311447,26872,0.0,0.0
2024-05-02 00:00:00+00:00,0.07620900124311447,0.07922299951314926,0.07240600138902664,0.07880699634552002,38540,0.0,0.0
2024-05-03 00:00:00+00:00,0.07894399762153625,0.08313699811697006,0.07294999808073044,0.08128999918699265,47517,0.0,0.0
2024-05-04 00:00:00+00:00,0.08128999918699265,0.08133099973201752,0.07854899764060974,0.07855899631977081,6883,0.0,0.0
2024-05-05 00:00:00+00:00,0.07855899631977081,0.08437000215053558,0.07827699929475784,0.08087799698114395,15267,0.0,0.0
2024-05-06 00:00:00+00:00,0.08087799698114395,0.14863300323486328,0.08086699992418289,0.1352899968624115,409521,0.0,0.0
2024-05-07 00:00:00+00:00,0.1352899968624115,0.17935000360012054,0.1313599944114685,0.15964700281620026,392979,0.0,0.0
2024-05-08 00:00:00+00:00,0.15964700281620026,0.16332100331783295,0.12033800035715103,0.12034700065851212,157692,0.0,0.0
2024-05-09 00:00:00+00:00,0.12034700065851212,0.12243500351905823,0.1048780009150505,0.11021199822425842,101007,0.0,0.0
2024-05-10 00:00:00+00:00,0.11021900177001953,0.11025000363588333,0.10146699845790863,0.10514499992132187,56701,0.0,0.0
2024-05-11 00:00:00+00:00,0.10514499992132187,0.10886800289154053,0.10379199683666229,0.10416699945926666,42091,0.0,0.0
2024-05-12 00:00:00+00:00,0.10416500270366669,0.10496599972248077,0.09926900267601013,0.09927999973297119,27581,0.0,0.0
2024-05-13 00:00:00+00:00,0.099371999502182,0.099651999771595,0.08940500020980835,0.08940999954938889,42182,0.0,0.0
2024-05-14 00:00:00+00:00,0.08940999954938889,0.09097599983215332,0.0869240015745163,0.08778899908065796,17423,0.0,0.0
2024-05-15 00:00:00+00:00,0.08778899908065796,0.12875300645828247,0.08741699904203415,0.11866699904203415,239619,0.0,0.0
2024-05-16 00:00:00+00:00,0.11867699772119522,0.1239359974861145,0.11584600061178207,0.1169779971241951,46515,0.0,0.0
2024-05-17 00:00:00+00:00,0.1169779971241951,0.12473899871110916,0.11696399748325348,0.11962199956178665,43719,0.0,0.0
2024-05-18 00:00:00+00:00,0.11962199956178665,0.12800399959087372,0.11953400075435638,0.12622499465942383,30585,0.0,0.0
2024-05-19 00:00:00+00:00,0.126227006316185,0.12696899473667145,0.11989499628543854,0.11998099833726883,19911,0.0,0.0
2024-05-20 00:00:00+00:00,0.11988600343465805,0.12002799659967422,0.10545700043439865,0.11540500074625015,95593,0.0,0.0
2024-05-21 00:00:00+00:00,0.11539000272750854,0.12243200093507767,0.11201100051403046,0.11268399655818939,81961,0.0,0.0
2024-05-22 00:00:00+00:00,0.11268399655818939,0.11346899718046188,0.11107199639081955,0.11125300079584122,21421,0.0,0.0
