TIMESTAMP,ACA13626_OPEN_PRICE_USD,ACA13626_HIGH_PRICE_USD,ACA13626_LOW_PRICE_USD,ACA13626_CLOSE_PRICE_USD,ACA13626_VOLUME_USD,ACA13626_DIVIDENDS_USD,ACA13626_STOCK_SPLITS_USD
2021-11-02 00:00:00+00:00,0.13120299577713013,0.1340000033378601,0.08143600076436996,0.10835699737071991,825973,0.0,0.0
2021-11-03 00:00:00+00:00,0.10850799828767776,0.10920099914073944,0.09964500367641449,0.10829299688339233,443338,0.0,0.0
2021-11-04 00:00:00+00:00,0.10842300206422806,0.16894200444221497,0.10758300125598907,0.14018699526786804,565457,0.0,0.0
2021-11-05 00:00:00+00:00,0.13991500437259674,0.1921669989824295,0.13963200151920319,0.16660700738430023,1140097,0.0,0.0
2021-11-06 00:00:00+00:00,0.16673600673675537,0.19609099626541138,0.16429199278354645,0.1937119960784912,830422,0.0,0.0
2021-11-07 00:00:00+00:00,0.19372500479221344,0.2043839991092682,0.1874150037765503,0.1942259967327118,419356,0.0,0.0
2021-11-08 00:00:00+00:00,0.19433000683784485,0.20247499644756317,0.1802230030298233,0.20247499644756317,469847,0.0,0.0
2021-11-09 00:00:00+00:00,0.20249499380588531,0.2068749964237213,0.18740299344062805,0.18932899832725525,394248,0.0,0.0
2021-11-10 00:00:00+00:00,0.1889979988336563,0.1890919953584671,0.10118699818849564,0.12272199988365173,816912,0.0,0.0
2021-11-11 00:00:00+00:00,0.12285199761390686,0.13428999483585358,0.12250199913978577,0.13404099643230438,764106,0.0,0.0
2021-11-12 00:00:00+00:00,0.1340789943933487,0.1377519965171814,0.12824200093746185,0.13408200442790985,117667,0.0,0.0
2021-11-13 00:00:00+00:00,0.134225994348526,0.1414799988269806,0.13141299784183502,0.1369290053844452,176732,0.0,0.0
2021-11-14 00:00:00+00:00,0.13693399727344513,0.14003600180149078,0.13447199761867523,0.13743500411510468,136042,0.0,0.0
2021-11-15 00:00:00+00:00,0.13741600513458252,0.13896900415420532,0.12452299892902374,0.12564699351787567,97537,0.0,0.0
2021-11-16 00:00:00+00:00,0.12548300623893738,0.12658099830150604,0.10095100104808807,0.1023859977722168,191623,0.0,0.0
2021-11-17 00:00:00+00:00,0.10238999873399734,0.10401900112628937,0.08665399998426437,0.08665399998426437,198610,0.0,0.0
2021-11-18 00:00:00+00:00,0.08661799877882004,0.08739899843931198,0.07346300035715103,0.0846799984574318,241563,0.0,0.0
2021-11-19 00:00:00+00:00,0.08489999920129776,0.10597600042819977,0.08469299972057343,0.10424099862575531,250142,0.0,0.0
2021-11-20 00:00:00+00:00,0.10428600013256073,0.11729399859905243,0.10358799993991852,0.11645899713039398,169292,0.0,0.0
2021-11-21 00:00:00+00:00,0.11636900156736374,0.11809100210666656,0.11286299675703049,0.11710699647665024,109002,0.0,0.0
2021-11-22 00:00:00+00:00,0.11703500151634216,0.11703500151634216,0.10370899736881256,0.10389699786901474,87481,0.0,0.0
2021-11-23 00:00:00+00:00,0.10391400009393692,0.10611899942159653,0.09818500280380249,0.10336100310087204,103408,0.0,0.0
2021-11-24 00:00:00+00:00,0.10332900285720825,0.10430099815130234,0.09693100303411484,0.10227499902248383,54788,0.0,0.0
2021-11-25 00:00:00+00:00,0.09737200289964676,0.10006999969482422,0.09402299672365189,0.09609100222587585,71623,0.0,0.0
2021-11-26 00:00:00+00:00,0.09886500239372253,0.10101400315761566,0.08531799912452698,0.08534400165081024,89873,0.0,0.0
