TIMESTAMP,WOJ_OPEN_PRICE_USD,WOJ_HIGH_PRICE_USD,WOJ_LOW_PRICE_USD,WOJ_CLOSE_PRICE_USD,WOJ_VOLUME_USD,WOJ_DIVIDENDS_USD,WOJ_STOCK_SPLITS_USD
2021-10-05 00:00:00+00:00,0.0031870000530034304,0.004197999835014343,0.0019259999971836805,0.0031510000117123127,1120757,0.0,0.0
2021-10-06 00:00:00+00:00,0.0031500000040978193,0.100552998483181,0.0011139999842271209,0.07109899818897247,15744541,0.0,0.0
2021-10-07 00:00:00+00:00,0.07114200294017792,0.07917100191116333,0.0058280001394450665,0.055080998688936234,18372546,0.0,0.0
2021-10-08 00:00:00+00:00,0.05508499965071678,0.061524998396635056,0.047067999839782715,0.056380998343229294,4098820,0.0,0.0
2021-10-09 00:00:00+00:00,0.05639199912548065,0.07001599669456482,0.054062001407146454,0.06822200119495392,1339081,0.0,0.0
2021-10-10 00:00:00+00:00,0.06824000179767609,0.07069399952888489,0.006668999791145325,0.06357099860906601,997977,0.0,0.0
2021-10-11 00:00:00+00:00,0.06348899751901627,0.06851200014352798,0.055806998163461685,0.0592929981648922,836874,0.0,0.0
2021-10-12 00:00:00+00:00,0.05923699960112572,0.06929899752140045,0.05553499981760979,0.06766200065612793,789436,0.0,0.0
2021-10-13 00:00:00+00:00,0.06773199886083603,0.07249200344085693,0.06203699856996536,0.0622900016605854,831932,0.0,0.0
2021-10-14 00:00:00+00:00,0.06230900064110756,0.0691090002655983,0.029387999325990677,0.06429900228977203,672592,0.0,0.0
2021-10-15 00:00:00+00:00,0.06430300325155258,0.12620499730110168,0.04434400051832199,0.06578300148248672,800510,0.0,0.0
2021-10-16 00:00:00+00:00,0.06576299667358398,0.06613799929618835,0.05890899896621704,0.05983300134539604,754070,0.0,0.0
2021-10-17 00:00:00+00:00,0.059790000319480896,0.06355799734592438,0.030067000538110733,0.05969399958848953,547774,0.0,0.0
2021-10-18 00:00:00+00:00,0.05969100072979927,0.062132999300956726,0.05764999985694885,0.05965099856257439,614853,0.0,0.0
2021-10-19 00:00:00+00:00,0.059661999344825745,0.06068199872970581,0.05517899990081787,0.05716999992728233,577029,0.0,0.0
2021-10-20 00:00:00+00:00,0.05718399956822395,0.059053000062704086,0.0512549988925457,0.05218200013041496,569182,0.0,0.0
2021-10-21 00:00:00+00:00,0.05221199989318848,0.05717800185084343,0.04743500053882599,0.05127999931573868,508379,0.0,0.0
2021-10-22 00:00:00+00:00,0.051245998591184616,0.05753999948501587,0.04558899998664856,0.054058998823165894,414680,0.0,0.0
2021-10-23 00:00:00+00:00,0.054055001586675644,0.058552999049425125,0.04979800060391426,0.05852700024843216,405331,0.0,0.0
2021-10-24 00:00:00+00:00,0.0585159994661808,0.06370499730110168,0.05345899984240532,0.0634630024433136,518682,0.0,0.0
2021-10-25 00:00:00+00:00,0.06346400082111359,0.06434600055217743,0.06109600141644478,0.06199900060892105,513337,0.0,0.0
2021-10-26 00:00:00+00:00,0.06199299916625023,0.0631060004234314,0.056223999708890915,0.05758100003004074,469022,0.0,0.0
