TIMESTAMP,NAP_OPEN_PRICE_USD,NAP_HIGH_PRICE_USD,NAP_LOW_PRICE_USD,NAP_CLOSE_PRICE_USD,NAP_VOLUME_USD,NAP_DIVIDENDS_USD,NAP_STOCK_SPLITS_USD
2022-09-02 00:00:00+00:00,3.3473610877990723,3.367547035217285,3.079698085784912,3.137923002243042,4704330,0.0,0.0
2022-09-03 00:00:00+00:00,3.138453960418701,3.2709081172943115,3.0778141021728516,3.1592209339141846,2630641,0.0,0.0
2022-09-04 00:00:00+00:00,3.1678450107574463,3.1707019805908203,3.0541770458221436,3.0912859439849854,1292766,0.0,0.0
2022-09-05 00:00:00+00:00,3.091120958328247,3.150278091430664,2.82131290435791,2.9415459632873535,1084138,0.0,0.0
2022-09-06 00:00:00+00:00,2.9410040378570557,3.019123077392578,2.744391918182373,2.7627320289611816,1211166,0.0,0.0
2022-09-07 00:00:00+00:00,2.7841689586639404,3.1104819774627686,2.6836819648742676,2.8730220794677734,2048822,0.0,0.0
2022-09-08 00:00:00+00:00,2.873210906982422,2.9702260494232178,2.8212690353393555,2.8451569080352783,1396299,0.0,0.0
2022-09-09 00:00:00+00:00,2.8456289768218994,2.9560649394989014,2.8423690795898438,2.911083936691284,1096873,0.0,0.0
2022-09-10 00:00:00+00:00,2.9112389087677,3.0215060710906982,2.8833930492401123,2.923492908477783,1593578,0.0,0.0
2022-09-11 00:00:00+00:00,2.912425994873047,3.0231709480285645,2.8824779987335205,2.899885892868042,1142802,0.0,0.0
2022-09-12 00:00:00+00:00,2.9002630710601807,2.9813880920410156,2.792107105255127,2.8822920322418213,851214,0.0,0.0
2022-09-13 00:00:00+00:00,2.882391929626465,2.9234321117401123,2.661458969116211,2.7813000679016113,917593,0.0,0.0
2022-09-14 00:00:00+00:00,2.7654099464416504,2.9097940921783447,2.7497670650482178,2.796531915664673,1057792,0.0,0.0
2022-09-15 00:00:00+00:00,2.7966649532318115,2.8158109188079834,2.638880968093872,2.6561789512634277,610770,0.0,0.0
2022-09-16 00:00:00+00:00,2.6600890159606934,2.810338020324707,2.651063919067383,2.7096729278564453,720314,0.0,0.0
2022-09-17 00:00:00+00:00,2.709346055984497,2.7834689617156982,2.685575008392334,2.7642788887023926,798833,0.0,0.0
2022-09-18 00:00:00+00:00,2.764202117919922,2.9327619075775146,2.7587249279022217,2.8787879943847656,1733794,0.0,0.0
2022-09-19 00:00:00+00:00,2.875994920730591,2.8928000926971436,2.578218936920166,2.747307062149048,904608,0.0,0.0
2022-09-20 00:00:00+00:00,2.747812032699585,2.7829411029815674,2.637782096862793,2.7098500728607178,673179,0.0,0.0
2022-09-21 00:00:00+00:00,2.709657907485962,2.7369070053100586,2.624032974243164,2.6835110187530518,719678,0.0,0.0
2022-09-22 00:00:00+00:00,2.682957887649536,2.777247905731201,2.641633987426758,2.7676279544830322,721580,0.0,0.0
2022-09-23 00:00:00+00:00,2.767777919769287,2.906827926635742,2.729511022567749,2.830482006072998,1294921,0.0,0.0
2022-09-24 00:00:00+00:00,2.8062920570373535,2.825284004211426,2.7579479217529297,2.784954071044922,409325,0.0,0.0
