TIMESTAMP,GBE_OPEN_PRICE_USD,GBE_HIGH_PRICE_USD,GBE_LOW_PRICE_USD,GBE_CLOSE_PRICE_USD,GBE_VOLUME_USD,GBE_DIVIDENDS_USD,GBE_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,9.669320106506348,10.022407531738281,9.035066604614258,9.096346855163574,23855,0.0,0.0
2024-04-16 00:00:00+00:00,9.117583274841309,9.13491439819336,8.674735069274902,8.690943717956543,7102,0.0,0.0
2024-04-17 00:00:00+00:00,8.69094467163086,8.822113037109375,8.107101440429688,8.369847297668457,8489,0.0,0.0
2024-04-18 00:00:00+00:00,8.365042686462402,8.46513557434082,8.219009399414062,8.460046768188477,8815,0.0,0.0
2024-04-19 00:00:00+00:00,8.465139389038086,9.183904647827148,8.074174880981445,8.807181358337402,55608,0.0,0.0
2024-04-20 00:00:00+00:00,8.807181358337402,8.94118881225586,8.779598236083984,8.899319648742676,10727,0.0,0.0
2024-04-21 00:00:00+00:00,8.900254249572754,9.052584648132324,8.78797435760498,8.792067527770996,3520,0.0,0.0
2024-04-22 00:00:00+00:00,8.888526916503906,9.195612907409668,8.133139610290527,8.214309692382812,48418,0.0,0.0
2024-04-23 00:00:00+00:00,8.214309692382812,8.359212875366211,8.192482948303223,8.350737571716309,1457,0.0,0.0
2024-04-24 00:00:00+00:00,8.350325584411621,8.682119369506836,8.130393028259277,8.658140182495117,11762,0.0,0.0
2024-04-25 00:00:00+00:00,8.652831077575684,8.828662872314453,8.497711181640625,8.497711181640625,2984,0.0,0.0
2024-04-26 00:00:00+00:00,8.497711181640625,8.514307022094727,8.40649127960205,8.43896198272705,7104,0.0,0.0
2024-04-27 00:00:00+00:00,8.438921928405762,8.62414836883545,8.379717826843262,8.62414836883545,1797,0.0,0.0
2024-04-28 00:00:00+00:00,8.62414836883545,8.851053237915039,8.533552169799805,8.564433097839355,6251,0.0,0.0
2024-04-29 00:00:00+00:00,8.564433097839355,8.56882381439209,7.197865009307861,7.378180980682373,25921,0.0,0.0
2024-04-30 00:00:00+00:00,7.378180980682373,7.379155158996582,6.825211048126221,6.903639793395996,2175,0.0,0.0
2024-05-01 00:00:00+00:00,6.903639793395996,6.903768062591553,6.46580696105957,6.770355224609375,4073,0.0,0.0
2024-05-02 00:00:00+00:00,6.770355224609375,7.041153907775879,6.724523067474365,6.936520099639893,4793,0.0,0.0
2024-05-03 00:00:00+00:00,6.940842151641846,6.993179798126221,6.668511867523193,6.943202972412109,8701,0.0,0.0
2024-05-04 00:00:00+00:00,6.936281204223633,7.07803201675415,6.904581069946289,7.052276134490967,3044,0.0,0.0
2024-05-05 00:00:00+00:00,7.028862953186035,7.062681198120117,6.91300106048584,6.949480056762695,3,0.0,0.0
2024-05-06 00:00:00+00:00,6.957903861999512,7.176173210144043,6.920279026031494,6.952462196350098,2366,0.0,0.0
2024-05-07 00:00:00+00:00,6.952462196350098,6.970759868621826,6.889555931091309,6.88981819152832,1114,0.0,0.0
2024-05-08 00:00:00+00:00,6.77869987487793,6.779074192047119,5.818843841552734,5.836619853973389,25297,0.0,0.0
2024-05-09 00:00:00+00:00,5.836619853973389,5.920393943786621,5.754158973693848,5.910141944885254,1326,0.0,0.0
2024-05-10 00:00:00+00:00,5.910141944885254,6.224948883056641,5.878714084625244,5.963027000427246,31382,0.0,0.0
2024-05-11 00:00:00+00:00,5.963090896606445,6.359910011291504,5.963090896606445,6.357744216918945,13715,0.0,0.0
2024-05-12 00:00:00+00:00,6.356753826141357,6.639814853668213,6.356678009033203,6.639530181884766,8568,0.0,0.0
2024-05-13 00:00:00+00:00,6.655972003936768,6.713935852050781,6.640202045440674,6.713935852050781,225,0.0,0.0
2024-05-14 00:00:00+00:00,6.713935852050781,6.734018802642822,6.097671031951904,6.221846103668213,32001,0.0,0.0
2024-05-15 00:00:00+00:00,6.221846103668213,6.239943981170654,5.3151631355285645,5.80127477645874,25021,0.0,0.0
