TIMESTAMP,SBIO_OPEN_PRICE_USD,SBIO_HIGH_PRICE_USD,SBIO_LOW_PRICE_USD,SBIO_CLOSE_PRICE_USD,SBIO_VOLUME_USD,SBIO_DIVIDENDS_USD,SBIO_STOCK_SPLITS_USD
2023-04-28 00:00:00+00:00,0.9963470101356506,0.9967179894447327,0.9961119890213013,0.9964839816093445,507,0.0,0.0
2023-04-29 00:00:00+00:00,0.9964389801025391,0.9973359704017639,0.9949679970741272,0.9949679970741272,1100,0.0,0.0
2023-04-30 00:00:00+00:00,0.9957540035247803,0.9990289807319641,0.9939510226249695,0.9964280128479004,1770,0.0,0.0
2023-05-01 00:00:00+00:00,0.9965119957923889,0.9991580247879028,0.9935460090637207,0.9967600107192993,0,0.0,0.0
2023-05-02 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2023-05-03 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2023-05-04 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2023-05-05 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2023-05-06 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2023-05-07 00:00:00+00:00,0.9967600107192993,0.9967600107192993,0.9967600107192993,0.9967600107192993,0,0.0,0.0
2024-03-18 00:00:00+00:00,0.5572159886360168,0.5572159886360168,0.339834988117218,0.3399440050125122,22800,0.0,0.0
2024-03-19 00:00:00+00:00,0.3399440050125122,0.3399580121040344,0.29586100578308105,0.31586799025535583,9924,0.0,0.0
2024-03-20 00:00:00+00:00,0.31586799025535583,0.3737890124320984,0.29989099502563477,0.32457301020622253,20225,0.0,0.0
2024-03-21 00:00:00+00:00,0.32457301020622253,0.4113200008869171,0.3061789870262146,0.4104210138320923,16659,0.0,0.0
2024-03-22 00:00:00+00:00,0.4104210138320923,0.4114319980144501,0.3426479995250702,0.3580330014228821,27065,0.0,0.0
2024-03-23 00:00:00+00:00,0.3580330014228821,0.3786599934101105,0.33705198764801025,0.3635140061378479,2708,0.0,0.0
2024-03-24 00:00:00+00:00,0.3635140061378479,0.3771730065345764,0.3632679879665375,0.3764210045337677,2876,0.0,0.0
2024-03-25 00:00:00+00:00,0.3764210045337677,0.37646201252937317,0.3486250042915344,0.3488300144672394,2725,0.0,0.0
2024-03-26 00:00:00+00:00,0.3488300144672394,0.3617219924926758,0.3270930051803589,0.3271690011024475,1551,0.0,0.0
2024-03-27 00:00:00+00:00,0.3271690011024475,0.3276050090789795,0.2960070073604584,0.3032659888267517,2417,0.0,0.0
2024-03-28 00:00:00+00:00,0.3032659888267517,0.3308030068874359,0.26453301310539246,0.30484598875045776,9051,0.0,0.0
2024-03-29 00:00:00+00:00,0.30484598875045776,0.30511900782585144,0.26425600051879883,0.2812590003013611,7838,0.0,0.0
2024-03-30 00:00:00+00:00,0.2812590003013611,0.3147050142288208,0.27171099185943604,0.3136790096759796,691,0.0,0.0
2024-03-31 00:00:00+00:00,0.3136790096759796,0.398144006729126,0.3048360049724579,0.3048900067806244,3412,0.0,0.0
2024-04-01 00:00:00+00:00,0.3048900067806244,0.3126069903373718,0.2771129906177521,0.28602099418640137,5460,0.0,0.0
2024-04-02 00:00:00+00:00,0.28602099418640137,0.3434379994869232,0.28515300154685974,0.34124401211738586,293,0.0,0.0
2024-04-03 00:00:00+00:00,0.34124401211738586,0.346125990152359,0.29774799942970276,0.2984820008277893,448,0.0,0.0
