,BTC,Lag
DCR,2.0260781017615566e-10,1
BAT,2.998572820494286e-10,8
XRP,4.390743649983157e-09,12
QTUM,4.03557159234436e-08,25
ETC,2.5012877819018335e-07,7
ETH,8.505789913039659e-07,9
XLM,1.930782823967316e-06,13
LTC,4.858394979451535e-06,10
ZEC,7.345547918422945e-05,11
USDT,0.0003242612137515,30
DASH,0.0008500548342842,10
GNO,0.0048260287952153,12
DOGE,0.0096733832689085,30
XMR,0.0168527562351489,8
IOTA,0.0222356282272217,6
