TIMESTAMP,XI_OPEN_PRICE_USD,XI_HIGH_PRICE_USD,XI_LOW_PRICE_USD,XI_CLOSE_PRICE_USD,XI_VOLUME_USD,XI_DIVIDENDS_USD,XI_STOCK_SPLITS_USD
2023-01-12 00:00:00+00:00,0.016316000372171402,0.0196749996393919,0.015646999701857567,0.01822800002992153,112039,0.0,0.0
2023-01-13 00:00:00+00:00,0.01822800002992153,0.020865999162197113,0.01679999940097332,0.01764499954879284,93600,0.0,0.0
2023-01-14 00:00:00+00:00,0.017645999789237976,0.019054999575018883,0.017172999680042267,0.018352000042796135,32613,0.0,0.0
2023-01-15 00:00:00+00:00,0.01835699938237667,0.019785000011324883,0.01653200015425682,0.018509000539779663,27093,0.0,0.0
2023-01-16 00:00:00+00:00,0.018509000539779663,0.021083999425172806,0.01839200034737587,0.019209999591112137,44694,0.0,0.0
2023-01-17 00:00:00+00:00,0.019209999591112137,0.02035599946975708,0.0184749998152256,0.019206000491976738,19421,0.0,0.0
2023-01-18 00:00:00+00:00,0.019182000309228897,0.020258000120520592,0.018264999613165855,0.0187780000269413,18568,0.0,0.0
2023-01-19 00:00:00+00:00,0.018797000870108604,0.01950100064277649,0.01716499961912632,0.017403999343514442,22004,0.0,0.0
2023-01-20 00:00:00+00:00,0.01740800030529499,0.01955300010740757,0.015936000272631645,0.01954999938607216,37598,0.0,0.0
2023-01-21 00:00:00+00:00,0.019558999687433243,0.019847000017762184,0.018303999677300453,0.01896500028669834,25840,0.0,0.0
2023-01-22 00:00:00+00:00,0.018977999687194824,0.019500000402331352,0.018542999401688576,0.018581999465823174,18837,0.0,0.0
2023-01-23 00:00:00+00:00,0.018571000546216965,0.01891000010073185,0.018099000677466393,0.01812399923801422,19027,0.0,0.0
2023-01-24 00:00:00+00:00,0.018115000799298286,0.01881599985063076,0.01664000004529953,0.0167239997535944,19558,0.0,0.0
2023-01-25 00:00:00+00:00,0.016724999994039536,0.021014999598264694,0.016489999368786812,0.01879500038921833,38320,0.0,0.0
2023-01-26 00:00:00+00:00,0.018806999549269676,0.025652000680565834,0.01877499930560589,0.021808000281453133,107155,0.0,0.0
2023-01-27 00:00:00+00:00,0.021795999258756638,0.027381999418139458,0.01997699961066246,0.02258400060236454,76455,0.0,0.0
2023-01-28 00:00:00+00:00,0.02257700078189373,0.028681999072432518,0.021863000467419624,0.028463000431656837,5719586,0.0,0.0
2023-01-29 00:00:00+00:00,0.028463000431656837,0.03351600095629692,0.025635000318288803,0.02674200013279915,196798,0.0,0.0
2023-01-30 00:00:00+00:00,0.026743000373244286,0.028271999210119247,0.024785000830888748,0.027326999232172966,77640,0.0,0.0
2023-01-31 00:00:00+00:00,0.027326999232172966,0.027442999184131622,0.020972000434994698,0.026064999401569366,121198,0.0,0.0
