,MSE,RMSE,MAE,MAPE,R2
0,0.0008088775642450049,0.028440772919261618,0.022602339938680768,0.04153316641257906,0.43986502544969575
1,0.0002507149041204991,0.0158339794151849,0.013030307980023548,0.024574087015559336,0.9003540553714073
2,0.0005296625730418475,0.02301439925441999,0.01958874081831358,0.027819857574196017,0.80425313146309
3,0.0008194489016412869,0.02862601791450021,0.021339629507325254,0.030299496349683642,0.6732433964034361
4,0.0009428170547787311,0.030705326163041016,0.02451937893448704,0.0271461695679824,0.8549819036324571
5,0.0009643161086490312,0.03105343956229376,0.024586448960561145,0.026175479654149666,0.7159049398672876
6,0.0006337496036638175,0.025174383878534493,0.019247478610122545,0.02525179521683599,0.6609004626940256
7,0.0002848583363249876,0.01687774677867243,0.011910046990213986,0.019135853001813995,0.9071277624826444
8,0.0007569211687489394,0.0275122003618202,0.01889330143936508,0.029971055265064144,0.5390392160626838
9,0.0004455217979247185,0.021107387283240873,0.015689086729378236,0.02449674559217171,0.7976207409922824
10,0.00028208447950311066,0.016795370775993922,0.013800031267570663,0.02183333652557864,0.8284807579213447
11,0.00046755337109378407,0.0216229824745289,0.017182938406131467,0.035553543595588835,0.8592281809984907
Mean,0.0005988771553113132,0.023897000565124355,0.018532477465181108,0.02781588214760028,0.7484166311115704
