,MSE,RMSE,MAE,MAPE,R2
0,0.001563623073013491,0.03954267407514938,0.03058930123476123,0.0653910870081217,0.6512904789362917
1,0.00019278242515937885,0.013884611091398234,0.01151607066623533,0.02925785186822771,0.8125074680938982
2,0.0006025619543566479,0.024547137396377768,0.020985864956746102,0.03872274648839317,0.7823126453295249
3,0.0009015651502193681,0.030026074505658713,0.020066173567719076,0.04044574574626671,0.7386164139328023
4,0.00036140639043466804,0.019010691477025974,0.015091861117618085,0.028508274012623274,0.18395483694508052
5,0.0005330819486898448,0.023088567488907683,0.01887067467515405,0.038953703842221965,0.6133012983469861
6,0.0003347697354630494,0.01829671378863017,0.014578627412624804,0.03782817939055501,0.7281015895200835
7,0.0004896482085324971,0.02212799603516995,0.018847092301431716,0.05279338521573582,0.9025253795338958
8,0.00027687870804521495,0.016639672714486152,0.012647839538800287,0.04189700623991677,0.6686172263338421
9,0.0005466223606139394,0.023379956386057256,0.016088922314191935,0.04606261071494679,0.6357174358219527
10,0.0005069738091134384,0.0225160789018301,0.017997277099115926,0.03907986432597397,0.6928139523342518
11,0.0009715001887870174,0.03116889777946948,0.026191120252063826,0.07935109101663512,0.6754767902040526
Mean,0.0006067844960357129,0.023685755970013406,0.018622568761371864,0.04485762882246817,0.6737696262777219
