TIMESTAMP,XFT23624_OPEN_PRICE_USD,XFT23624_HIGH_PRICE_USD,XFT23624_LOW_PRICE_USD,XFT23624_CLOSE_PRICE_USD,XFT23624_VOLUME_USD,XFT23624_DIVIDENDS_USD,XFT23624_STOCK_SPLITS_USD
2023-02-22 00:00:00+00:00,2.6933209896087646,2.747652053833008,2.642781972885132,2.747652053833008,16288,0.0,0.0
2023-02-23 00:00:00+00:00,2.749119997024536,2.909090995788574,2.6217470169067383,2.6858880519866943,84646,0.0,0.0
2023-02-24 00:00:00+00:00,2.6872239112854004,2.786015033721924,2.531869888305664,2.5347840785980225,69358,0.0,0.0
2023-02-25 00:00:00+00:00,2.5348410606384277,4.897059917449951,2.2095420360565186,2.4600679874420166,278336,0.0,0.0
2023-02-26 00:00:00+00:00,2.4600069522857666,2.8355579376220703,2.3234000205993652,2.5416150093078613,385351,0.0,0.0
2023-02-27 00:00:00+00:00,2.5405189990997314,2.982377052307129,2.505944013595581,2.781949043273926,143861,0.0,0.0
2023-02-28 00:00:00+00:00,2.7769339084625244,2.777221918106079,2.2422211170196533,2.243946075439453,172786,0.0,0.0
2023-03-01 00:00:00+00:00,2.244054079055786,80.9314956665039,2.1207950115203857,2.516287088394165,6632561,0.0,0.0
2023-03-02 00:00:00+00:00,2.515964984893799,2.627021074295044,2.1514101028442383,2.1703250408172607,434699,0.0,0.0
2023-03-03 00:00:00+00:00,2.1696810722351074,2.1713390350341797,1.3651460409164429,1.4922599792480469,773389,0.0,0.0
2023-03-04 00:00:00+00:00,1.4924520254135132,1.592437982559204,1.4879159927368164,1.5417579412460327,277144,0.0,0.0
2023-03-05 00:00:00+00:00,1.5415680408477783,1.575605034828186,1.4277859926223755,1.4347139596939087,253064,0.0,0.0
2023-03-06 00:00:00+00:00,1.4345749616622925,1.520732045173645,1.2503069639205933,1.2716399431228638,337711,0.0,0.0
2023-03-07 00:00:00+00:00,1.2720999717712402,1.2828459739685059,0.9995350241661072,1.1208829879760742,469606,0.0,0.0
2023-03-08 00:00:00+00:00,1.1201939582824707,1.1247459650039673,1.0721789598464966,1.0721850395202637,213220,0.0,0.0
2023-03-09 00:00:00+00:00,1.072685956954956,1.219133973121643,1.0448529720306396,1.0480129718780518,265436,0.0,0.0
2023-03-10 00:00:00+00:00,1.0485190153121948,1.0994019508361816,0.9931979775428772,1.0350749492645264,217831,0.0,0.0
2023-03-11 00:00:00+00:00,1.0350730419158936,1.3060179948806763,1.0350730419158936,1.3042190074920654,259937,0.0,0.0
2023-03-12 00:00:00+00:00,1.3035390377044678,1.402940034866333,1.2100859880447388,1.402940034866333,279767,0.0,0.0
2023-03-13 00:00:00+00:00,1.4039130210876465,1.6901229619979858,1.3264210224151611,1.6742470264434814,490254,0.0,0.0
2023-03-14 00:00:00+00:00,1.675400972366333,1.7398099899291992,1.5401320457458496,1.5839999914169312,328024,0.0,0.0
2023-03-15 00:00:00+00:00,1.5842410326004028,1.5860179662704468,1.266916036605835,1.3054009675979614,313758,0.0,0.0
2023-03-16 00:00:00+00:00,1.304819941520691,1.3109350204467773,1.2468130588531494,1.2533420324325562,202373,0.0,0.0
2023-03-17 00:00:00+00:00,1.2547860145568848,1.3748040199279785,1.253378987312317,1.3552299737930298,241798,0.0,0.0
2023-03-18 00:00:00+00:00,1.3559600114822388,1.5510599613189697,1.2983729839324951,1.4646730422973633,394207,0.0,0.0
2023-03-19 00:00:00+00:00,1.4646730422973633,1.5425889492034912,1.4258650541305542,1.4287769794464111,267466,0.0,0.0
2023-03-20 00:00:00+00:00,1.429353952407837,1.431259036064148,1.2789169549942017,1.2827889919281006,286200,0.0,0.0
