TIMESTAMP,WCFG_OPEN_PRICE_USD,WCFG_HIGH_PRICE_USD,WCFG_LOW_PRICE_USD,WCFG_CLOSE_PRICE_USD,WCFG_VOLUME_USD,WCFG_DIVIDENDS_USD,WCFG_STOCK_SPLITS_USD
2021-07-16 00:00:00+00:00,0.6737009882926941,0.8680610060691833,0.554286003112793,0.7796909809112549,1600988,0.0,0.0
2021-07-17 00:00:00+00:00,0.7796469926834106,0.8959109783172607,0.746599018573761,0.845615029335022,1587234,0.0,0.0
2021-07-18 00:00:00+00:00,0.8456199765205383,0.8456199765205383,0.7505350112915039,0.7914230227470398,600552,0.0,0.0
2021-07-19 00:00:00+00:00,0.7914040088653564,0.7949810028076172,0.708329975605011,0.7451080083847046,549240,0.0,0.0
2021-07-20 00:00:00+00:00,0.7451069951057434,0.7580459713935852,0.6839100122451782,0.6881459951400757,333825,0.0,0.0
2021-07-21 00:00:00+00:00,0.6881510019302368,0.7443550229072571,0.6848729848861694,0.6962249875068665,463267,0.0,0.0
2021-07-22 00:00:00+00:00,0.6962310075759888,0.7405139803886414,0.6877710223197937,0.6943150162696838,86793,0.0,0.0
2021-07-23 00:00:00+00:00,0.6943150162696838,0.7404059767723083,0.6927629709243774,0.7133319973945618,248195,0.0,0.0
2021-07-24 00:00:00+00:00,0.7133479714393616,0.7269690036773682,0.6863800287246704,0.692458987236023,77795,0.0,0.0
2021-07-25 00:00:00+00:00,0.6924600005149841,0.6956890225410461,0.6446840167045593,0.6628170013427734,202998,0.0,0.0
2021-07-26 00:00:00+00:00,0.662680983543396,0.7294780015945435,0.6569300293922424,0.6947029829025269,465916,0.0,0.0
2021-07-27 00:00:00+00:00,0.6947410106658936,0.7097510099411011,0.6649640202522278,0.7033860087394714,504186,0.0,0.0
2021-07-28 00:00:00+00:00,0.7033830285072327,0.7193089723587036,0.6854810118675232,0.7091630101203918,358092,0.0,0.0
2021-07-29 00:00:00+00:00,0.7091799974441528,0.9131680130958557,0.6999019980430603,0.8772580027580261,618725,0.0,0.0
2021-07-30 00:00:00+00:00,0.87711101770401,0.8840939998626709,0.8301159739494324,0.864404022693634,376143,0.0,0.0
2021-07-31 00:00:00+00:00,0.8643360137939453,0.8889510035514832,0.8263139724731445,0.8455680012702942,118024,0.0,0.0
