TIMESTAMP,INF33578_OPEN_PRICE_USD,INF33578_HIGH_PRICE_USD,INF33578_LOW_PRICE_USD,INF33578_CLOSE_PRICE_USD,INF33578_VOLUME_USD,INF33578_DIVIDENDS_USD,INF33578_STOCK_SPLITS_USD
2024-11-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,178096,0.0,0.0
2024-11-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,85192,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,73829,0.0,0.0
2024-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,88621,0.0,0.0
2024-11-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83198,0.0,0.0
2024-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,133726,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,125790,0.0,0.0
2024-11-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,127325,0.0,0.0
2024-11-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,152654,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,123559,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78583,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,77443,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,63691,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,104443,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,106674,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105079,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82164,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101613,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,92569,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,110206,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,93105,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,99659,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,69227,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,55332,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47375,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,52416,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83843,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,46050,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38710,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57208,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,39115,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38000,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,71649,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53674,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,109649,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53541,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,155844,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,130232,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,111002,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,75604,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58342,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,90263,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,85419,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,86915,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41320,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,54088,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42084,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48549,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33873,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38337,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32317,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22653,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26737,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41899,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21867,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27517,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31110,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24675,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26196,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16715,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15488,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13167,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57058,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26832,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15364,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10766,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14147,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19067,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36150,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6021,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,43862,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,21856,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,8193,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,6958,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,8473,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,11879,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,9614,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,27551,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,10808,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,14961,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,8213,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,13372,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,7071,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,10203,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,4345,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,7487,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,6658,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,17444,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,10406,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,7304,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,4886,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,5595,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,9067,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,7387,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,10545,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,7403,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,7028,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,7102,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,2513,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4894,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,6086,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,6519,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2695,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3517,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3828,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,2036,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3034,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,2745,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,2658,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,6083,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,4515,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2238,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2435,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1964,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1877,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,4053,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,5630,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,4338,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,6684,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,3923,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,2505,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,2713,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,1466,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,5635,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,6238,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,4491,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,4639,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,2418,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,2867,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,2956,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,3749,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,3316,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,2001,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,3302,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,3051,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,4042,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,4359,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,808,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,1365,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,1598,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,949,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,2492,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,4564,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,3454,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,5914,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,902,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,782,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,2681,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,3069,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,2092,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2058,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,3354,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,1552,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2924,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,5327,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,3501,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,4315,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,2223,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,683,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,157,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,6248,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,2147,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,2713,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,2653,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1773,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,2033,0.0,0.0
2025-06-01 00:00:00+00:00,1.560931366384466e-07,1.560931366384466e-07,1.4237299694741523e-07,1.4237299694741523e-07,1581,0.0,0.0
