TIMESTAMP,DESCI34882_OPEN_PRICE_USD,DESCI34882_HIGH_PRICE_USD,DESCI34882_LOW_PRICE_USD,DESCI34882_CLOSE_PRICE_USD,DESCI34882_VOLUME_USD,DESCI34882_DIVIDENDS_USD,DESCI34882_STOCK_SPLITS_USD
2025-02-20 00:00:00+00:00,0.002280999906361103,0.002300000051036477,0.0021039999555796385,0.002171000000089407,865833,0.0,0.0
2025-02-21 00:00:00+00:00,0.002171000000089407,0.002873999997973442,0.0018810000037774444,0.002495999913662672,1211334,0.0,0.0
2025-02-22 00:00:00+00:00,0.002492000116035342,0.0038590000476688147,0.0024590000975877047,0.0030869999900460243,1487835,0.0,0.0
2025-02-23 00:00:00+00:00,0.0030869999900460243,0.003117999993264675,0.002443999983370304,0.0026340000331401825,1055497,0.0,0.0
2025-02-24 00:00:00+00:00,0.0026340000331401825,0.002684999955818057,0.0023990001063793898,0.002400000113993883,870265,0.0,0.0
2025-02-25 00:00:00+00:00,0.002400000113993883,0.003278000047430396,0.0021200000774115324,0.002546000061556697,1242693,0.0,0.0
2025-02-26 00:00:00+00:00,0.002546000061556697,0.0026320000179111958,0.002225999953225255,0.002432999899610877,933585,0.0,0.0
2025-02-27 00:00:00+00:00,0.002432999899610877,0.0024939998984336853,0.002230999991297722,0.0022640000097453594,820138,0.0,0.0
2025-02-28 00:00:00+00:00,0.0022640000097453594,0.0027230000123381615,0.002142000012099743,0.002658999990671873,906319,0.0,0.0
2025-03-01 00:00:00+00:00,0.002658999990671873,0.002841999987140298,0.0024220000486820936,0.002457000082358718,856078,0.0,0.0
2025-03-02 00:00:00+00:00,0.002457000082358718,0.002698000054806471,0.0024220000486820936,0.002652999944984913,874735,0.0,0.0
2025-03-03 00:00:00+00:00,0.002652999944984913,0.002652999944984913,0.0023769999388605356,0.0023849999997764826,850684,0.0,0.0
2025-03-04 00:00:00+00:00,0.0023849999997764826,0.0024170000106096268,0.0020200000144541264,0.00241199997253716,921610,0.0,0.0
2025-03-05 00:00:00+00:00,0.00241199997253716,0.00241199997253716,0.0022269999608397484,0.002297000028192997,837852,0.0,0.0
2025-03-06 00:00:00+00:00,0.002297000028192997,0.002409999957308173,0.0022619999945163727,0.0023109999019652605,818964,0.0,0.0
2025-03-07 00:00:00+00:00,0.0023109999019652605,0.002331000054255128,0.0021180000621825457,0.0021879998967051506,820096,0.0,0.0
2025-03-08 00:00:00+00:00,0.0021879998967051506,0.0022269999608397484,0.002025000052526593,0.002119000069797039,819578,0.0,0.0
2025-03-09 00:00:00+00:00,0.002119000069797039,0.0021200000774115324,0.0018210000125691295,0.0018210000125691295,823382,0.0,0.0
2025-03-10 00:00:00+00:00,0.0018210000125691295,0.001979999942705035,0.001560000004246831,0.001610000035725534,853585,0.0,0.0
2025-03-11 00:00:00+00:00,0.001610000035725534,0.0017869999865069985,0.0014059999957680702,0.001756999990902841,867084,0.0,0.0
2025-03-12 00:00:00+00:00,0.001756999990902841,0.0018220000201836228,0.0016870000399649143,0.0016899999463930726,818943,0.0,0.0
2025-03-13 00:00:00+00:00,0.0016899999463930726,0.0017389999702572823,0.0016220000106841326,0.0016449999529868364,814698,0.0,0.0
2025-03-14 00:00:00+00:00,0.0016449999529868364,0.0017709999810904264,0.0016430000541731715,0.0016959999920800328,803220,0.0,0.0
2025-03-15 00:00:00+00:00,0.0016959999920800328,0.001787999994121492,0.0016629999736323953,0.001762000028975308,800672,0.0,0.0
2025-03-16 00:00:00+00:00,0.001762000028975308,0.0017839999636635184,0.0016580000519752502,0.0017269999952986836,795100,0.0,0.0
2025-03-17 00:00:00+00:00,0.0017269999952986836,0.001803999999538064,0.0016570000443607569,0.0017460000235587358,812467,0.0,0.0
2025-03-18 00:00:00+00:00,0.0017460000235587358,0.0017740000039339066,0.0016370000084862113,0.001753999968059361,804597,0.0,0.0
2025-03-19 00:00:00+00:00,0.001753999968059361,0.0017679999582469463,0.0016220000106841326,0.0016720000421628356,809156,0.0,0.0
2025-03-20 00:00:00+00:00,0.0016720000421628356,0.0016749999485909939,0.0015239999629557133,0.0015249999705702066,798788,0.0,0.0
2025-03-21 00:00:00+00:00,0.0015249999705702066,0.001597000053152442,0.0013989999424666166,0.001512999995611608,824711,0.0,0.0
2025-03-22 00:00:00+00:00,0.001512999995611608,0.0015310000162571669,0.0014250000240281224,0.0014799999771639705,805151,0.0,0.0
2025-03-23 00:00:00+00:00,0.0014799999771639705,0.001496999990195036,0.001234999974258244,0.0013299999991431832,825430,0.0,0.0
2025-03-24 00:00:00+00:00,0.0013299999991431832,0.0016009999671950936,0.001294999965466559,0.0015820000553503633,829832,0.0,0.0
2025-03-25 00:00:00+00:00,0.0015820000553503633,0.0017719999887049198,0.0013699999544769526,0.0013699999544769526,855173,0.0,0.0
2025-03-26 00:00:00+00:00,0.0013699999544769526,0.001449999981559813,0.0012329999590292573,0.0012969999806955457,825475,0.0,0.0
2025-03-27 00:00:00+00:00,0.0012969999806955457,0.0013510000426322222,0.0012110000243410468,0.0012550000101327896,870026,0.0,0.0
2025-03-28 00:00:00+00:00,0.0012550000101327896,0.0012550000101327896,0.0010860000038519502,0.0010920000495389104,835045,0.0,0.0
2025-03-29 00:00:00+00:00,0.0010920000495389104,0.001272000023163855,0.0008159999852068722,0.0009139999747276306,928019,0.0,0.0
2025-03-30 00:00:00+00:00,0.0009139999747276306,0.0016589999431744218,0.0008880000095814466,0.0012829999905079603,952165,0.0,0.0
2025-03-31 00:00:00+00:00,0.0012829999905079603,0.001306000049225986,0.0010369999799877405,0.001129999989643693,820521,0.0,0.0
2025-04-01 00:00:00+00:00,0.001129999989643693,0.0012659999774768949,0.0010789999505504966,0.0011230000527575612,805010,0.0,0.0
2025-04-02 00:00:00+00:00,0.0011230000527575612,0.001155999954789877,0.0009500000160187483,0.001069999998435378,840163,0.0,0.0
2025-04-03 00:00:00+00:00,0.001069999998435378,0.001554999966174364,0.0008980000275187194,0.0009919999865815043,989641,0.0,0.0
2025-04-04 00:00:00+00:00,0.0009919999865815043,0.0010140000376850367,0.0009169999975711107,0.0009830000344663858,818055,0.0,0.0
