TIMESTAMP,TROVE23580_OPEN_PRICE_USD,TROVE23580_HIGH_PRICE_USD,TROVE23580_LOW_PRICE_USD,TROVE23580_CLOSE_PRICE_USD,TROVE23580_VOLUME_USD,TROVE23580_DIVIDENDS_USD,TROVE23580_STOCK_SPLITS_USD
2023-02-21 00:00:00+00:00,0.06301499903202057,0.06440600007772446,0.048781998455524445,0.052303001284599304,13082390,0.0,0.0
2023-02-22 00:00:00+00:00,0.0514569990336895,0.05693399906158447,0.0475739985704422,0.051238998770713806,5006004,0.0,0.0
2023-02-23 00:00:00+00:00,0.051263999193906784,0.05389000102877617,0.04566999897360802,0.04566999897360802,2446772,0.0,0.0
2023-02-24 00:00:00+00:00,0.04566999897360802,0.04648299887776375,0.032604001462459564,0.03532399982213974,2753746,0.0,0.0
2023-02-25 00:00:00+00:00,0.034651998430490494,0.03783499822020531,0.03230400010943413,0.03276799991726875,1130050,0.0,0.0
2023-02-26 00:00:00+00:00,0.03343699872493744,0.041572000831365585,0.03240500018000603,0.041572000831365585,1785799,0.0,0.0
2023-02-27 00:00:00+00:00,0.04158100113272667,0.044204000383615494,0.03648599982261658,0.036566998809576035,1654318,0.0,0.0
2023-02-28 00:00:00+00:00,0.03656899929046631,0.036639001220464706,0.033208999782800674,0.03348900005221367,701142,0.0,0.0
2023-03-01 00:00:00+00:00,0.033493999391794205,0.0347599983215332,0.03219199925661087,0.03253500163555145,572022,0.0,0.0
2023-03-02 00:00:00+00:00,0.03253500163555145,0.03318199887871742,0.028544999659061432,0.028720000758767128,677622,0.0,0.0
2023-03-03 00:00:00+00:00,0.028720000758767128,0.02892499975860119,0.025118999183177948,0.025577999651432037,498832,0.0,0.0
2023-03-04 00:00:00+00:00,0.025570999830961227,0.026031000539660454,0.02487899921834469,0.025575999170541763,391025,0.0,0.0
2023-03-05 00:00:00+00:00,0.025577999651432037,0.02622400037944317,0.025436999276280403,0.025541000068187714,304524,0.0,0.0
2023-03-06 00:00:00+00:00,0.025546999648213387,0.026556000113487244,0.0253129992634058,0.026115000247955322,326776,0.0,0.0
2023-03-07 00:00:00+00:00,0.026114000007510185,0.02658499963581562,0.02470099925994873,0.024940000846982002,556783,0.0,0.0
2023-03-08 00:00:00+00:00,0.024948999285697937,0.02528899908065796,0.02399599924683571,0.024139000102877617,297999,0.0,0.0
2023-03-09 00:00:00+00:00,0.024139000102877617,0.02434599958360195,0.02097400091588497,0.021122999489307404,396360,0.0,0.0
2023-03-10 00:00:00+00:00,0.02112700045108795,0.021167999133467674,0.0193719994276762,0.020337000489234924,339152,0.0,0.0
2023-03-11 00:00:00+00:00,0.020347999408841133,0.021011000499129295,0.020018000155687332,0.02091900072991848,263998,0.0,0.0
