TIMESTAMP,XAH_OPEN_PRICE_USD,XAH_HIGH_PRICE_USD,XAH_LOW_PRICE_USD,XAH_CLOSE_PRICE_USD,XAH_VOLUME_USD,XAH_DIVIDENDS_USD,XAH_STOCK_SPLITS_USD
2023-11-30 00:00:00+00:00,0.11962000280618668,0.12561500072479248,0.11471699923276901,0.11941999942064285,122069,0.0,0.0
2023-12-01 00:00:00+00:00,0.11942200362682343,0.12703900039196014,0.11942200362682343,0.12053699791431427,92256,0.0,0.0
2023-12-02 00:00:00+00:00,0.1205350011587143,0.12155800312757492,0.10524599999189377,0.11425600200891495,97647,0.0,0.0
2023-12-03 00:00:00+00:00,0.11424999684095383,0.29445400834083557,0.11375100165605545,0.2515760064125061,179586,0.0,0.0
2023-12-04 00:00:00+00:00,0.2515749931335449,0.6402519941329956,0.2400819957256317,0.2594749927520752,565876,0.0,0.0
2023-12-05 00:00:00+00:00,0.2594720125198364,0.3725619912147522,0.24461500346660614,0.31004101037979126,289394,0.0,0.0
2023-12-06 00:00:00+00:00,0.31007200479507446,0.34560999274253845,0.28421398997306824,0.29280900955200195,301016,0.0,0.0
2023-12-07 00:00:00+00:00,0.29283300042152405,0.3080120086669922,0.27859899401664734,0.28371700644493103,255482,0.0,0.0
2023-12-08 00:00:00+00:00,0.28370800614356995,0.2854970097541809,0.2065339982509613,0.23135699331760406,248496,0.0,0.0
2023-12-09 00:00:00+00:00,0.23135599493980408,0.26477301120758057,0.22014400362968445,0.22789600491523743,233354,0.0,0.0
2023-12-10 00:00:00+00:00,0.2278899997472763,0.23603500425815582,0.19631099700927734,0.20512500405311584,225708,0.0,0.0
2023-12-11 00:00:00+00:00,0.20512400567531586,0.2265779972076416,0.1511950045824051,0.17392000555992126,230469,0.0,0.0
2023-12-12 00:00:00+00:00,0.1739339977502823,0.21123099327087402,0.15331000089645386,0.17577700316905975,210244,0.0,0.0
2023-12-13 00:00:00+00:00,0.1757809966802597,0.19872799515724182,0.14598800241947174,0.1713549941778183,234730,0.0,0.0
2023-12-14 00:00:00+00:00,0.1713470071554184,0.2523150146007538,0.16505299508571625,0.19063499569892883,225849,0.0,0.0
2023-12-15 00:00:00+00:00,0.19063200056552887,0.21672500669956207,0.16572000086307526,0.1929509937763214,216306,0.0,0.0
2023-12-16 00:00:00+00:00,0.19295500218868256,0.2674739956855774,0.18161199986934662,0.24363599717617035,220145,0.0,0.0
2023-12-17 00:00:00+00:00,0.24363599717617035,0.25164300203323364,0.17053599655628204,0.2240460067987442,318403,0.0,0.0
2023-12-18 00:00:00+00:00,0.22405500710010529,0.300246000289917,0.19426099956035614,0.2354779988527298,303617,0.0,0.0
2023-12-19 00:00:00+00:00,0.2354779988527298,0.25739601254463196,0.1786469966173172,0.22036199271678925,348023,0.0,0.0
2023-12-20 00:00:00+00:00,0.22036799788475037,0.25006699562072754,0.21908000111579895,0.24150800704956055,285459,0.0,0.0
2023-12-21 00:00:00+00:00,0.24150900542736053,0.2622010111808777,0.2010059952735901,0.22295600175857544,327305,0.0,0.0
2023-12-22 00:00:00+00:00,0.22294799983501434,0.22921200096607208,0.2015630006790161,0.22680999338626862,242000,0.0,0.0
2023-12-23 00:00:00+00:00,0.2268040031194687,0.24445900321006775,0.21010999381542206,0.21582500636577606,258159,0.0,0.0
2023-12-24 00:00:00+00:00,0.2158139944076538,0.22729100286960602,0.2142000049352646,0.22246000170707703,230700,0.0,0.0
2023-12-25 00:00:00+00:00,0.2224770039319992,0.22400400042533875,0.21285900473594666,0.21816399693489075,208620,0.0,0.0
2023-12-26 00:00:00+00:00,0.21817100048065186,0.22399300336837769,0.2070380002260208,0.2192319929599762,201320,0.0,0.0
2023-12-27 00:00:00+00:00,0.21923799812793732,0.21993400156497955,0.19530600309371948,0.20015999674797058,183233,0.0,0.0
2023-12-28 00:00:00+00:00,0.20015199482440948,0.20599199831485748,0.18349899351596832,0.19167500734329224,172281,0.0,0.0
2023-12-29 00:00:00+00:00,0.1916700005531311,0.2083359956741333,0.18647299706935883,0.19837699830532074,210150,0.0,0.0
2023-12-30 00:00:00+00:00,0.19837599992752075,0.21006500720977783,0.17986300587654114,0.19513699412345886,191420,0.0,0.0
2023-12-31 00:00:00+00:00,0.19512200355529785,0.2045609951019287,0.18051999807357788,0.18228299915790558,176706,0.0,0.0
2024-01-01 00:00:00+00:00,0.18229100108146667,0.1871269941329956,0.16515499353408813,0.16516000032424927,191501,0.0,0.0
2024-01-02 00:00:00+00:00,0.16516199707984924,0.19605399668216705,0.16133099794387817,0.18208099901676178,166267,0.0,0.0
2024-01-03 00:00:00+00:00,0.18208099901676178,0.20039500296115875,0.1669819951057434,0.18070900440216064,200909,0.0,0.0
2024-01-04 00:00:00+00:00,0.18070900440216064,0.1850460022687912,0.17667999863624573,0.18117299675941467,156534,0.0,0.0
2024-01-05 00:00:00+00:00,0.18117299675941467,0.1872600018978119,0.17946100234985352,0.18044599890708923,149342,0.0,0.0
2024-01-06 00:00:00+00:00,0.18044599890708923,0.19493499398231506,0.17079700529575348,0.17507000267505646,187949,0.0,0.0
2024-01-07 00:00:00+00:00,0.17507000267505646,0.18878300487995148,0.17358799278736115,0.18039999902248383,187319,0.0,0.0
2024-01-08 00:00:00+00:00,0.18039999902248383,0.18784299492835999,0.1745160073041916,0.17892900109291077,198345,0.0,0.0
2024-01-09 00:00:00+00:00,0.17892900109291077,0.18008600175380707,0.17405900359153748,0.17620299756526947,158856,0.0,0.0
