TIMESTAMP,RIF3_OPEN_PRICE_USD,RIF3_HIGH_PRICE_USD,RIF3_LOW_PRICE_USD,RIF3_CLOSE_PRICE_USD,RIF3_VOLUME_USD,RIF3_DIVIDENDS_USD,RIF3_STOCK_SPLITS_USD
2023-05-21 00:00:00+00:00,0.10000500082969666,0.10000500082969666,0.10000500082969666,0.10000500082969666,0,0.0,0.0
2023-05-22 00:00:00+00:00,0.10000500082969666,0.10000500082969666,0.10000500082969666,0.10000500082969666,0,0.0,0.0
2023-05-23 00:00:00+00:00,0.10000500082969666,0.10000500082969666,0.10000500082969666,0.10000500082969666,0,0.0,0.0
2023-05-24 00:00:00+00:00,0.10000500082969666,0.10000500082969666,0.10000500082969666,0.10000500082969666,0,0.0,0.0
2023-05-25 00:00:00+00:00,0.10000500082969666,0.11000099778175354,0.09994100034236908,0.10001400113105774,0,0.0,0.0
2023-05-26 00:00:00+00:00,0.10001400113105774,0.10012099891901016,0.09996700286865234,0.10003700107336044,0,0.0,0.0
2023-05-27 00:00:00+00:00,0.10003600269556046,0.1000949963927269,0.1000090017914772,0.10005900263786316,0,0.0,0.0
2023-05-28 00:00:00+00:00,0.1000560000538826,0.10013800114393234,0.09997499734163284,0.10002200305461884,0,0.0,0.0
2023-05-29 00:00:00+00:00,0.10003600269556046,0.10011699795722961,0.09996400028467178,0.10002200305461884,0,0.0,0.0
2023-05-30 00:00:00+00:00,0.10002700239419937,0.10010500252246857,0.09996099770069122,0.10003399848937988,0,0.0,0.0
2023-05-31 00:00:00+00:00,0.10003600269556046,0.10007499903440475,0.09988699853420258,0.10004500299692154,0,0.0,0.0
2023-06-01 00:00:00+00:00,0.10004500299692154,0.10009399801492691,0.09996499866247177,0.10002300143241882,0,0.0,0.0
2023-06-02 00:00:00+00:00,0.10002200305461884,0.10008200258016586,0.09994400292634964,0.10004200041294098,0,0.0,0.0
2023-06-03 00:00:00+00:00,0.10004100203514099,0.10008600354194641,0.09984800219535828,0.10001099854707718,0,0.0,0.0
2023-06-04 00:00:00+00:00,0.10001400113105774,0.10006500035524368,0.09999100118875504,0.10002399981021881,0,0.0,0.0
2023-06-05 00:00:00+00:00,0.10002599656581879,0.100101999938488,0.09986300021409988,0.10003799945116043,0,0.0,0.0
2023-06-06 00:00:00+00:00,0.10003499686717987,0.10016600042581558,0.09994500130414963,0.10002099722623825,0,0.0,0.0
2023-06-07 00:00:00+00:00,0.10001900047063828,0.10012000054121017,0.09989500045776367,0.10000599920749664,0,0.0,0.0
2023-06-08 00:00:00+00:00,0.10000800341367722,0.10006199777126312,0.009998000226914883,0.010002999566495419,0,0.0,0.0
2023-06-09 00:00:00+00:00,0.010002999566495419,0.010007999837398529,0.00999400019645691,0.009999999776482582,0,0.0,0.0
2023-06-10 00:00:00+00:00,0.009999999776482582,0.010022999718785286,0.009963000193238258,0.010005000047385693,0,0.0,0.0
2023-06-11 00:00:00+00:00,0.010005000047385693,0.010010000318288803,0.004999999888241291,0.005001000128686428,0,0.0,0.0
2023-06-12 00:00:00+00:00,0.005001000128686428,0.005005999933928251,0.004993000067770481,0.004999999888241291,0,0.0,0.0
2023-06-13 00:00:00+00:00,0.004999999888241291,0.005016000010073185,0.004995000082999468,0.004999000113457441,0,0.0,0.0
2023-06-14 00:00:00+00:00,0.004999000113457441,0.005003000143915415,0.004982999991625547,0.004999000113457441,0,0.0,0.0
2023-06-15 00:00:00+00:00,0.004999000113457441,0.004999999888241291,0.004978999961167574,0.0049959998577833176,0,0.0,0.0
2023-06-16 00:00:00+00:00,0.0049959998577833176,0.005007999949157238,0.004991000052541494,0.004997000098228455,0,0.0,0.0
2023-06-17 00:00:00+00:00,0.004997000098228455,0.005001000128686428,0.004995000082999468,0.004999000113457441,0,0.0,0.0
2023-06-18 00:00:00+00:00,0.004999000113457441,0.005001999903470278,0.004985000006854534,0.004999000113457441,0,0.0,0.0
2023-06-19 00:00:00+00:00,0.004999000113457441,0.0050039999186992645,0.004991000052541494,0.004999000113457441,0,0.0,0.0
2023-06-20 00:00:00+00:00,0.004997999873012304,0.005013999994844198,0.004997000098228455,0.005001999903470278,0,0.0,0.0
2023-06-21 00:00:00+00:00,0.005001999903470278,0.005009999964386225,0.004993999842554331,0.004999999888241291,0,0.0,0.0
2023-06-22 00:00:00+00:00,0.004999999888241291,0.0050039999186992645,0.004995000082999468,0.005001000128686428,0,0.0,0.0
2023-06-23 00:00:00+00:00,0.005001000128686428,0.005009999964386225,0.004997999873012304,0.005003000143915415,0,0.0,0.0
2023-06-24 00:00:00+00:00,0.005003000143915415,0.0050050001591444016,0.005001000128686428,0.005001999903470278,0,0.0,0.0
2023-06-25 00:00:00+00:00,0.005001999903470278,0.0050050001591444016,0.004997000098228455,0.005001999903470278,0,0.0,0.0
2023-06-26 00:00:00+00:00,0.005001999903470278,0.0050050001591444016,0.004989999812096357,0.005001000128686428,0,0.0,0.0
2023-06-27 00:00:00+00:00,0.005001000128686428,0.0050050001591444016,0.004993999842554331,0.005001000128686428,0,0.0,0.0
2023-06-28 00:00:00+00:00,0.005001000128686428,0.005003000143915415,0.004991000052541494,0.004999000113457441,0,0.0,0.0
2023-06-29 00:00:00+00:00,0.004999000113457441,0.005001999903470278,0.004997999873012304,0.004999999888241291,0,0.0,0.0
