TIMESTAMP,ORT20303_OPEN_PRICE_USD,ORT20303_HIGH_PRICE_USD,ORT20303_LOW_PRICE_USD,ORT20303_CLOSE_PRICE_USD,ORT20303_VOLUME_USD,ORT20303_DIVIDENDS_USD,ORT20303_STOCK_SPLITS_USD
2022-06-08 00:00:00+00:00,0.11286500096321106,0.11506599932909012,0.09994599968194962,0.10684800148010254,13440,0.0,0.0
2022-06-09 00:00:00+00:00,0.10685200244188309,0.15761999785900116,0.09314899891614914,0.1327819973230362,30594,0.0,0.0
2022-06-10 00:00:00+00:00,0.13278700411319733,0.15098799765110016,0.08995900303125381,0.1170089989900589,13967,0.0,0.0
2022-06-11 00:00:00+00:00,0.1170089989900589,0.11701700091362,0.08993899822235107,0.09441299736499786,5092,0.0,0.0
2022-06-12 00:00:00+00:00,0.09743700176477432,0.09831299632787704,0.07077000290155411,0.0761210024356842,5334,0.0,0.0
2022-06-13 00:00:00+00:00,0.07611999660730362,0.07949099689722061,0.07321199774742126,0.07556299865245819,2377,0.0,0.0
2022-06-14 00:00:00+00:00,0.07556299865245819,0.07912500202655792,0.0624379999935627,0.06942799687385559,3489,0.0,0.0
2022-06-15 00:00:00+00:00,0.0694269984960556,0.09341499954462051,0.06942100077867508,0.08226999640464783,4195,0.0,0.0
2022-06-16 00:00:00+00:00,0.08226799964904785,0.08491899818181992,0.06490399688482285,0.06492199748754501,4626,0.0,0.0
2022-06-17 00:00:00+00:00,0.06492400169372559,0.08989900350570679,0.06490600109100342,0.0733100026845932,2887,0.0,0.0
2022-06-18 00:00:00+00:00,0.07330899685621262,0.07330899685621262,0.054930999875068665,0.05518700182437897,3111,0.0,0.0
2022-06-19 00:00:00+00:00,0.05520499870181084,0.057496000081300735,0.05114499852061272,0.0530720017850399,757,0.0,0.0
2022-06-20 00:00:00+00:00,0.053070999681949615,0.0899989977478981,0.053070999681949615,0.06086700037121773,4027,0.0,0.0
2022-06-21 00:00:00+00:00,0.06103599816560745,0.0704059973359108,0.05195000022649765,0.06993599981069565,2578,0.0,0.0
2022-06-22 00:00:00+00:00,0.06533300131559372,0.19514599442481995,0.055247001349925995,0.12657999992370605,116034,0.0,0.0
2022-06-23 00:00:00+00:00,0.12473099678754807,0.2842159867286682,0.10992400348186493,0.14360900223255157,321244,0.0,0.0
2022-06-24 00:00:00+00:00,0.1436060070991516,0.1468449980020523,0.12990599870681763,0.13344000279903412,28011,0.0,0.0
2022-06-25 00:00:00+00:00,0.1334410011768341,0.15319199860095978,0.12991400063037872,0.13498300313949585,22013,0.0,0.0
