TIMESTAMP,HRT_OPEN_PRICE_USD,HRT_HIGH_PRICE_USD,HRT_LOW_PRICE_USD,HRT_CLOSE_PRICE_USD,HRT_VOLUME_USD,HRT_DIVIDENDS_USD,HRT_STOCK_SPLITS_USD
2024-05-15 00:00:00+00:00,0.3658609986305237,0.38716500997543335,0.3604069948196411,0.3623960018157959,179623,0.0,0.0
2024-05-16 00:00:00+00:00,0.36201798915863037,0.4651150107383728,0.3577690124511719,0.4101560115814209,306305,0.0,0.0
2024-05-17 00:00:00+00:00,0.4051840007305145,0.4863080084323883,0.3990119993686676,0.45054298639297485,214903,0.0,0.0
2024-05-18 00:00:00+00:00,0.450531005859375,0.4773389995098114,0.44675999879837036,0.44895198941230774,284485,0.0,0.0
2024-05-19 00:00:00+00:00,0.44933000206947327,0.4564090073108673,0.4458959996700287,0.4483700096607208,264210,0.0,0.0
2024-05-20 00:00:00+00:00,0.45127999782562256,0.7300180196762085,0.444689005613327,0.45860999822616577,78377,0.0,0.0
2024-05-21 00:00:00+00:00,0.45860999822616577,0.6039109826087952,0.4552850127220154,0.5975440144538879,341784,0.0,0.0
2024-05-22 00:00:00+00:00,0.5975440144538879,0.6913080215454102,0.5440070033073425,0.6393849849700928,300632,0.0,0.0
2024-05-23 00:00:00+00:00,0.6393849849700928,0.7322260141372681,0.6289970278739929,0.6903319954872131,443816,0.0,0.0
2024-05-24 00:00:00+00:00,0.6917780041694641,0.7495790123939514,0.6796680092811584,0.7301859855651855,548554,0.0,0.0
2024-05-25 00:00:00+00:00,0.7301859855651855,0.7338330149650574,0.6840419769287109,0.7258830070495605,593878,0.0,0.0
2024-05-26 00:00:00+00:00,0.724835991859436,0.728488028049469,0.7042310237884521,0.7225589752197266,511208,0.0,0.0
2024-05-27 00:00:00+00:00,0.7213150262832642,0.7966529726982117,0.7145370244979858,0.7233480215072632,320192,0.0,0.0
2024-05-28 00:00:00+00:00,0.7256919741630554,0.7479990124702454,0.6345959901809692,0.671986997127533,74710,0.0,0.0
2024-05-29 00:00:00+00:00,0.6741210222244263,0.7496979832649231,0.6437079906463623,0.6602309942245483,210892,0.0,0.0
2024-05-30 00:00:00+00:00,0.6722840070724487,0.6781309843063354,0.6530110239982605,0.6706100106239319,221967,0.0,0.0
2024-05-31 00:00:00+00:00,0.6672359704971313,0.6747450232505798,0.5557900071144104,0.5743539929389954,35951,0.0,0.0
2024-06-01 00:00:00+00:00,0.5741260051727295,0.6464639902114868,0.5452349781990051,0.6312170028686523,80491,0.0,0.0
2024-06-02 00:00:00+00:00,0.6321520209312439,0.652076005935669,0.6277350187301636,0.6405199766159058,464851,0.0,0.0
2024-06-03 00:00:00+00:00,0.6340370178222656,0.6521940231323242,0.5014550089836121,0.5087990164756775,86927,0.0,0.0
2024-06-04 00:00:00+00:00,0.5101490020751953,0.6303210258483887,0.5083990097045898,0.6291530132293701,87778,0.0,0.0
2024-06-05 00:00:00+00:00,0.6253330111503601,0.626164972782135,0.6013519763946533,0.6013519763946533,35458,0.0,0.0
2024-06-06 00:00:00+00:00,0.6012570261955261,0.6101080179214478,0.42198801040649414,0.42472898960113525,136190,0.0,0.0
2024-06-07 00:00:00+00:00,0.4299440085887909,0.7472860217094421,0.4257679879665375,0.5527799725532532,52235,0.0,0.0
2024-06-08 00:00:00+00:00,0.5527799725532532,0.5587130188941956,0.5425829887390137,0.5524280071258545,29464,0.0,0.0
2024-06-09 00:00:00+00:00,0.5524280071258545,0.5554609894752502,0.539592981338501,0.5424799919128418,25768,0.0,0.0
2024-06-10 00:00:00+00:00,0.5424799919128418,0.5488920211791992,0.5333560109138489,0.5377820134162903,11658,0.0,0.0
2024-06-11 00:00:00+00:00,0.5377820134162903,0.5861709713935852,0.43682000041007996,0.5215910077095032,293528,0.0,0.0
2024-06-12 00:00:00+00:00,0.5215910077095032,0.6131979823112488,0.48263201117515564,0.5788459777832031,1511048,0.0,0.0
2024-06-13 00:00:00+00:00,0.5788459777832031,0.6001120209693909,0.5100970268249512,0.5221959948539734,1187947,0.0,0.0
2024-06-14 00:00:00+00:00,0.5221959948539734,0.5241169929504395,0.5020670294761658,0.5025969743728638,993093,0.0,0.0
2024-06-15 00:00:00+00:00,0.5025969743728638,0.5774369835853577,0.4743019938468933,0.547461986541748,1072925,0.0,0.0
2024-06-16 00:00:00+00:00,0.547461986541748,0.5532010197639465,0.5328800082206726,0.5364009737968445,1000845,0.0,0.0
2024-06-17 00:00:00+00:00,0.5364009737968445,0.5364009737968445,0.49473899602890015,0.5125070214271545,332303,0.0,0.0
2024-06-18 00:00:00+00:00,0.5125070214271545,0.5166040062904358,0.5123249888420105,0.5123429894447327,998154,0.0,0.0
2024-06-19 00:00:00+00:00,0.5123429894447327,0.608922004699707,0.505827009677887,0.606751024723053,1096026,0.0,0.0
2024-06-20 00:00:00+00:00,0.606751024723053,0.6153969764709473,0.6005460023880005,0.6092190146446228,1086145,0.0,0.0
2024-06-21 00:00:00+00:00,0.6092190146446228,0.7195659875869751,0.5823230147361755,0.6520050168037415,1215713,0.0,0.0
