TIMESTAMP,BEL_OPEN_PRICE_USD,BEL_HIGH_PRICE_USD,BEL_LOW_PRICE_USD,BEL_CLOSE_PRICE_USD,BEL_VOLUME_USD,BEL_DIVIDENDS_USD,BEL_STOCK_SPLITS_USD
2020-09-15 00:00:00+00:00,6.84549617767334,10.03377628326416,5.325683116912842,6.290655136108398,164188811,0.0,0.0
2020-09-16 00:00:00+00:00,6.17181396484375,6.244687080383301,4.075332164764404,4.608442783355713,58191896,0.0,0.0
2020-09-17 00:00:00+00:00,4.585522174835205,4.921655178070068,3.0208559036254883,3.0208559036254883,20733476,0.0,0.0
2020-09-18 00:00:00+00:00,3.0451860427856445,3.854491949081421,2.8537540435791016,3.0012331008911133,14830439,0.0,0.0
2020-09-19 00:00:00+00:00,3.019028902053833,5.558504104614258,2.98711895942688,4.5942912101745605,74813134,0.0,0.0
2020-09-20 00:00:00+00:00,4.639492988586426,5.006308078765869,3.481534957885742,3.685931921005249,21665054,0.0,0.0
2020-09-21 00:00:00+00:00,3.685931921005249,3.870640993118286,2.9530599117279053,3.0515201091766357,11724967,0.0,0.0
2020-09-22 00:00:00+00:00,3.037956953048706,3.1997029781341553,2.470244884490967,2.6388471126556396,7309186,0.0,0.0
2020-09-23 00:00:00+00:00,2.6296229362487793,2.8317348957061768,2.321800947189331,2.4203379154205322,8073182,0.0,0.0
2020-09-24 00:00:00+00:00,2.4203391075134277,2.655695915222168,2.316910982131958,2.5921199321746826,6767329,0.0,0.0
2020-09-25 00:00:00+00:00,2.578697919845581,2.652306079864502,2.357283115386963,2.4665579795837402,5493880,0.0,0.0
2020-09-26 00:00:00+00:00,2.4665579795837402,2.4961938858032227,2.308350086212158,2.3280069828033447,3654509,0.0,0.0
2020-09-27 00:00:00+00:00,2.3280069828033447,2.3331589698791504,1.9192739725112915,2.0283029079437256,6001124,0.0,0.0
2020-09-28 00:00:00+00:00,2.0282909870147705,2.0866849422454834,1.5777939558029175,1.5992239713668823,5254559,0.0,0.0
