,MSE,RMSE,MAE,MAPE,R2
0,3153985.507285367,1775.9463694845538,1396.8831666666674,0.039374469746168074,0.4255531050803776
1,1036638.4064580972,1018.1544118934501,829.4349354838707,0.023946680013515607,0.8916354920375216
2,2099369.4822565797,1448.920108997242,1216.8530322580639,0.026821896855030187,0.7959367924588296
3,3202202.541327796,1789.4699051193334,1324.793466666666,0.02921723903299175,0.6641606463127585
4,3732874.534090868,1932.064836927288,1556.125193548387,0.02697581911265638,0.8489855675313714
5,3793524.5798364305,1947.6972505593446,1522.2872333333326,0.025429767762773663,0.7060540675823025
6,2574809.706585064,1604.6213592573995,1181.8129354838713,0.02419216158363501,0.6376444429878327
7,1202501.7283092903,1096.586398013987,741.6606451612904,0.018382973076877168,0.8968847316270062
8,2920439.210588536,1708.9292585091216,1184.130321428571,0.029070602510572762,0.5322198478217345
9,1703442.8933502585,1305.160102573726,985.6652903225814,0.023781930587315606,0.7964810213311886
10,1071768.2141485333,1035.2623890340715,850.1141333333336,0.020778051253698655,0.8285984195967695
11,1920085.2014706144,1385.6713901465291,1054.1380769230773,0.033157537593766766,0.8479503859657579
Mean,2367636.833808953,1504.040315043004,1153.6582025508094,0.026760760760750135,0.739342043361121
