,MSE,RMSE,MAE,MAPE,R2
0,0.0024971477359606396,0.04997146921955207,0.038642549333333345,0.05146065338374533,0.8646549787182425
1,0.0006188835016764154,0.024877369267597718,0.018192326774193544,0.028648609487402197,0.789803608440903
2,0.005145674250350303,0.07173335521464407,0.056055317419354815,0.052058972860972746,0.8701595129078455
3,0.004361911334889374,0.06604476765716852,0.04312552500000001,0.040155294996386384,0.7481110492688438
4,0.0016068724794100172,0.04008581394221673,0.028056390000000004,0.025872375449305592,-0.2024527572710626
5,0.0017811701496684186,0.04220391154464736,0.03426127500000002,0.031052423423435945,0.7911154735573553
6,0.0013907563757052542,0.037292846173297825,0.030276325483870964,0.03516478126390269,0.623310462487923
7,0.0005320962574554063,0.023067211739943912,0.01729687548387096,0.024495453222715333,0.9235344918037462
8,0.002310768175595757,0.048070450128907226,0.035620492857142846,0.04619115782090989,0.6117169156150088
9,0.0006100071560092589,0.02469832293920498,0.01903660516129034,0.024381159966332572,0.6959159676791644
10,0.0006300772301648902,0.02510133921058576,0.018752774333333326,0.02576217010864451,0.8478856875068057
11,0.000981641981846,0.03133116630203862,0.02232484384615383,0.048218606083221364,0.8694064857623139
Mean,0.0018722505523943115,0.0403731686116504,0.030136775057712006,0.03612180483891454,0.7027634897064242
