TIMESTAMP,POODL_OPEN_PRICE_USD,POODL_HIGH_PRICE_USD,POODL_LOW_PRICE_USD,POODL_CLOSE_PRICE_USD,POODL_VOLUME_USD,POODL_DIVIDENDS_USD,POODL_STOCK_SPLITS_USD
2021-07-28 00:00:00+00:00,,,,0.0,507804,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,522024,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,509916,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,448008,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,529490,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,450227,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,462838,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,522442,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,287217,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,519838,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,496954,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,616696,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,520696,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,227679,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,322293,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,452840,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,552022,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,480739,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,550527,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,445317,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,460999,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,343465,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,314583,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,459521,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,451155,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,240171,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,128926,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,190704,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,88906,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,195404,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,305531,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,412280,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,330724,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,472798,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,449358,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,450665,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,303711,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,346349,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,210619,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,5305,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,255765,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,453488,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,489571,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,493541,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,525568,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,376086,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,149259,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,46218,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,53815,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,79013,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,82220,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,80486,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,85379,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,84967,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,71295,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,31831,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,20430,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,19760,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,3906,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,15341,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,49980,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,44882,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,22356,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,35556,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,55184,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,14243,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,6449,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,26384,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,15091,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,21553,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,29230,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,25428,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,53254,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,61320,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,44321,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,31035,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,23558,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,31523,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,270797,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,370519,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,165031,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,79226,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,65521,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,72074,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,128054,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,362965,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,410546,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,202535,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,180995,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,197946,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,163609,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,193495,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,394684,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,686160,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,564007,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,318239,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,365011,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,333988,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,160257,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,157544,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,162793,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,161326,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,131104,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,106005,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,117332,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,106792,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,111606,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,217540,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,249577,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,131067,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,111455,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,163845,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,147299,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,196195,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,221565,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,108561,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,103674,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,59529,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,127441,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,112639,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,81562,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,74175,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,76837,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,62558,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,65266,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,82698,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,109608,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,120612,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,70678,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,56066,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,138793,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,68588,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,51880,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,54769,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,50697,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,54745,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,56735,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,56398,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,36451,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,54476,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,100059,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,71035,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,69497,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,58022,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,59332,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,79402,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,75001,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,67811,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,108492,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,78492,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,94549,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,89154,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,62105,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,70741,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,85528,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,84512,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,67716,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,62445,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,69670,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,79890,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,82224,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,71733,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,77064,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,75780,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,70902,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,68865,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,59768,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,143378,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,160767,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,119854,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,82997,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,60203,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,59421,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,75549,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,63371,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,64648,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,58143,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,76362,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,126554,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,77010,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,88482,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,61886,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,53923,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,64454,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,64689,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,59897,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,61580,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,70639,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,62402,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,68706,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,68832,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,79415,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,58674,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,59962,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,79739,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,73880,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,68280,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,73095,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,66588,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,50744,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,61231,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,77651,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,79032,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,63359,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,70164,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,62371,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,50165,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,47449,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,59984,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,75285,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,61936,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,54334,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,59928,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,46498,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,54629,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,75279,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,65960,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,50727,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,52289,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,59439,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,51929,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,46252,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,74537,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,69841,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,66222,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,50640,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,71899,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,49229,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,54224,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,73528,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,42796,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,48523,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,54513,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,73485,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,81716,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,62127,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,38344,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,37781,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,36543,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,29869,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,25314,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,22723,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,22784,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,40781,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,31574,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,35521,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,23883,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,8112,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,27024,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,37323,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,22086,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,28472,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,41444,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,40884,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,41074,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,32083,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,37203,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,139415,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,129367,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,31943,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,30876,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,16616,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,9852,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,12127,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,12566,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,5284,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,10721,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,11737,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,6157,0.0,0.0
