TIMESTAMP,ONX_OPEN_PRICE_USD,ONX_HIGH_PRICE_USD,ONX_LOW_PRICE_USD,ONX_CLOSE_PRICE_USD,ONX_VOLUME_USD,ONX_DIVIDENDS_USD,ONX_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.07232499867677689,0.07951699942350388,0.07064499706029892,0.07219599932432175,56384,0.0,0.0
2017-11-10 00:00:00+00:00,0.07241100072860718,0.07765699923038483,0.059863001108169556,0.06155499815940857,67862,0.0,0.0
2017-11-11 00:00:00+00:00,0.06133599951863289,0.07179199904203415,0.06126200035214424,0.0639059990644455,50695,0.0,0.0
2017-11-12 00:00:00+00:00,0.0638590008020401,0.06542400270700455,0.05346100032329559,0.05817599967122078,44044,0.0,0.0
2017-11-13 00:00:00+00:00,0.058260999619960785,0.07076799869537354,0.056981999427080154,0.06837700307369232,79952,0.0,0.0
2017-11-14 00:00:00+00:00,0.06852199882268906,0.0719819962978363,0.06738699972629547,0.06904199719429016,38514,0.0,0.0
2017-11-15 00:00:00+00:00,0.06909000128507614,0.08916100114583969,0.06909000128507614,0.08496800065040588,77737,0.0,0.0
2017-11-16 00:00:00+00:00,0.08541399985551834,0.13585799932479858,0.08230199664831161,0.13182500004768372,523910,0.0,0.0
2017-11-17 00:00:00+00:00,0.1316089928150177,0.15354199707508087,0.12515300512313843,0.1452849954366684,140521,0.0,0.0
2017-11-18 00:00:00+00:00,0.14472800493240356,0.3028779923915863,0.1337060034275055,0.288536012172699,584615,0.0,0.0
2017-11-19 00:00:00+00:00,0.29025399684906006,0.42202699184417725,0.16158999502658844,0.33971598744392395,884035,0.0,0.0
2017-11-20 00:00:00+00:00,0.33733201026916504,0.3534170091152191,0.22272400557994843,0.2819820046424866,384776,0.0,0.0
2017-11-21 00:00:00+00:00,0.28441599011421204,0.31460198760032654,0.2655769884586334,0.3024060130119324,142214,0.0,0.0
2017-11-22 00:00:00+00:00,0.3031400144100189,0.311165988445282,0.3016279935836792,0.30650898814201355,279221,0.0,0.0
2017-11-23 00:00:00+00:00,0.3064109981060028,0.31522300839424133,0.30427101254463196,0.30427101254463196,150510,0.0,0.0
2017-11-24 00:00:00+00:00,0.3038550019264221,0.31981000304222107,0.2940259873867035,0.30528199672698975,109731,0.0,0.0
2017-11-25 00:00:00+00:00,0.3046649992465973,0.32433000206947327,0.2862749993801117,0.2960929870605469,176612,0.0,0.0
2017-11-26 00:00:00+00:00,0.29599300026893616,0.36214199662208557,0.2895149886608124,0.3556169867515564,158347,0.0,0.0
