TIMESTAMP,APU34697_OPEN_PRICE_USD,APU34697_HIGH_PRICE_USD,APU34697_LOW_PRICE_USD,APU34697_CLOSE_PRICE_USD,APU34697_VOLUME_USD,APU34697_DIVIDENDS_USD,APU34697_STOCK_SPLITS_USD
2025-02-08 00:00:00+00:00,,,,0.0,6814,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,28548,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,4495,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,19193,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1770,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4901,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1905,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,9415,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,6277,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,13065,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,4945,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,10064,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,2865,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,926,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,4747,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,5469,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2952,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,8163,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2958,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,4137,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,8758,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,5145,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,2418,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,4357,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,1380,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,493,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,1954,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,3492,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,3128,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,872,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,1909,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1335,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,902,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,1430,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,469,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,483,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,663,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,339,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,651,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,326,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,693,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,2390,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,1370,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,212,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,568,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,3180,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,1246,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,453,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,5017,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,2038,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,2054,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,446,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,719,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,1324,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,9255,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,4130,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,2968,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,12599,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,3414,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,3122,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,4325,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,2351,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,5831,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,2218,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,2909,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,1611,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,1332,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1598,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,1578,0.0,0.0
2025-06-01 00:00:00+00:00,5.407900238729724e-10,5.540655156899277e-10,5.252056012317041e-10,5.510880640713367e-10,630,0.0,0.0
