TIMESTAMP,SOLANA_OPEN_PRICE_USD,SOLANA_HIGH_PRICE_USD,SOLANA_LOW_PRICE_USD,SOLANA_CLOSE_PRICE_USD,SOLANA_VOLUME_USD,SOLANA_DIVIDENDS_USD,SOLANA_STOCK_SPLITS_USD
2023-09-10 00:00:00+00:00,,,,0.0,29224,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,33245,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,49670,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,27351,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,29231,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,38841,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,36424,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,36604,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,106155,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,68280,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,39577,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,32770,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,30822,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,29265,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,31874,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,38650,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,183796,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,125698,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,482438,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,263616,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,79673,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,84962,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,76999,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,55692,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,76859,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,45610,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,39991,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,43919,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,41095,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,44992,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,32548,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,28438,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,31952,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,33238,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,54020,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,48328,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,49368,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,64659,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,51459,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,45063,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,249500,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,165519,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,213299,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,3506384,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,2245391,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,712999,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,611923,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,697381,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,500427,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,605174,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,342959,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,123202,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,346577,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,175634,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,103713,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,71903,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,226682,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,192971,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,535247,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,375523,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,116683,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,111639,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,182596,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,163473,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,112436,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,66047,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,47855,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,70806,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,53040,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,42792,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,57515,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,45015,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,54194,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,74138,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,102869,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,68002,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,80640,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,72158,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,52682,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,44326,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,60560,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,156028,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,246216,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,192651,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,64224,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,105704,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,65770,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,18525,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,71156,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,85990,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,119974,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,21586,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,11742,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,2402,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,17078,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,15068,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,56697,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,13970,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,26308,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,47117,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,186807,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,44723,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,21620,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,66521,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,9280,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,69763,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,26438,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,10002,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,9626,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,103293,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,55103,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,175743,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,235138,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,354658,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,49995,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,92158,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,8553,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,11778,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,29784,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,56727,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,70958,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,16604,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,19292,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,12953,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,7920,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,20037,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,95800,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,43060,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,13794,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,26893,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,5436,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,12206,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,13280,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,10793,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,11183,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,10298,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,7410,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,8004,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,21382,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,8079,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,4139,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,4865,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,667,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,3142,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1738,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,42971,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,11055,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,897,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,4529,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,937,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,10953,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,27754,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,14187,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,32146,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,4992,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,6715,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,10655,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,6881,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,12883,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,19206,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,7673,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,3536,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,42224,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,38636,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,93700,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,69357,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,21234,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,58767,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,124586,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,247231,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,171447,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,44279,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,42400,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,36838,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,68464,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,141137,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,140621,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,271596,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,122228,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,33425,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,39882,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,100783,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,33054,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,31459,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,13175,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,28765,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,25129,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,18177,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,15672,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,8235,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,11229,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,9306,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,33819,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,6741,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,10850,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,11171,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,8287,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,11955,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1130,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,5877,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,5002,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,41710,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,6329,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,10227,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,19414,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,5143,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,5790,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,19100,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,5914,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,11317,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,7254,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,6770,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,17504,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,14377,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,17470,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,25049,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,27882,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,2599,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,21476,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,7529,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,91448,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,82947,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,49442,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,12644,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,23045,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,11701,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,2831,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,3273,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,3274,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,23741,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,3088,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,4703,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,118101,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,7358,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2331,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,40928,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,31043,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,79104,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,14225,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3372,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,9940,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,8156,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,8879,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,8994,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,299677,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,78152,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,15920,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,11095,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,47045,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,104505,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,50728,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,26170,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,18162,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,20191,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,26074,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,5726,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1007,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,15743,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,12460,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,46255,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,18360,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,6237,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,3929,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,8324,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,6594,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2225,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,2843,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,3481,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,11151,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,2792,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,3128,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,5249,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,4872,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,13479,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,5346,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,5309,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,990,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,16727,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,3956,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,22425,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,69725,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,20293,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,29530,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,9300,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,758,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2710,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,3555,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,7237,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,6679,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,11538,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1716,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,2632,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,6883,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,9031,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,7558,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,3778,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,13982,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,5190,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,14953,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,10047,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,13101,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,3416,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,10437,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,4298,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,7026,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,6890,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,511,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1389,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,4723,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,7403,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,2277,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,8298,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,2822,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,6346,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,3884,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,14771,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,2514,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,4071,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,11245,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,3837,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,433,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,4509,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,3738,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,2595,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,10356,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2344,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,5786,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,141,0.0,0.0
