TIMESTAMP,FIO_OPEN_PRICE_USD,FIO_HIGH_PRICE_USD,FIO_LOW_PRICE_USD,FIO_CLOSE_PRICE_USD,FIO_VOLUME_USD,FIO_DIVIDENDS_USD,FIO_STOCK_SPLITS_USD
2020-07-19 00:00:00+00:00,0.08388800173997879,0.14171800017356873,0.08318699896335602,0.1245340034365654,751873,0.0,0.0
2020-07-20 00:00:00+00:00,0.12447799742221832,0.17315199971199036,0.12440299987792969,0.1495719999074936,824241,0.0,0.0
2020-07-21 00:00:00+00:00,0.1495800018310547,0.1798039972782135,0.14305000007152557,0.1791280061006546,708383,0.0,0.0
2020-07-22 00:00:00+00:00,0.17911000549793243,0.19568699598312378,0.17130400240421295,0.18055599927902222,668865,0.0,0.0
2020-07-23 00:00:00+00:00,0.18055599927902222,0.20009100437164307,0.1706160008907318,0.1982550024986267,679686,0.0,0.0
2020-07-24 00:00:00+00:00,0.1982550024986267,0.20101900398731232,0.16334499418735504,0.17734700441360474,867766,0.0,0.0
2020-07-25 00:00:00+00:00,0.17737099528312683,0.1884389966726303,0.15492400527000427,0.16550800204277039,660657,0.0,0.0
2020-07-26 00:00:00+00:00,0.16542400419712067,0.1765899956226349,0.1596280038356781,0.1699730008840561,441442,0.0,0.0
2020-07-27 00:00:00+00:00,0.16996900737285614,0.19203899800777435,0.13992999494075775,0.14525499939918518,478926,0.0,0.0
2020-07-28 00:00:00+00:00,0.1451980024576187,0.15759800374507904,0.1428699940443039,0.15016500651836395,289435,0.0,0.0
2020-07-29 00:00:00+00:00,0.15015900135040283,0.20779499411582947,0.14682500064373016,0.19927899539470673,1041583,0.0,0.0
2020-07-30 00:00:00+00:00,0.19918599724769592,0.2713640034198761,0.19518600404262543,0.23067699372768402,2417927,0.0,0.0
2020-07-31 00:00:00+00:00,0.23067699372768402,0.4252600073814392,0.2229660004377365,0.3276990056037903,32353945,0.0,0.0
2020-08-01 00:00:00+00:00,0.32834500074386597,0.35059601068496704,0.27048999071121216,0.2876589894294739,9570992,0.0,0.0
2020-08-02 00:00:00+00:00,0.2888120114803314,0.3222689926624298,0.24997200071811676,0.2901720106601715,6065917,0.0,0.0
2020-08-03 00:00:00+00:00,0.2905089855194092,0.30170300602912903,0.25520598888397217,0.26029399037361145,3364419,0.0,0.0
2020-08-04 00:00:00+00:00,0.26068100333213806,0.27511298656463623,0.25912201404571533,0.26430100202560425,2410427,0.0,0.0
2020-08-05 00:00:00+00:00,0.2652280032634735,0.2778269946575165,0.24674899876117706,0.25071099400520325,3215909,0.0,0.0
2020-08-06 00:00:00+00:00,0.25071099400520325,0.27197501063346863,0.24584199488162994,0.2659359872341156,3641399,0.0,0.0
2020-08-07 00:00:00+00:00,0.26563000679016113,0.2822369933128357,0.2504029870033264,0.25591400265693665,2811861,0.0,0.0
2020-08-08 00:00:00+00:00,0.2566800117492676,0.30270901322364807,0.2555069923400879,0.28530699014663696,3358038,0.0,0.0
2020-08-09 00:00:00+00:00,0.28534799814224243,0.3021639883518219,0.27268901467323303,0.27531200647354126,2393091,0.0,0.0
2020-08-10 00:00:00+00:00,0.27531200647354126,0.3428040146827698,0.26660001277923584,0.30289000272750854,6856100,0.0,0.0
2020-08-11 00:00:00+00:00,0.3029490113258362,0.3265480101108551,0.2800169885158539,0.2991589903831482,4034195,0.0,0.0
2020-08-12 00:00:00+00:00,0.29927000403404236,0.37098100781440735,0.2915540039539337,0.341621994972229,8119501,0.0,0.0
2020-08-13 00:00:00+00:00,0.3445729911327362,0.37863999605178833,0.30984699726104736,0.3459779918193817,6073243,0.0,0.0
2020-08-14 00:00:00+00:00,0.35437101125717163,0.4070880115032196,0.35437101125717163,0.3623790144920349,5298651,0.0,0.0
2020-08-15 00:00:00+00:00,0.3622109889984131,0.39899998903274536,0.32950299978256226,0.36621400713920593,4643586,0.0,0.0
2020-08-16 00:00:00+00:00,0.36648499965667725,0.3770799934864044,0.3388429880142212,0.3417769968509674,1963890,0.0,0.0
2020-08-17 00:00:00+00:00,0.3417769968509674,0.35034799575805664,0.30974599719047546,0.3204770088195801,3431374,0.0,0.0
2020-08-18 00:00:00+00:00,0.3204070031642914,0.3550490140914917,0.2977609932422638,0.3125090003013611,2293425,0.0,0.0
