TIMESTAMP,OPUL_OPEN_PRICE_USD,OPUL_HIGH_PRICE_USD,OPUL_LOW_PRICE_USD,OPUL_CLOSE_PRICE_USD,OPUL_VOLUME_USD,OPUL_DIVIDENDS_USD,OPUL_STOCK_SPLITS_USD
2021-09-23 00:00:00+00:00,0.0,3.403228998184204,0.0,1.1096179485321045,21730474,0.0,0.0
2021-09-24 00:00:00+00:00,1.109395980834961,1.1320240497589111,0.7841129899024963,0.8328710198402405,8313291,0.0,0.0
2021-09-25 00:00:00+00:00,0.8327580094337463,0.8327580094337463,0.6873220205307007,0.6919199824333191,2266011,0.0,0.0
2021-09-26 00:00:00+00:00,0.6919469833374023,0.7883359789848328,0.6520879864692688,0.7213979959487915,1789703,0.0,0.0
2021-09-27 00:00:00+00:00,0.7265549898147583,0.8004999756813049,0.6755269765853882,0.6805909872055054,1021831,0.0,0.0
2021-09-28 00:00:00+00:00,0.6781119704246521,0.7304229736328125,0.6542649865150452,0.6855289936065674,974056,0.0,0.0
2021-09-29 00:00:00+00:00,0.685492992401123,0.7403079867362976,0.6614480018615723,0.6713060140609741,1526722,0.0,0.0
2021-09-30 00:00:00+00:00,0.6712930202484131,0.7272220253944397,0.6664010286331177,0.7134730219841003,951659,0.0,0.0
2021-10-01 00:00:00+00:00,0.7134789824485779,0.7686780095100403,0.707302987575531,0.7276210188865662,968936,0.0,0.0
2021-10-02 00:00:00+00:00,0.727653980255127,0.7408810257911682,0.7028639912605286,0.7224810123443604,602192,0.0,0.0
2021-10-03 00:00:00+00:00,0.7224140167236328,0.7349140048027039,0.7126550078392029,0.7303140163421631,403021,0.0,0.0
2021-10-04 00:00:00+00:00,0.7303429841995239,0.8518139719963074,0.7234429717063904,0.849702000617981,1126035,0.0,0.0
2021-10-05 00:00:00+00:00,0.8496829867362976,1.1349819898605347,0.8489699959754944,1.060418963432312,5307655,0.0,0.0
2021-10-06 00:00:00+00:00,1.0604150295257568,1.2578049898147583,0.9963629841804504,1.2255200147628784,2890506,0.0,0.0
2021-10-07 00:00:00+00:00,1.2259680032730103,1.2491940259933472,1.1266130208969116,1.2368040084838867,2919001,0.0,0.0
2021-10-08 00:00:00+00:00,1.238245964050293,1.2437390089035034,1.1572819948196411,1.209110975265503,1452455,0.0,0.0
2021-10-09 00:00:00+00:00,1.209128975868225,1.2219940423965454,1.0579379796981812,1.0912350416183472,1089858,0.0,0.0
2021-10-10 00:00:00+00:00,1.0882469415664673,1.1427730321884155,1.0455089807510376,1.0990020036697388,855085,0.0,0.0
2021-10-11 00:00:00+00:00,1.0990220308303833,1.156432032585144,1.0501229763031006,1.152176022529602,992982,0.0,0.0
2021-10-12 00:00:00+00:00,1.1522109508514404,1.2506409883499146,1.1470119953155518,1.1774319410324097,1710212,0.0,0.0
2021-10-13 00:00:00+00:00,1.1774499416351318,1.3592040538787842,1.1530510187149048,1.34682297706604,2255630,0.0,0.0
2021-10-14 00:00:00+00:00,1.3374079465866089,1.4593249559402466,1.2743699550628662,1.3247289657592773,1886231,0.0,0.0
2021-10-15 00:00:00+00:00,1.324713945388794,1.3707289695739746,1.2484049797058105,1.2972710132598877,1096665,0.0,0.0
2021-10-16 00:00:00+00:00,1.2972819805145264,1.3254530429840088,1.2433110475540161,1.2684489488601685,684512,0.0,0.0
2021-10-17 00:00:00+00:00,1.2631189823150635,1.3011319637298584,1.1966880559921265,1.217244029045105,903392,0.0,0.0
2021-10-18 00:00:00+00:00,1.2172499895095825,1.2572259902954102,1.1941540241241455,1.2242189645767212,760053,0.0,0.0
2021-10-19 00:00:00+00:00,1.223078966140747,1.239366054534912,1.1794090270996094,1.199409008026123,744612,0.0,0.0
2021-10-20 00:00:00+00:00,1.1993930339813232,1.1993930339813232,1.0422029495239258,1.067497968673706,1372774,0.0,0.0
2021-10-21 00:00:00+00:00,1.0675410032272339,1.185811996459961,1.0396260023117065,1.1388729810714722,929502,0.0,0.0
2021-10-22 00:00:00+00:00,1.1412609815597534,1.2542500495910645,1.1247869729995728,1.2123730182647705,1278732,0.0,0.0
2021-10-23 00:00:00+00:00,1.212367057800293,1.2541099786758423,1.1738189458847046,1.185505986213684,1257331,0.0,0.0
2021-10-24 00:00:00+00:00,1.185502052307129,1.2714890241622925,1.1761120557785034,1.2698019742965698,803216,0.0,0.0
2021-10-25 00:00:00+00:00,1.2697089910507202,1.6433680057525635,1.2184209823608398,1.5796079635620117,5003744,0.0,0.0
2021-10-26 00:00:00+00:00,1.579503059387207,1.8824659585952759,1.531690001487732,1.7718700170516968,6259302,0.0,0.0
2021-10-27 00:00:00+00:00,1.764248013496399,2.0686540603637695,1.7015390396118164,1.9972020387649536,5042815,0.0,0.0
2021-10-28 00:00:00+00:00,1.9970940351486206,2.150991916656494,1.9119789600372314,1.9589240550994873,3206027,0.0,0.0
2021-10-29 00:00:00+00:00,1.960142970085144,1.9687949419021606,1.802409052848816,1.8434720039367676,1727831,0.0,0.0
2021-10-30 00:00:00+00:00,1.8434829711914062,2.0571229457855225,1.8030610084533691,2.0237650871276855,1308453,0.0,0.0
2021-10-31 00:00:00+00:00,2.012346029281616,2.110445976257324,1.900122046470642,2.08085298538208,1709285,0.0,0.0
2021-11-01 00:00:00+00:00,2.0580339431762695,2.534377098083496,2.0541250705718994,2.4450490474700928,6872464,0.0,0.0
2021-11-02 00:00:00+00:00,2.444941997528076,2.941072940826416,2.4339311122894287,2.941072940826416,5331498,0.0,0.0
2021-11-03 00:00:00+00:00,2.9415059089660645,4.19448709487915,2.8828868865966797,4.070809841156006,13048672,0.0,0.0
2021-11-04 00:00:00+00:00,4.045278072357178,4.1065168380737305,3.3888161182403564,3.757193088531494,10466607,0.0,0.0
2021-11-05 00:00:00+00:00,3.760556936264038,3.829853057861328,3.441309928894043,3.441309928894043,3026137,0.0,0.0
2021-11-06 00:00:00+00:00,3.443963050842285,3.601747989654541,3.230168104171753,3.4593770503997803,3205373,0.0,0.0
2021-11-07 00:00:00+00:00,3.4511818885803223,3.568927049636841,3.3164069652557373,3.553463935852051,3084048,0.0,0.0
2021-11-08 00:00:00+00:00,3.5628809928894043,4.270516872406006,3.4062070846557617,4.245354175567627,5386643,0.0,0.0
2021-11-09 00:00:00+00:00,4.245224952697754,4.365450859069824,3.755486011505127,3.9607200622558594,5096760,0.0,0.0
2021-11-10 00:00:00+00:00,3.968424081802368,4.368999004364014,3.733767032623291,4.0306220054626465,5354922,0.0,0.0
2021-11-11 00:00:00+00:00,4.031643867492676,4.255121231079102,3.94779109954834,4.2017621994018555,3121487,0.0,0.0
2021-11-12 00:00:00+00:00,4.207128047943115,4.2181267738342285,3.856415033340454,3.9168479442596436,2498785,0.0,0.0
2021-11-13 00:00:00+00:00,3.918816089630127,4.390748023986816,3.863189935684204,4.286517143249512,4252120,0.0,0.0
2021-11-14 00:00:00+00:00,4.295010089874268,4.396269798278809,4.113302230834961,4.170197010040283,2063375,0.0,0.0
2021-11-15 00:00:00+00:00,4.1677680015563965,5.410524845123291,4.116114139556885,5.192630767822266,9463577,0.0,0.0
2021-11-16 00:00:00+00:00,5.183924198150635,6.039884090423584,4.627702236175537,5.9464030265808105,13311605,0.0,0.0
2021-11-17 00:00:00+00:00,5.942309856414795,7.537393093109131,5.91881799697876,7.240886211395264,24292885,0.0,0.0
2021-11-18 00:00:00+00:00,7.211536884307861,7.580300807952881,6.103507041931152,6.155994892120361,10763738,0.0,0.0
2021-11-19 00:00:00+00:00,6.15598201751709,6.784286975860596,6.095378875732422,6.5005412101745605,6879569,0.0,0.0
2021-11-20 00:00:00+00:00,6.501501083374023,6.776872158050537,6.3034539222717285,6.578505992889404,4348437,0.0,0.0
2021-11-21 00:00:00+00:00,6.577444076538086,6.601129055023193,5.8257060050964355,5.887389183044434,5166428,0.0,0.0
2021-11-22 00:00:00+00:00,5.88749885559082,5.9107160568237305,5.0346269607543945,5.084922790527344,5139315,0.0,0.0
2021-11-23 00:00:00+00:00,5.084869861602783,5.3721771240234375,4.94281005859375,5.132091045379639,4708442,0.0,0.0
2021-11-24 00:00:00+00:00,5.131661891937256,5.144874095916748,4.509177207946777,4.98539400100708,4220240,0.0,0.0
2021-11-25 00:00:00+00:00,4.814720153808594,5.784049034118652,4.756730079650879,5.001698017120361,5558571,0.0,0.0
2021-11-26 00:00:00+00:00,5.783134937286377,5.807583808898926,4.758668899536133,4.94710111618042,5498258,0.0,0.0
2021-11-27 00:00:00+00:00,4.946494102478027,5.23374080657959,4.9296159744262695,5.07647180557251,3124728,0.0,0.0
2021-11-28 00:00:00+00:00,5.076674938201904,5.193843841552734,4.7635908126831055,4.877621173858643,3912010,0.0,0.0
2021-11-29 00:00:00+00:00,4.878951072692871,5.663538932800293,4.824575901031494,5.5154547691345215,4802113,0.0,0.0
2021-11-30 00:00:00+00:00,5.507875919342041,6.493943214416504,5.4510040283203125,5.820187091827393,7713145,0.0,0.0
