TIMESTAMP,PAW28796_OPEN_PRICE_USD,PAW28796_HIGH_PRICE_USD,PAW28796_LOW_PRICE_USD,PAW28796_CLOSE_PRICE_USD,PAW28796_VOLUME_USD,PAW28796_DIVIDENDS_USD,PAW28796_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,,,,0.0,23853,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,12051,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,40445,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,40551,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,53950,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,60273,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,25975,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,8183,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,41713,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,48326,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,120749,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,62648,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,31333,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,34036,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,11584,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,17608,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,184982,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,115321,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,69424,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,97595,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,41205,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,105008,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,19819,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,48765,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,26928,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,121635,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,23011,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,2369,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,2555,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,20843,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,18757,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,17513,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,20140,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,14850,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,10912,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,17000,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,115849,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,46587,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,28678,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,34002,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,29665,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,7951,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,9276,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,9748,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,2493,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,6778,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,4157,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1276,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1367,0.0,0.0
