,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011170685383068925,0.10569146315132989,0.08364568330995224,0.04285440000945136,3300339.5634371666,1816.6836718144318,1437.7485286458336,0.04052852786341958,0.39889710652835686
1,0.003862805133415879,0.06215146927801368,0.05080155755933567,0.02669518876908097,1141252.3635318216,1068.2941371793734,873.2052898185478,0.02520719194653192,0.8806997212676199
2,0.0073474440665696715,0.08571723319478804,0.07030365102163584,0.02776220497088729,2170777.588536781,1473.3558933729423,1208.418230846774,0.026586425926089004,0.7889957716737149
3,0.011482501923810146,0.10715643668865694,0.07965885493737698,0.03156847666768775,3392467.158316055,1841.865130327423,1369.2214843749996,0.030229002080552136,0.6442061477530291
4,0.013529230690195264,0.11631522123176856,0.09275145538367652,0.02872229155808237,4023881.825265235,2005.961571233416,1599.5830745967737,0.02775946513712146,0.8372127901396896
5,0.008795047772933329,0.09378191602293764,0.07324456264189354,0.026827111239317556,3950342.981208985,1987.5469758496238,1552.293166666666,0.025964006113077517,0.6939028002736046
6,0.0018386333958671436,0.042879288658595346,0.03106778240485743,0.025618348421559276,2749251.6355490964,1658.0867394527636,1201.3511441532255,0.024611672018711287,0.6130950550566083
7,0.0008687179210720449,0.029474021121524033,0.020469900045333347,0.020554332080664917,1298967.1414481753,1139.7223966598951,791.5448185483871,0.01957253786517929,0.8886127626723226
8,0.0009808248482715812,0.03131812331975818,0.02163493687667953,0.030923350354788364,3020584.34793469,1737.982838791767,1200.619559151785,0.02946491389935599,0.5161791415410321
9,0.0005096669154311856,0.022575803760468544,0.017163612447833237,0.025703031796473843,1790684.5585489043,1338.164623112158,1017.3607409274193,0.024512807596114686,0.7860578162634364
10,0.00030490618513766423,0.017461563078306142,0.014307496228938961,0.022655348861237424,1159273.201900947,1076.6955010126803,882.2131145833332,0.021590651857336173,0.8146042620952386
11,0.0004940250776956126,0.02222667491316712,0.016938601286192005,0.03511565701620686,1878315.8361693334,1370.5166311173803,1044.4491834677422,0.03297252863979707,0.8347408018377931
Mean,0.005098707442789038,0.06139576786827617,0.047665674511975446,0.028749978478786496,2489678.183487266,1542.9063424936548,1181.5006946484573,0.027416644245273843,0.7247670147585373
