TIMESTAMP,MUST_OPEN_PRICE_USD,MUST_HIGH_PRICE_USD,MUST_LOW_PRICE_USD,MUST_CLOSE_PRICE_USD,MUST_VOLUME_USD,MUST_DIVIDENDS_USD,MUST_STOCK_SPLITS_USD
2021-01-20 00:00:00+00:00,282.44775390625,312.13421630859375,273.46466064453125,287.15838623046875,442796,0.0,0.0
2021-01-21 00:00:00+00:00,287.1571960449219,296.757568359375,239.5066680908203,277.2688903808594,292053,0.0,0.0
2021-01-22 00:00:00+00:00,277.2823791503906,528.4146728515625,259.581787109375,449.7811584472656,1582506,0.0,0.0
2021-01-23 00:00:00+00:00,449.7607421875,522.4833374023438,422.8649597167969,429.1634521484375,1012660,0.0,0.0
2021-01-24 00:00:00+00:00,429.15643310546875,544.7664794921875,428.20904541015625,467.3454284667969,593993,0.0,0.0
2021-01-25 00:00:00+00:00,467.3340759277344,563.332275390625,465.1360168457031,482.2093811035156,637393,0.0,0.0
2021-01-26 00:00:00+00:00,482.1972351074219,519.1804809570312,452.12158203125,474.8565979003906,537525,0.0,0.0
2021-01-27 00:00:00+00:00,474.84637451171875,478.9040832519531,403.337158203125,423.4125061035156,496334,0.0,0.0
2021-01-28 00:00:00+00:00,423.36724853515625,488.25408935546875,416.886474609375,474.69781494140625,433496,0.0,0.0
2021-01-29 00:00:00+00:00,474.7034606933594,511.7408142089844,451.7903137207031,497.90087890625,264513,0.0,0.0
2021-01-30 00:00:00+00:00,497.8983154296875,504.0023193359375,466.06048583984375,480.70208740234375,216010,0.0,0.0
2021-01-31 00:00:00+00:00,480.6980895996094,500.4895324707031,421.6914367675781,440.0606689453125,296769,0.0,0.0
2021-02-01 00:00:00+00:00,440.05511474609375,487.7391662597656,425.7159423828125,476.8638916015625,432192,0.0,0.0
2021-02-02 00:00:00+00:00,476.8912048339844,576.2847900390625,452.70672607421875,571.2815551757812,1024131,0.0,0.0
2021-02-03 00:00:00+00:00,571.2858276367188,641.6476440429688,524.7440795898438,637.6405029296875,1725887,0.0,0.0
2021-02-04 00:00:00+00:00,637.9954833984375,649.6837158203125,565.6170043945312,585.6094970703125,501464,0.0,0.0
2021-02-05 00:00:00+00:00,585.6083984375,626.1387329101562,574.4014892578125,587.290771484375,307494,0.0,0.0
2021-02-06 00:00:00+00:00,587.2891235351562,605.6123657226562,533.9794921875,534.0260009765625,290778,0.0,0.0
2021-02-07 00:00:00+00:00,534.0230102539062,534.0261840820312,433.4803466796875,524.30859375,538505,0.0,0.0
2021-02-08 00:00:00+00:00,524.307373046875,575.2827758789062,446.8268737792969,450.15234375,786430,0.0,0.0
2021-02-09 00:00:00+00:00,450.1642150878906,452.91876220703125,324.2414855957031,356.368408203125,1013684,0.0,0.0
2021-02-10 00:00:00+00:00,356.34423828125,366.7439880371094,319.0787658691406,324.739013671875,153615,0.0,0.0
2021-02-11 00:00:00+00:00,324.73394775390625,338.5686340332031,312.1528015136719,313.403076171875,109203,0.0,0.0
2021-02-12 00:00:00+00:00,313.4071960449219,314.99114990234375,296.7036437988281,297.99383544921875,112244,0.0,0.0
2021-02-13 00:00:00+00:00,297.9932556152344,299.388671875,267.8930358886719,285.87518310546875,108083,0.0,0.0
2021-02-14 00:00:00+00:00,285.874755859375,293.14825439453125,269.8677978515625,270.0440979003906,74862,0.0,0.0
2021-02-15 00:00:00+00:00,270.0123291015625,270.29949951171875,249.6533966064453,253.3734130859375,54643,0.0,0.0
2021-02-16 00:00:00+00:00,253.38592529296875,257.3164367675781,230.693359375,237.7958221435547,88539,0.0,0.0
2021-02-17 00:00:00+00:00,237.80047607421875,255.97463989257812,232.04493713378906,254.93812561035156,175312,0.0,0.0
2021-02-18 00:00:00+00:00,254.93946838378906,266.9173583984375,254.8664093017578,265.1549987792969,41033,0.0,0.0
2021-02-19 00:00:00+00:00,265.1590270996094,272.9674987792969,261.8034973144531,272.883544921875,19300,0.0,0.0
2021-02-20 00:00:00+00:00,272.8872985839844,291.1351623535156,263.08587646484375,269.169677734375,177895,0.0,0.0
2021-02-21 00:00:00+00:00,269.03826904296875,281.7575988769531,266.06158447265625,277.4537353515625,37104,0.0,0.0
2021-02-22 00:00:00+00:00,277.4471130371094,277.9458312988281,225.4549560546875,248.44976806640625,32106,0.0,0.0
2021-02-23 00:00:00+00:00,248.47744750976562,249.3745880126953,188.77012634277344,212.21807861328125,31832,0.0,0.0
2021-02-24 00:00:00+00:00,212.21449279785156,269.850341796875,205.476318359375,250.7941131591797,159689,0.0,0.0
2021-02-25 00:00:00+00:00,250.7895050048828,255.57737731933594,204.70620727539062,206.24609375,102782,0.0,0.0
2021-02-26 00:00:00+00:00,206.23965454101562,231.65426635742188,193.8878631591797,216.5546875,77280,0.0,0.0
2021-02-27 00:00:00+00:00,216.54774475097656,232.4384002685547,202.29019165039062,206.0535125732422,141148,0.0,0.0
2021-02-28 00:00:00+00:00,206.0546875,210.12599182128906,178.1466522216797,207.54617309570312,125127,0.0,0.0
2021-03-01 00:00:00+00:00,207.5459442138672,227.49911499023438,206.75320434570312,227.48390197753906,19587,0.0,0.0
2021-03-02 00:00:00+00:00,227.49139404296875,232.30517578125,206.90194702148438,209.47195434570312,31448,0.0,0.0
2021-03-03 00:00:00+00:00,209.468994140625,230.9521942138672,208.97520446777344,216.56834411621094,81052,0.0,0.0
2021-03-04 00:00:00+00:00,216.55418395996094,221.83786010742188,202.39085388183594,205.97691345214844,30806,0.0,0.0
2021-03-05 00:00:00+00:00,205.98358154296875,207.31666564941406,192.95233154296875,205.80673217773438,33002,0.0,0.0
2021-03-06 00:00:00+00:00,205.80792236328125,228.695068359375,204.48898315429688,227.3538055419922,34006,0.0,0.0
2021-03-07 00:00:00+00:00,227.3539276123047,233.1146697998047,220.5631103515625,232.715087890625,18446,0.0,0.0
2021-03-08 00:00:00+00:00,232.7037353515625,236.14993286132812,215.81573486328125,223.27333068847656,77454,0.0,0.0
2021-03-09 00:00:00+00:00,223.2902374267578,247.3116912841797,213.66464233398438,247.3116912841797,270519,0.0,0.0
2021-03-10 00:00:00+00:00,247.3142852783203,248.35838317871094,211.50624084472656,219.116943359375,164495,0.0,0.0
2021-03-11 00:00:00+00:00,219.11904907226562,224.3564910888672,210.3926544189453,222.30348205566406,9011,0.0,0.0
2021-03-12 00:00:00+00:00,222.3100128173828,223.173583984375,214.3404998779297,218.99386596679688,49645,0.0,0.0
2021-03-13 00:00:00+00:00,218.99220275878906,230.5270233154297,211.92454528808594,216.16212463378906,296549,0.0,0.0
2021-03-14 00:00:00+00:00,216.1657257080078,219.8053741455078,211.52960205078125,213.55641174316406,26885,0.0,0.0
2021-03-15 00:00:00+00:00,213.5598602294922,216.01951599121094,199.85568237304688,205.2495574951172,10238,0.0,0.0
2021-03-16 00:00:00+00:00,205.2458953857422,206.5645751953125,185.22335815429688,188.4427032470703,42227,0.0,0.0
2021-03-17 00:00:00+00:00,188.44410705566406,189.2549285888672,176.2153778076172,178.60870361328125,64173,0.0,0.0
2021-03-18 00:00:00+00:00,178.64390563964844,180.62974548339844,155.60531616210938,158.09701538085938,194822,0.0,0.0
2021-03-19 00:00:00+00:00,158.12059020996094,191.45399475097656,154.54441833496094,187.604736328125,417449,0.0,0.0
2021-03-20 00:00:00+00:00,187.73219299316406,210.82467651367188,182.3550262451172,201.0994873046875,184982,0.0,0.0
2021-03-21 00:00:00+00:00,200.770263671875,244.21719360351562,199.77931213378906,240.04981994628906,364626,0.0,0.0
2021-03-22 00:00:00+00:00,240.80027770996094,280.98486328125,236.21376037597656,269.5523376464844,145198,0.0,0.0
2021-03-23 00:00:00+00:00,269.4765930175781,269.4976806640625,237.95065307617188,262.6543273925781,252481,0.0,0.0
2021-03-24 00:00:00+00:00,262.4981994628906,266.7532958984375,228.64804077148438,232.71209716796875,112552,0.0,0.0
2021-03-25 00:00:00+00:00,232.34579467773438,232.7564239501953,214.1168975830078,218.88296508789062,76325,0.0,0.0
2021-03-26 00:00:00+00:00,218.79847717285156,239.14219665527344,218.79847717285156,239.14219665527344,35587,0.0,0.0
2021-03-27 00:00:00+00:00,238.89791870117188,251.80877685546875,236.3482208251953,240.0324249267578,108275,0.0,0.0
2021-03-28 00:00:00+00:00,240.0359344482422,256.0673522949219,230.1526641845703,230.52056884765625,118203,0.0,0.0
2021-03-29 00:00:00+00:00,230.55661010742188,279.2092590332031,224.4837188720703,241.80615234375,104862,0.0,0.0
2021-03-30 00:00:00+00:00,241.8237762451172,261.53076171875,240.06715393066406,247.4061737060547,211741,0.0,0.0
2021-03-31 00:00:00+00:00,247.34902954101562,249.49032592773438,226.77490234375,239.75205993652344,93558,0.0,0.0
2021-04-01 00:00:00+00:00,239.1674041748047,260.5659484863281,236.94784545898438,251.29254150390625,95380,0.0,0.0
2021-04-02 00:00:00+00:00,252.73341369628906,277.9892578125,248.92323303222656,267.3425598144531,52579,0.0,0.0
2021-04-03 00:00:00+00:00,266.5904541015625,269.0242614746094,200.6661376953125,214.2061309814453,65174,0.0,0.0
2021-04-04 00:00:00+00:00,213.47344970703125,214.07398986816406,184.63919067382812,192.84117126464844,28162,0.0,0.0
2021-04-05 00:00:00+00:00,192.6382598876953,192.68331909179688,175.79872131347656,184.65029907226562,14568,0.0,0.0
2021-04-06 00:00:00+00:00,184.78822326660156,221.5523223876953,184.6259002685547,219.93719482421875,62589,0.0,0.0
2021-04-07 00:00:00+00:00,219.9303741455078,220.62338256835938,195.2427978515625,201.6011505126953,32199,0.0,0.0
2021-04-08 00:00:00+00:00,200.9138641357422,211.54014587402344,194.8361053466797,203.92404174804688,42170,0.0,0.0
2021-04-09 00:00:00+00:00,203.88739013671875,211.3588104248047,198.57830810546875,208.5915069580078,5929,0.0,0.0
2021-04-10 00:00:00+00:00,208.63241577148438,209.90318298339844,190.34164428710938,192.65960693359375,17464,0.0,0.0
2021-04-11 00:00:00+00:00,192.69052124023438,194.73919677734375,182.81442260742188,187.93865966796875,22978,0.0,0.0
2021-04-12 00:00:00+00:00,187.90447998046875,194.45590209960938,164.7207794189453,171.8516082763672,36119,0.0,0.0
2021-04-13 00:00:00+00:00,171.90121459960938,204.54925537109375,163.65415954589844,193.91184997558594,73134,0.0,0.0
2021-04-14 00:00:00+00:00,194.4797821044922,211.85755920410156,187.7340087890625,210.8224639892578,39297,0.0,0.0
2021-04-15 00:00:00+00:00,210.846923828125,214.18495178222656,195.51876831054688,206.67991638183594,65732,0.0,0.0
2021-04-16 00:00:00+00:00,206.51873779296875,244.36651611328125,199.27626037597656,218.79031372070312,52546,0.0,0.0
2021-04-17 00:00:00+00:00,218.88583374023438,225.95587158203125,200.89300537109375,202.6532440185547,12891,0.0,0.0
2021-04-18 00:00:00+00:00,202.47055053710938,204.01443481445312,168.75485229492188,187.70120239257812,7112,0.0,0.0
2021-04-19 00:00:00+00:00,187.0146026611328,198.9266815185547,176.10739135742188,179.86976623535156,24088,0.0,0.0
2021-04-20 00:00:00+00:00,180.6465606689453,193.70046997070312,170.55369567871094,189.2774200439453,9049,0.0,0.0
2021-04-21 00:00:00+00:00,189.82052612304688,200.54078674316406,182.0150146484375,192.69839477539062,589,0.0,0.0
2021-04-22 00:00:00+00:00,192.9498748779297,272.2966003417969,181.9318084716797,197.04220581054688,196765,0.0,0.0
