TIMESTAMP,HOODRAT34883_OPEN_PRICE_USD,HOODRAT34883_HIGH_PRICE_USD,HOODRAT34883_LOW_PRICE_USD,HOODRAT34883_CLOSE_PRICE_USD,HOODRAT34883_VOLUME_USD,HOODRAT34883_DIVIDENDS_USD,HOODRAT34883_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.9999998989515007e-05,4.099999932805076e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,183,0.0,0.0
2025-03-09 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,3.099999958067201e-05,3.899999865097925e-05,2.5999999706982635e-05,3.899999865097925e-05,3160,0.0,0.0
2025-03-12 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,3.9999998989515007e-05,4.8999998398358e-05,3.7999998312443495e-05,3.7999998312443495e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7000001611886546e-05,4.099999932805076e-05,1185,0.0,0.0
2025-03-15 00:00:00+00:00,4.099999932805076e-05,5.0999999075429514e-05,4.099999932805076e-05,4.600000102072954e-05,3899,0.0,0.0
2025-03-16 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.099999958067201e-05,3.5000000934815034e-05,3930,0.0,0.0
2025-03-17 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.899999865097925e-05,608,0.0,0.0
2025-03-18 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,3.899999865097925e-05,5.0999999075429514e-05,3.899999865097925e-05,4.999999873689376e-05,1791,0.0,0.0
2025-03-20 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.8999998398358e-05,5.0999999075429514e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.400000059627928e-05,3.899999865097925e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,3.899999865097925e-05,4.8000001697801054e-05,3.899999865097925e-05,4.8000001697801054e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.3000000005122274e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.199999991920777e-05,3.300000025774352e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,23,0.0,0.0
2025-04-03 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,313,0.0,0.0
2025-04-04 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,3.099999958067201e-05,3.300000025774352e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.5999999706982635e-05,2.700000004551839e-05,1018,0.0,0.0
2025-04-07 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.700000004551839e-05,3.099999958067201e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,60,0.0,0.0
2025-04-15 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9999999242136255e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.9999999242136255e-05,3.199999991920777e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.2000000171829015e-05,2.2000000171829015e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.4000000848900527e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,2.300000051036477e-05,3.199999991920777e-05,2.300000051036477e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-04-30 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.4000000848900527e-05,2.700000004551839e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,2.700000004551839e-05,3.600000127335079e-05,2.700000004551839e-05,3.600000127335079e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.400000059627928e-05,231,0.0,0.0
2025-05-04 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,3.300000025774352e-05,3.600000127335079e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,3.600000127335079e-05,4.3000000005122274e-05,3.600000127335079e-05,4.3000000005122274e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,4.3000000005122274e-05,5.2999999752501026e-05,4.3000000005122274e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-10 00:00:00+00:00,5.2999999752501026e-05,7.999999797903001e-05,5.2999999752501026e-05,5.8000001445179805e-05,11053,0.0,0.0
2025-05-11 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,2.9000000722589903e-05,3.600000127335079e-05,2.9000000722589903e-05,3.199999991920777e-05,2170,0.0,0.0
2025-05-14 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,138,0.0,0.0
2025-05-17 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.5999999706982635e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,2.4000000848900527e-05,4.400000034365803e-05,2.4000000848900527e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,4.199999966658652e-05,5.2999999752501026e-05,3.9999998989515007e-05,5.0999999075429514e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,5.0999999075429514e-05,6.399999983841553e-05,4.999999873689376e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,3.7000001611886546e-05,3.899999865097925e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,3.899999865097925e-05,4.999999873689376e-05,3.300000025774352e-05,4.199999966658652e-05,9630,0.0,0.0
2025-05-27 00:00:00+00:00,4.199999966658652e-05,5.700000110664405e-05,4.199999966658652e-05,5.700000110664405e-05,8900,0.0,0.0
2025-05-28 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.199999941396527e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.900000178371556e-05,5.999999848427251e-05,621,0.0,0.0
2025-05-31 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,4.400000034365803e-05,4.600000102072954e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,4.6467885113088414e-05,5.147472256794572e-05,4.6467885113088414e-05,5.117852197145112e-05,1152,0.0,0.0
