,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011204283056926192,0.10585028605028043,0.08380979873887681,0.04294878154672221,3310264.9226253997,1819.413345731365,1440.5692317708338,0.04061725570800155,0.397089364624194
1,0.003908795648330654,0.0625203618697993,0.05095030767992933,0.026762331423217788,1154840.5314485738,1074.6350689646108,875.7622454637092,0.025271124300460225,0.8792792885292251
2,0.007372361528072129,0.08586245703491212,0.07051055220276456,0.027831350406610236,2178140.208417309,1475.8523667417785,1211.9749344758063,0.026653184667912364,0.7882801092610594
3,0.011398338287459368,0.10676300055477725,0.07925579243483385,0.03140927159885432,3367600.4779165396,1835.1023072070232,1362.2929687499995,0.03007648175236827,0.6468141057962631
4,0.013506686356270125,0.1162182703204196,0.09278225752591206,0.028735790983357577,4017178.412132774,2004.290002003895,1600.1147026209671,0.02777239643838376,0.8374839785015153
5,0.008814741499319724,0.09388685477381657,0.07348360905658673,0.026917862981132686,3959189.4023164893,1989.7711934583056,1557.3593124999993,0.026051734936230826,0.693217324419612
6,0.0018372197151859684,0.0428628010655623,0.031121134330122837,0.02566051561822332,2747139.0477604,1657.4495611512284,1203.4142741935482,0.024652253839153475,0.6133923616587049
7,0.0008611351382632375,0.029345104161737738,0.020448511591511367,0.020510796255906967,1287629.3300666937,1134.7375599964487,790.7174495967741,0.01953211768999877,0.8895849870241392
8,0.0009801646399348887,0.03130758118946414,0.021646442701858497,0.030938076797992906,3018550.220411387,1737.3975424212465,1201.2575334821424,0.02947899808892976,0.5165049570823899
9,0.0005109799388746637,0.02260486538059149,0.0171214008229494,0.025668197151624696,1795298.3160872187,1339.8874266471862,1014.8589768145162,0.024478418567469337,0.7855065872051048
10,0.0003054015983021277,0.017475743140196575,0.014255866685634519,0.022575696601420232,1161155.8869466013,1077.5694348609752,879.0292604166665,0.021514627758644878,0.8143031753602834
11,0.0005001864295668117,0.022364848078330685,0.017072078197244586,0.035412359515397056,1901740.778008023,1379.0361771933408,1052.679337197581,0.03325007185188397,0.8326798134615501
Mean,0.005100024486375491,0.061421847801657346,0.04770481266401871,0.028780919240038335,2491560.627844784,1543.7618321981172,1182.502518940212,0.027445722133286433,0.72451133774367
