TIMESTAMP,NOHAT_OPEN_PRICE_USD,NOHAT_HIGH_PRICE_USD,NOHAT_LOW_PRICE_USD,NOHAT_CLOSE_PRICE_USD,NOHAT_VOLUME_USD,NOHAT_DIVIDENDS_USD,NOHAT_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.009080000221729279,0.010842000134289265,0.007275000214576721,0.009448000229895115,9181179,0.0,0.0
2024-05-17 00:00:00+00:00,0.008507000282406807,0.01664699986577034,0.008483000099658966,0.014667999930679798,14026850,0.0,0.0
2024-05-18 00:00:00+00:00,0.016824999824166298,0.01692100055515766,0.007792000193148851,0.009464000351727009,10744780,0.0,0.0
2024-05-19 00:00:00+00:00,0.01029799971729517,0.01029799971729517,0.006521999835968018,0.008016999810934067,5752084,0.0,0.0
2024-05-20 00:00:00+00:00,0.007978999987244606,0.008834999985992908,0.005944000091403723,0.006039000116288662,5744455,0.0,0.0
2024-05-21 00:00:00+00:00,0.006045000161975622,0.0065390001982450485,0.004292000085115433,0.004705000203102827,5131987,0.0,0.0
2024-05-22 00:00:00+00:00,0.004705000203102827,0.007360999938100576,0.004693000111728907,0.0053369998931884766,4546254,0.0,0.0
2024-05-23 00:00:00+00:00,0.00532800005748868,0.0054350001737475395,0.003519000019878149,0.003519000019878149,2681153,0.0,0.0
2024-05-24 00:00:00+00:00,0.0037169998977333307,0.003920999821275473,0.002280999906361103,0.0027989998925477266,2882430,0.0,0.0
2024-05-25 00:00:00+00:00,0.0027989998925477266,0.003710000077262521,0.002360000042244792,0.0032599999103695154,1728811,0.0,0.0
2024-05-26 00:00:00+00:00,0.0032019999343901873,0.003275000024586916,0.002104999963194132,0.002111000008881092,1469978,0.0,0.0
2024-05-27 00:00:00+00:00,0.0021410000044852495,0.0025140000507235527,0.0017040000529959798,0.0018579999450594187,2182572,0.0,0.0
2024-05-28 00:00:00+00:00,0.0021359999664127827,0.003312000073492527,0.0018019999843090773,0.0028379999566823244,2009311,0.0,0.0
2024-05-29 00:00:00+00:00,0.002858000108972192,0.003530000103637576,0.0023320000618696213,0.0026859999634325504,1311141,0.0,0.0
2024-05-30 00:00:00+00:00,0.002616999903693795,0.004805999808013439,0.00241499999538064,0.0033390000462532043,2073586,0.0,0.0
