TIMESTAMP,VIA_OPEN_PRICE_USD,VIA_HIGH_PRICE_USD,VIA_LOW_PRICE_USD,VIA_CLOSE_PRICE_USD,VIA_VOLUME_USD,VIA_DIVIDENDS_USD,VIA_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,1.6734100580215454,1.801010012626648,1.5939799547195435,1.6988400220870972,1775470,0.0,0.0
2017-11-10 00:00:00+00:00,1.6872800588607788,1.7352700233459473,1.3569200038909912,1.4866199493408203,1402350,0.0,0.0
2017-11-11 00:00:00+00:00,1.4799000024795532,1.5657999515533447,1.3809700012207031,1.4100600481033325,418671,0.0,0.0
2017-11-12 00:00:00+00:00,1.4088399410247803,1.4359400272369385,1.1326500177383423,1.2448500394821167,664066,0.0,0.0
2017-11-13 00:00:00+00:00,1.2612799406051636,1.5398999452590942,1.2175699472427368,1.4427399635314941,584538,0.0,0.0
2017-11-14 00:00:00+00:00,1.4463900327682495,1.4923399686813354,1.4052599668502808,1.4242500066757202,336942,0.0,0.0
2017-11-15 00:00:00+00:00,1.431030035018921,1.4833099842071533,1.380429983139038,1.4693599939346313,471011,0.0,0.0
2017-11-16 00:00:00+00:00,1.4772499799728394,1.5023800134658813,1.3975199460983276,1.4194600582122803,627223,0.0,0.0
2017-11-17 00:00:00+00:00,1.4174699783325195,1.4864599704742432,1.3549799919128418,1.3948700428009033,343356,0.0,0.0
2017-11-18 00:00:00+00:00,1.3865200281143188,1.4680999517440796,1.3307199478149414,1.4468899965286255,377266,0.0,0.0
2017-11-19 00:00:00+00:00,1.439020037651062,1.4964599609375,1.3794200420379639,1.4451199769973755,510029,0.0,0.0
2017-11-20 00:00:00+00:00,1.436020016670227,1.5053499937057495,1.4198499917984009,1.4887499809265137,499701,0.0,0.0
2017-11-21 00:00:00+00:00,1.484179973602295,1.5142199993133545,1.4117399454116821,1.4414700269699097,268456,0.0,0.0
2017-11-22 00:00:00+00:00,1.4381099939346313,1.6362299919128418,1.4312900304794312,1.6362299919128418,452419,0.0,0.0
2017-11-23 00:00:00+00:00,1.6178200244903564,1.6178200244903564,1.4792900085449219,1.497189998626709,425120,0.0,0.0
2017-11-24 00:00:00+00:00,1.4949500560760498,1.6154600381851196,1.4223899841308594,1.568269968032837,702556,0.0,0.0
2017-11-25 00:00:00+00:00,1.5650800466537476,1.6717000007629395,1.553879976272583,1.6690499782562256,795981,0.0,0.0
2017-11-26 00:00:00+00:00,1.6685700416564941,1.7532999515533447,1.5963900089263916,1.692330002784729,555639,0.0,0.0
2017-11-27 00:00:00+00:00,1.6840499639511108,1.821810007095337,1.6604199409484863,1.7937899827957153,552450,0.0,0.0
2017-11-28 00:00:00+00:00,1.816140055656433,2.010859966278076,1.7726600170135498,1.8850699663162231,1414360,0.0,0.0
2017-11-29 00:00:00+00:00,1.8787399530410767,1.9651800394058228,1.5032199621200562,1.5957399606704712,1075640,0.0,0.0
2017-11-30 00:00:00+00:00,1.6411999464035034,1.8043299913406372,1.4845000505447388,1.558210015296936,570615,0.0,0.0
2017-12-01 00:00:00+00:00,1.5483399629592896,1.8868800401687622,1.4892799854278564,1.7918000221252441,583748,0.0,0.0
2017-12-02 00:00:00+00:00,1.805690050125122,2.0595600605010986,1.7335699796676636,2.0490500926971436,1290750,0.0,0.0
2017-12-03 00:00:00+00:00,2.0549099445343018,2.335710048675537,1.92877995967865,2.1049599647521973,1675410,0.0,0.0
2017-12-04 00:00:00+00:00,2.111920118331909,2.5897200107574463,2.087100028991699,2.481610059738159,3239650,0.0,0.0
2017-12-05 00:00:00+00:00,2.4770400524139404,2.839359998703003,2.3722898960113525,2.6519699096679688,2417780,0.0,0.0
2017-12-06 00:00:00+00:00,2.6449201107025146,2.9944300651550293,2.4147300720214844,2.4230000972747803,4449890,0.0,0.0
2017-12-07 00:00:00+00:00,2.4058001041412354,2.562380075454712,2.1804800033569336,2.287980079650879,2365100,0.0,0.0
2017-12-08 00:00:00+00:00,2.444819927215576,2.769089937210083,2.2223498821258545,2.6290500164031982,1898110,0.0,0.0
2017-12-09 00:00:00+00:00,2.650369882583618,2.7193400859832764,2.290990114212036,2.406909942626953,605982,0.0,0.0
2017-12-10 00:00:00+00:00,2.41648006439209,2.4688498973846436,2.070499897003174,2.1687099933624268,762340,0.0,0.0
2017-12-11 00:00:00+00:00,2.1519899368286133,2.8582000732421875,2.135970115661621,2.3856000900268555,2287920,0.0,0.0
2017-12-12 00:00:00+00:00,2.422640085220337,2.713099956512451,2.3502800464630127,2.586859941482544,1602720,0.0,0.0
2017-12-13 00:00:00+00:00,2.5818400382995605,2.8796799182891846,2.46028995513916,2.7589099407196045,1270860,0.0,0.0
2017-12-14 00:00:00+00:00,2.7514500617980957,3.0222299098968506,2.5450100898742676,2.8034698963165283,2202330,0.0,0.0
2017-12-15 00:00:00+00:00,2.799609899520874,2.8752400875091553,2.5393800735473633,2.7052900791168213,1296660,0.0,0.0
2017-12-16 00:00:00+00:00,2.685760021209717,2.9165799617767334,2.6686599254608154,2.813110113143921,928992,0.0,0.0
2017-12-17 00:00:00+00:00,2.783489942550659,3.4095699787139893,2.768620014190674,3.1073501110076904,1970690,0.0,0.0
2017-12-18 00:00:00+00:00,3.1609199047088623,3.5816099643707275,2.9475901126861572,3.408179998397827,1736190,0.0,0.0
2017-12-19 00:00:00+00:00,3.4010300636291504,3.9405300617218018,3.23649001121521,3.605530023574829,3798210,0.0,0.0
2017-12-20 00:00:00+00:00,3.604069948196411,3.778640031814575,2.969130039215088,3.7569799423217773,2323820,0.0,0.0
2017-12-21 00:00:00+00:00,3.7699499130249023,4.307179927825928,3.336400032043457,3.5683999061584473,3732240,0.0,0.0
2017-12-22 00:00:00+00:00,3.604340076446533,3.641429901123047,2.2285399436950684,2.8404901027679443,2044480,0.0,0.0
2017-12-23 00:00:00+00:00,2.8632900714874268,3.8186800479888916,2.836819887161255,3.410979986190796,1683560,0.0,0.0
2017-12-24 00:00:00+00:00,3.447930097579956,3.447930097579956,2.7337000370025635,3.280790090560913,1477180,0.0,0.0
2017-12-25 00:00:00+00:00,3.244420051574707,4.672790050506592,3.060960054397583,4.175099849700928,9382490,0.0,0.0
2017-12-26 00:00:00+00:00,4.161409854888916,4.4965500831604,3.625070095062256,4.325699806213379,6761980,0.0,0.0
2017-12-27 00:00:00+00:00,4.289209842681885,4.70196008682251,4.095379829406738,4.517350196838379,3009040,0.0,0.0
2017-12-28 00:00:00+00:00,4.50786018371582,4.53371000289917,3.7732698917388916,4.477940082550049,2958230,0.0,0.0
2017-12-29 00:00:00+00:00,4.463359832763672,4.809999942779541,4.260149955749512,4.528840065002441,2114890,0.0,0.0
2017-12-30 00:00:00+00:00,4.5418500900268555,4.562399864196777,3.491460084915161,4.232629776000977,2398090,0.0,0.0
2017-12-31 00:00:00+00:00,4.200300216674805,5.030580043792725,3.9249699115753174,4.530889987945557,4377120,0.0,0.0
2018-01-01 00:00:00+00:00,4.531189918518066,5.335020065307617,4.441770076751709,5.1556501388549805,2829730,0.0,0.0
2018-01-02 00:00:00+00:00,5.150750160217285,5.613659858703613,4.669980049133301,5.090390205383301,4527630,0.0,0.0
2018-01-03 00:00:00+00:00,5.021160125732422,5.240009784698486,4.529359817504883,4.877739906311035,2747890,0.0,0.0
2018-01-04 00:00:00+00:00,4.978750228881836,5.689219951629639,4.697400093078613,5.326119899749756,3865590,0.0,0.0
2018-01-05 00:00:00+00:00,5.312580108642578,5.903140068054199,4.763440132141113,5.0555100440979,4342150,0.0,0.0
2018-01-06 00:00:00+00:00,5.100940227508545,5.895080089569092,4.776400089263916,5.735990047454834,3006690,0.0,0.0
2018-01-07 00:00:00+00:00,5.855559825897217,6.141079902648926,5.378890037536621,5.426760196685791,2158240,0.0,0.0
2018-01-08 00:00:00+00:00,5.446139812469482,6.83528995513916,5.029980182647705,6.83528995513916,4470920,0.0,0.0
