TIMESTAMP,INA_OPEN_PRICE_USD,INA_HIGH_PRICE_USD,INA_LOW_PRICE_USD,INA_CLOSE_PRICE_USD,INA_VOLUME_USD,INA_DIVIDENDS_USD,INA_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,0.006345000118017197,0.007557999808341265,0.006260000169277191,0.007205999922007322,131434,0.0,0.0
2024-11-14 00:00:00+00:00,0.007205999922007322,0.007930999621748924,0.007100999820977449,0.007579999975860119,130939,0.0,0.0
2024-11-15 00:00:00+00:00,0.007579999975860119,0.008107000030577183,0.007265999913215637,0.008059999905526638,110553,0.0,0.0
2024-11-16 00:00:00+00:00,0.008023000322282314,0.008305000141263008,0.007796999998390675,0.008160999976098537,119249,0.0,0.0
2024-11-17 00:00:00+00:00,0.008160999976098537,0.009523999877274036,0.007739999797195196,0.009386000223457813,172212,0.0,0.0
2024-11-18 00:00:00+00:00,0.00939400028437376,0.009914999827742577,0.009038000367581844,0.009643999859690666,236781,0.0,0.0
2024-11-19 00:00:00+00:00,0.009643999859690666,0.009929999709129333,0.009088000282645226,0.009883999824523926,111574,0.0,0.0
2024-11-20 00:00:00+00:00,0.009932000190019608,0.010007999837398529,0.00913199968636036,0.009948999620974064,104381,0.0,0.0
2024-11-21 00:00:00+00:00,0.010111999697983265,0.010716999880969524,0.009568000212311745,0.010320000350475311,155882,0.0,0.0
2024-11-22 00:00:00+00:00,0.010320000350475311,0.010716999880969524,0.00995699968189001,0.010703999549150467,124247,0.0,0.0
2024-11-23 00:00:00+00:00,0.010703999549150467,0.01143800001591444,0.010449999943375587,0.01116000022739172,107648,0.0,0.0
2024-11-24 00:00:00+00:00,0.01116000022739172,0.011522999964654446,0.010731999762356281,0.01143299974501133,94885,0.0,0.0
2024-11-25 00:00:00+00:00,0.01143299974501133,0.011725000105798244,0.010544000193476677,0.011475999839603901,138514,0.0,0.0
2024-11-26 00:00:00+00:00,0.011475999839603901,0.011572999879717827,0.010320999659597874,0.011536999605596066,91597,0.0,0.0
2024-11-27 00:00:00+00:00,0.011536999605596066,0.012137000449001789,0.011237000115215778,0.01193500030785799,90768,0.0,0.0
2024-11-28 00:00:00+00:00,0.01193500030785799,0.012117999605834484,0.01131999958306551,0.011985000222921371,114012,0.0,0.0
2024-11-29 00:00:00+00:00,0.011985000222921371,0.012377999722957611,0.011447999626398087,0.012218999676406384,81476,0.0,0.0
2024-11-30 00:00:00+00:00,0.012218999676406384,0.012765999883413315,0.011815999634563923,0.012299999594688416,88941,0.0,0.0
2024-12-01 00:00:00+00:00,0.012299999594688416,0.012738999910652637,0.012047999538481236,0.01258699968457222,86236,0.0,0.0
2024-12-02 00:00:00+00:00,0.01258699968457222,0.01258699968457222,0.01143299974501133,0.012515000067651272,113567,0.0,0.0
2024-12-03 00:00:00+00:00,0.012515000067651272,0.013628999702632427,0.012160999700427055,0.01360700000077486,75295,0.0,0.0
2024-12-04 00:00:00+00:00,0.01360700000077486,0.013887000270187855,0.012659999541938305,0.013566999696195126,71924,0.0,0.0
2024-12-05 00:00:00+00:00,0.013566999696195126,0.01385900005698204,0.013036999851465225,0.013345000334084034,102083,0.0,0.0
2024-12-06 00:00:00+00:00,0.013678000308573246,0.014433000236749649,0.013070999644696712,0.013787999749183655,101719,0.0,0.0
2024-12-07 00:00:00+00:00,0.013787999749183655,0.014116000384092331,0.013477999716997147,0.013907000422477722,101237,0.0,0.0
2024-12-08 00:00:00+00:00,0.014368000440299511,0.01447600033134222,0.012942000292241573,0.014294999651610851,115954,0.0,0.0
2024-12-09 00:00:00+00:00,0.014294999651610851,0.014294999651610851,0.01260599959641695,0.013030000030994415,59539,0.0,0.0
