TIMESTAMP,ODIN_OPEN_PRICE_USD,ODIN_HIGH_PRICE_USD,ODIN_LOW_PRICE_USD,ODIN_CLOSE_PRICE_USD,ODIN_VOLUME_USD,ODIN_DIVIDENDS_USD,ODIN_STOCK_SPLITS_USD
2021-05-03 00:00:00+00:00,0.13036000728607178,0.23111499845981598,0.12988699972629547,0.19153599441051483,614160,0.0,0.0
2021-05-04 00:00:00+00:00,0.1907840073108673,0.20910799503326416,0.13164299726486206,0.1324169933795929,294132,0.0,0.0
2021-05-05 00:00:00+00:00,0.13251399993896484,0.205253005027771,0.131865993142128,0.199085995554924,191503,0.0,0.0
2021-05-06 00:00:00+00:00,0.19912999868392944,0.2003059983253479,0.14847399294376373,0.15727700293064117,159539,0.0,0.0
2021-05-07 00:00:00+00:00,0.15914000570774078,0.17066000401973724,0.14569100737571716,0.15608899295330048,59087,0.0,0.0
2021-05-08 00:00:00+00:00,0.15623100101947784,0.16885800659656525,0.14679400622844696,0.1472110003232956,88371,0.0,0.0
2021-05-09 00:00:00+00:00,0.1477379947900772,0.16480299830436707,0.14642800390720367,0.16307500004768372,60500,0.0,0.0
2021-05-10 00:00:00+00:00,0.16317300498485565,0.1711989939212799,0.12242399901151657,0.12795400619506836,112477,0.0,0.0
2021-05-11 00:00:00+00:00,0.12820300459861755,0.1342329978942871,0.11572399735450745,0.11828400194644928,81486,0.0,0.0
2021-05-12 00:00:00+00:00,0.11886099725961685,0.12960399687290192,0.10066399723291397,0.10200899839401245,76176,0.0,0.0
2021-05-13 00:00:00+00:00,0.10148300230503082,0.10779999941587448,0.09073100239038467,0.0947289988398552,50034,0.0,0.0
2021-05-14 00:00:00+00:00,0.09509299695491791,0.1134990006685257,0.09472600370645523,0.11056199669837952,55595,0.0,0.0
2021-05-15 00:00:00+00:00,0.11060299724340439,0.11287400126457214,0.09107500314712524,0.09409300237894058,42107,0.0,0.0
2021-05-16 00:00:00+00:00,0.09370599687099457,0.10041499882936478,0.08705700188875198,0.09169799834489822,17461,0.0,0.0
2021-05-17 00:00:00+00:00,0.09162700176239014,0.09182500094175339,0.07237999886274338,0.07331900298595428,36824,0.0,0.0
2021-05-18 00:00:00+00:00,0.07332900166511536,0.08263500034809113,0.07248199731111526,0.08020099997520447,24637,0.0,0.0
2021-05-19 00:00:00+00:00,0.08012200146913528,0.08125399798154831,0.048461999744176865,0.05963899940252304,41176,0.0,0.0
2021-05-20 00:00:00+00:00,0.06126699969172478,0.07523799687623978,0.051017001271247864,0.07451800256967545,45080,0.0,0.0
2021-05-21 00:00:00+00:00,0.07457800209522247,0.07853899896144867,0.05418400093913078,0.06047400087118149,20666,0.0,0.0
2021-05-22 00:00:00+00:00,0.060479000210762024,0.0628649964928627,0.04945899918675423,0.05111199989914894,31073,0.0,0.0
2021-05-23 00:00:00+00:00,0.051054999232292175,0.05415799841284752,0.036733999848365784,0.04357200115919113,10719,0.0,0.0
2021-05-24 00:00:00+00:00,0.04336199909448624,0.06542199850082397,0.04336199909448624,0.06509000062942505,20503,0.0,0.0
2021-05-25 00:00:00+00:00,0.06492800265550613,0.06996700167655945,0.05930500105023384,0.06751400232315063,18807,0.0,0.0
2021-05-26 00:00:00+00:00,0.06756900250911713,0.08460099995136261,0.06684499979019165,0.08454900234937668,24578,0.0,0.0
2021-05-27 00:00:00+00:00,0.08446600288152695,0.08463499695062637,0.0644880011677742,0.0651869997382164,34828,0.0,0.0
2021-05-28 00:00:00+00:00,0.06531199812889099,0.06665000319480896,0.055031999945640564,0.056777000427246094,9189,0.0,0.0
2021-05-29 00:00:00+00:00,0.05678499862551689,0.06128200143575668,0.05147499963641167,0.052584998309612274,7782,0.0,0.0
2021-05-30 00:00:00+00:00,0.05262399837374687,0.05886700004339218,0.050498999655246735,0.05681300163269043,6174,0.0,0.0
2021-05-31 00:00:00+00:00,0.05682799965143204,0.062081001698970795,0.05381200090050697,0.06047999858856201,7619,0.0,0.0
2021-06-01 00:00:00+00:00,0.060499001294374466,0.062160998582839966,0.058660998940467834,0.06162799894809723,2964,0.0,0.0
2021-06-02 00:00:00+00:00,0.06169800087809563,0.0703900009393692,0.06034399941563606,0.06776300072669983,11558,0.0,0.0
2021-06-03 00:00:00+00:00,0.06775099784135818,0.07577399909496307,0.06690999865531921,0.07562699913978577,10554,0.0,0.0
2021-06-04 00:00:00+00:00,0.07564300298690796,0.08296599984169006,0.06344600021839142,0.08202199637889862,29829,0.0,0.0
2021-06-05 00:00:00+00:00,0.08218300342559814,0.0904499962925911,0.07814899832010269,0.08063100278377533,12646,0.0,0.0
2021-06-06 00:00:00+00:00,0.08055999875068665,0.08567000180482864,0.08055999875068665,0.08155299723148346,14483,0.0,0.0
2021-06-07 00:00:00+00:00,0.08156800270080566,0.0843999981880188,0.07417099922895432,0.07417099922895432,981,0.0,0.0
2021-06-08 00:00:00+00:00,0.07421600073575974,0.07558099925518036,0.06663800030946732,0.072953000664711,0,0.0,0.0
2021-06-09 00:00:00+00:00,0.07298299670219421,0.07763999700546265,0.06929100304841995,0.07744699716567993,0,0.0,0.0
2021-06-10 00:00:00+00:00,0.07743299752473831,0.07756199687719345,0.07175199687480927,0.07309199869632721,0,0.0,0.0
2021-06-11 00:00:00+00:00,0.07306499779224396,0.07513999938964844,0.07100699841976166,0.07136300206184387,0,0.0,0.0
2021-06-12 00:00:00+00:00,0.07139799743890762,0.07206899672746658,0.06751199811697006,0.07126899808645248,0,0.0,0.0
2021-06-13 00:00:00+00:00,0.0712369978427887,0.07586400210857391,0.06866700202226639,0.07536300271749496,0,0.0,0.0
2021-06-14 00:00:00+00:00,0.07540100067853928,0.07681500166654587,0.05805100128054619,0.07598699629306793,1,0.0,0.0
