TIMESTAMP,TCAT33128_OPEN_PRICE_USD,TCAT33128_HIGH_PRICE_USD,TCAT33128_LOW_PRICE_USD,TCAT33128_CLOSE_PRICE_USD,TCAT33128_VOLUME_USD,TCAT33128_DIVIDENDS_USD,TCAT33128_STOCK_SPLITS_USD
2024-09-23 00:00:00+00:00,0.01522199995815754,0.01566700078547001,0.014437999576330185,0.014437999576330185,1037311,0.0,0.0
2024-09-24 00:00:00+00:00,0.014437999576330185,0.01816200092434883,0.013787000440061092,0.015607000328600407,243357,0.0,0.0
2024-09-25 00:00:00+00:00,0.015607000328600407,0.022041000425815582,0.015115000307559967,0.01962300017476082,301569,0.0,0.0
2024-09-26 00:00:00+00:00,0.01962300017476082,0.024389000609517097,0.017609000205993652,0.021743999794125557,257952,0.0,0.0
2024-09-27 00:00:00+00:00,0.021743999794125557,0.02238200046122074,0.019193999469280243,0.02037299983203411,85764,0.0,0.0
2024-09-28 00:00:00+00:00,0.02037299983203411,0.02037299983203411,0.017229000106453896,0.017379000782966614,108787,0.0,0.0
2024-09-29 00:00:00+00:00,0.017379000782966614,0.018495000898838043,0.015873000025749207,0.016759000718593597,92798,0.0,0.0
2024-09-30 00:00:00+00:00,0.016759000718593597,0.01772500015795231,0.01571499928832054,0.01582000032067299,96057,0.0,0.0
2024-10-01 00:00:00+00:00,0.01582000032067299,0.01730700023472309,0.012171000242233276,0.01401199959218502,200147,0.0,0.0
2024-10-02 00:00:00+00:00,0.01401199959218502,0.015336000360548496,0.011509000323712826,0.01345400046557188,138494,0.0,0.0
2024-10-03 00:00:00+00:00,0.01345400046557188,0.016547000035643578,0.011988000012934208,0.01501299999654293,95239,0.0,0.0
2024-10-04 00:00:00+00:00,0.01501299999654293,0.015413999557495117,0.01370999962091446,0.014534000307321548,53771,0.0,0.0
2024-10-05 00:00:00+00:00,0.014534000307321548,0.014959000051021576,0.012961000204086304,0.013577000238001347,51840,0.0,0.0
2024-10-06 00:00:00+00:00,0.013577000238001347,0.016527999192476273,0.013066000305116177,0.01634399965405464,89041,0.0,0.0
2024-10-07 00:00:00+00:00,0.01634399965405464,0.017000999301671982,0.01486000046133995,0.015115000307559967,84098,0.0,0.0
2024-10-08 00:00:00+00:00,0.015115000307559967,0.015410000458359718,0.014073999598622322,0.01489999983459711,59211,0.0,0.0
2024-10-09 00:00:00+00:00,0.01489999983459711,0.015174999833106995,0.013558000326156616,0.014302999712526798,86162,0.0,0.0
