TIMESTAMP,WSDM_OPEN_PRICE_USD,WSDM_HIGH_PRICE_USD,WSDM_LOW_PRICE_USD,WSDM_CLOSE_PRICE_USD,WSDM_VOLUME_USD,WSDM_DIVIDENDS_USD,WSDM_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.09394600242376328,0.09428100287914276,0.07876600325107574,0.08422599732875824,6213606,0.0,0.0
2024-05-17 00:00:00+00:00,0.08442399650812149,0.11049400269985199,0.08364000171422958,0.09737800061702728,5457885,0.0,0.0
2024-05-18 00:00:00+00:00,0.09739100188016891,0.11917000263929367,0.09694399684667587,0.11254200339317322,5017697,0.0,0.0
2024-05-19 00:00:00+00:00,0.11261100322008133,0.1150669977068901,0.08795800060033798,0.0899600014090538,4058209,0.0,0.0
2024-05-20 00:00:00+00:00,0.08898799866437912,0.09583699703216553,0.08659400045871735,0.08730100095272064,5210356,0.0,0.0
2024-05-21 00:00:00+00:00,0.08715599775314331,0.09676799923181534,0.08492299914360046,0.0898279994726181,10706926,0.0,0.0
2024-05-22 00:00:00+00:00,0.08985800296068192,0.08999499678611755,0.07855799794197083,0.08103299885988235,6593572,0.0,0.0
2024-05-23 00:00:00+00:00,0.08104199916124344,0.08208999782800674,0.06795399636030197,0.07002999633550644,6339969,0.0,0.0
2024-05-24 00:00:00+00:00,0.07001999765634537,0.0968490019440651,0.06613299995660782,0.08207199722528458,7042428,0.0,0.0
2024-05-25 00:00:00+00:00,0.08208300173282623,0.08726099878549576,0.08122999966144562,0.0871409997344017,4470455,0.0,0.0
2024-05-26 00:00:00+00:00,0.0869700014591217,0.09028200060129166,0.08145199716091156,0.08796799927949905,4315779,0.0,0.0
2024-05-27 00:00:00+00:00,0.08836500346660614,0.09134700149297714,0.07472500205039978,0.08037299662828445,5255970,0.0,0.0
2024-05-28 00:00:00+00:00,0.08047699928283691,0.0839259997010231,0.07799199968576431,0.08095499873161316,5586783,0.0,0.0
2024-05-29 00:00:00+00:00,0.08102300018072128,0.08188199996948242,0.07864200323820114,0.07990899682044983,5053117,0.0,0.0
2024-05-30 00:00:00+00:00,0.07937200367450714,0.08106700330972672,0.07381899654865265,0.07426699995994568,25460224,0.0,0.0
