,Expected,Predicted,Expected_Normalized,Predicted_Normalized
0,36693.09,38894.77,2.0233800853590993,2.15147
1,37568.68,39892.152,2.0743203619151345,2.209496
2,39246.79,41020.215,2.1719498317485586,2.2751245
3,36829.0,39314.38,2.0312870886217347,2.175882
4,35513.2,38610.754,1.9547361733618172,2.1349463
5,35796.31,38947.22,1.9712070121057257,2.1545215
6,33552.79,36796.668,1.8406829891509235,2.029406
7,33380.81,36367.387,1.8306774971259951,2.0044312
8,37388.05,39743.27,2.0638116281992214,2.2008343
9,36675.72,39209.348,2.022369529501017,2.1697717
10,37331.98,39292.01,2.060549574833494,2.1745808
11,35546.11,38426.918,1.9566508189167677,2.1242511
12,39020.57,41702.543,2.1587887525191176,2.3148212
13,40516.29,42530.137,2.245807094951526,2.3629692
14,40144.04,42745.617,2.2241502487701124,2.3755054
15,38349.01,41136.29,2.1197185802650136,2.2818775
16,38092.97,40370.848,2.1048226262118526,2.2373457
17,35819.84,38232.93,1.9725759458616656,2.1129653
18,35483.72,38087.305,1.9530210791363556,2.1044931
19,35600.16,38309.23,1.959795352257548,2.1174045
20,31608.93,34376.492,1.7275926546493714,1.8886045
21,32509.56,34830.89,1.7799897140889056,1.9150406
22,33678.07,35649.605,1.8479715578268336,1.9626719
23,34663.09,36642.617,1.905278278110557,2.0204437
24,31584.45,33848.04,1.7261684515747684,1.85786
25,32283.65,34570.85,1.7668466701108179,1.899912
26,34700.34,36277.195,1.9074454171844526,1.999184
27,34494.89,35907.824,1.895492699795678,1.9776946
28,35911.73,37364.832,1.9779219434321431,2.062461
29,35045.0,36516.1,1.9274971259954292,2.0130832
30,33504.69,35520.074,1.8378846162796652,1.955136
31,33786.55,35693.336,1.8542827322358593,1.965216
32,34669.13,36940.89,1.905629674620794,2.0377967
33,35286.51,37563.652,1.9415477503641958,2.074028
34,33690.14,35837.04,1.848673769065006,1.9735764
35,34220.01,36415.83,1.8795006678860824,2.0072496
36,33862.12,36100.707,1.8586792610899343,1.9889163
37,32875.71,35397.953,1.8012916730662718,1.9480313
38,33815.81,36387.53,1.8559850272506828,2.0056033
39,33502.87,36202.6,1.8377787319007526,1.9948443
40,34258.99,36634.69,1.8817684552981748,2.0199826
41,33086.63,35393.25,1.8135626253740857,1.9477576
42,32729.77,35200.38,1.7928011421550147,1.9365367
43,32820.02,35294.062,1.79805172742801,1.9419872
44,31880.0,34348.9,1.7433630275020129,1.8869991
45,31383.87,33892.39,1.7144990621669296,1.8604403
46,31520.07,33770.99,1.7224229371163144,1.8533773
47,31778.56,33942.45,1.7374614278333962,1.8633527
48,30839.65,33028.01,1.6828373057428894,1.8101523
49,29790.35,32148.873,1.6217908888237291,1.7590055
50,32144.51,34067.39,1.758751751164728,1.8706214
51,32287.83,34204.07,1.7670898551129357,1.8785733
52,33634.09,35547.555,1.8454128792638822,1.9567348
53,34258.14,36022.652,1.881719003802529,1.9843751
54,35381.02,37022.04,1.9470461748977226,2.042518
55,37237.6,38722.113,2.055058713469889,2.1414251
56,39457.87,41020.406,2.1842300925732,2.2751358
57,40019.56,41972.16,2.2169082226783394,2.330507
58,40016.48,41885.02,2.216729033729411,2.3254373
59,42206.37,43997.582,2.3441329582001056,2.4483426
60,41461.83,43480.367,2.300816938708071,2.418252
61,39845.44,41666.36,2.206778229240844,2.3127162
62,39147.82,41225.18,2.1661919323084655,2.287049
63,38207.05,40426.535,2.11145959870984,2.2405853
64,39723.18,41624.09,2.1996653588200528,2.310257
65,40862.46,42686.203,2.265946652890062,2.3720489
66,42836.87,44833.33,2.3808143323233595,2.4969647
67,44572.54,46079.105,2.481792541085466,2.569442
68,43794.37,45614.1,2.436519987712758,2.542389
69,46253.4,47779.508,2.5795820010518624,2.6683683
70,45584.99,47314.773,2.5406950902227994,2.641331
71,45511.0,47386.25,2.5363904829723958,2.6454892
72,44399.0,46265.527,2.47169629102147,2.5802877
73,47800.0,49288.46,2.669560451835407,2.7561564
74,47068.51,48396.67,2.6270036582471135,2.704274
75,46973.82,48410.777,2.6214947616321553,2.7050946
76,45901.29,47612.25,2.559096864426107,2.6586375
77,44695.95,46504.53,2.488972316470955,2.5941925
78,44705.29,46580.438,2.4895157011407587,2.5986085
79,46760.62,48553.62,2.60909116295955,2.713405
80,49322.47,51159.418,2.7581350619249085,2.8650055
81,48821.87,50425.273,2.7290110399009575,2.8222942
82,49239.22,50728.895,2.7532917242631147,2.8399584
83,49488.85,50856.31,2.7678147558608748,2.847371
84,47674.01,49676.105,2.662230576616075,2.778709
85,48973.32,50871.08,2.737822132860461,2.8482304
86,46843.87,49117.867,2.613934500621344,2.7462318
87,49069.9,50753.72,2.743440986330443,2.8414028
88,48895.35,50366.547,2.7332859762539736,2.8188777
89,48767.83,50762.89,2.725867088342479,2.8419363
90,46982.91,48936.387,2.6220236017444165,2.7356734
91,47100.89,48848.242,2.628887469340073,2.7305453
92,48810.52,51608.234,2.7283507169885084,2.8911169
93,49246.64,52118.266,2.753723406730989,2.9207895
94,49999.14,52858.176,2.7975025249351897,2.9638362
95,49915.64,52675.86,2.792644642715853,2.9532294
96,51756.88,54211.48,2.899764727237186,3.0425692
97,52663.9,55078.043,2.9525335455675172,3.0929842
98,46863.73,50471.285,2.6150899202725535,2.8249712
99,46048.31,49299.07,2.567650227825949,2.7567737
100,46395.14,49019.11,2.5878281833963985,2.7404861
101,44850.91,47856.81,2.4979876150183613,2.6728656
102,45173.69,48169.07,2.5167663841531813,2.6910324
103,46025.24,48843.637,2.566308056055888,2.7302775
104,44940.73,47448.395,2.503213183652383,2.6491048
105,47111.52,49484.395,2.629505903926798,2.7675557
106,48121.41,51426.51,2.6882595167948917,2.8805447
107,47737.82,51087.03,2.665942929483331,2.860794
108,47299.98,50028.633,2.640470173184956,2.7992184
109,48292.74,51127.273,2.698227192970208,2.8631353
110,47241.75,50065.594,2.6370824548420577,2.8013687
