TIMESTAMP,ARIO_OPEN_PRICE_USD,ARIO_HIGH_PRICE_USD,ARIO_LOW_PRICE_USD,ARIO_CLOSE_PRICE_USD,ARIO_VOLUME_USD,ARIO_DIVIDENDS_USD,ARIO_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,0.0211970005184412,0.021250000223517418,0.01285799965262413,0.01309600006788969,2069782,0.0,0.0
2025-04-16 00:00:00+00:00,0.01309600006788969,0.017472000792622566,0.013074999675154686,0.017193999141454697,517033,0.0,0.0
2025-04-17 00:00:00+00:00,0.01719300076365471,0.017371999099850655,0.017190000042319298,0.01737000048160553,115057,0.0,0.0
2025-04-18 00:00:00+00:00,0.01737000048160553,0.017376000061631203,0.017325999215245247,0.017358999699354172,115805,0.0,0.0
2025-04-19 00:00:00+00:00,0.017358999699354172,0.017774000763893127,0.017288999632000923,0.01777300052344799,136476,0.0,0.0
2025-04-20 00:00:00+00:00,0.01777300052344799,0.017789000645279884,0.01656999997794628,0.01656999997794628,150993,0.0,0.0
2025-04-21 00:00:00+00:00,0.01656999997794628,0.01659799925982952,0.016286000609397888,0.016596000641584396,85341,0.0,0.0
2025-04-22 00:00:00+00:00,0.016597000882029533,0.016829000785946846,0.016589000821113586,0.016820000484585762,84920,0.0,0.0
2025-04-23 00:00:00+00:00,0.016820000484585762,0.016898000612854958,0.015262999571859837,0.015262999571859837,33770,0.0,0.0
2025-04-24 00:00:00+00:00,0.015262999571859837,0.015270000323653221,0.0149959996342659,0.01511900033801794,14058,0.0,0.0
2025-04-25 00:00:00+00:00,0.01511900033801794,0.01676199957728386,0.01511599961668253,0.01641100086271763,51189,0.0,0.0
2025-04-26 00:00:00+00:00,0.01641100086271763,0.01641100086271763,0.015313999727368355,0.015873000025749207,48242,0.0,0.0
2025-04-27 00:00:00+00:00,0.015873000025749207,0.017417000606656075,0.0157919991761446,0.0174150001257658,20432,0.0,0.0
2025-04-28 00:00:00+00:00,0.017416000366210938,0.017695000395178795,0.0172520000487566,0.0176790002733469,18588,0.0,0.0
2025-04-29 00:00:00+00:00,0.0176790002733469,0.017696000635623932,0.017650000751018524,0.017656000331044197,3046,0.0,0.0
2025-04-30 00:00:00+00:00,0.017656000331044197,0.017666999250650406,0.01750900037586689,0.01753300055861473,16044,0.0,0.0
2025-05-01 00:00:00+00:00,0.01753300055861473,0.018015999346971512,0.017511000856757164,0.017943000420928,17129,0.0,0.0
2025-05-02 00:00:00+00:00,0.017945000901818275,0.018370000645518303,0.017812000587582588,0.01835699938237667,19897,0.0,0.0
2025-05-03 00:00:00+00:00,0.01835699938237667,0.018556000664830208,0.018163999542593956,0.01822499930858612,21680,0.0,0.0
2025-05-04 00:00:00+00:00,0.018223000690340996,0.018293999135494232,0.01811099983751774,0.01827000081539154,19384,0.0,0.0
2025-05-05 00:00:00+00:00,0.01827000081539154,0.018290000036358833,0.01805499941110611,0.01820800080895424,21917,0.0,0.0
2025-05-06 00:00:00+00:00,0.01820800080895424,0.018316999077796936,0.018052000552415848,0.01822200044989586,19522,0.0,0.0
2025-05-07 00:00:00+00:00,0.018218999728560448,0.018459999933838844,0.01806199923157692,0.01809299923479557,25241,0.0,0.0
2025-05-08 00:00:00+00:00,0.01809299923479557,0.019021999090909958,0.018077999353408813,0.018950000405311584,17399,0.0,0.0
2025-05-09 00:00:00+00:00,0.018949000164866447,0.01980300061404705,0.018936000764369965,0.01979999989271164,25775,0.0,0.0
2025-05-10 00:00:00+00:00,0.01979999989271164,0.02034199982881546,0.019795000553131104,0.020198000594973564,20046,0.0,0.0
2025-05-11 00:00:00+00:00,0.020198000594973564,0.020416999235749245,0.02019299939274788,0.02041199989616871,3879,0.0,0.0
2025-05-12 00:00:00+00:00,0.020413000136613846,0.02093599922955036,0.020393000915646553,0.020864000543951988,26191,0.0,0.0
2025-05-13 00:00:00+00:00,0.020864000543951988,0.021260999143123627,0.02071000076830387,0.020893000066280365,24464,0.0,0.0
2025-05-14 00:00:00+00:00,0.020882999524474144,0.02159000001847744,0.02066200040280819,0.021435000002384186,29342,0.0,0.0
2025-05-15 00:00:00+00:00,0.021435000002384186,0.021914999932050705,0.021398000419139862,0.02142000012099743,28274,0.0,0.0
2025-05-16 00:00:00+00:00,0.021422000601887703,0.021443000063300133,0.02075199969112873,0.02077599987387657,32744,0.0,0.0
2025-05-17 00:00:00+00:00,0.020774999633431435,0.02086300030350685,0.020160000771284103,0.020455000922083855,30543,0.0,0.0
2025-05-18 00:00:00+00:00,0.020455000922083855,0.020816000178456306,0.020437000319361687,0.020618999376893044,10997,0.0,0.0
2025-05-19 00:00:00+00:00,0.020618999376893044,0.020625999197363853,0.020397000014781952,0.020455999299883842,22584,0.0,0.0
2025-05-20 00:00:00+00:00,0.020455999299883842,0.02121499925851822,0.020360000431537628,0.02090499922633171,28140,0.0,0.0
2025-05-21 00:00:00+00:00,0.02090499922633171,0.021118000149726868,0.020539000630378723,0.02057100087404251,29703,0.0,0.0
2025-05-22 00:00:00+00:00,0.02057100087404251,0.02111399918794632,0.020138999447226524,0.020179999992251396,40860,0.0,0.0
2025-05-23 00:00:00+00:00,0.02018200047314167,0.020214000716805458,0.01858700066804886,0.018922999501228333,97047,0.0,0.0
2025-05-24 00:00:00+00:00,0.018922999501228333,0.01893400028347969,0.0177800003439188,0.017796000465750694,72538,0.0,0.0
2025-05-25 00:00:00+00:00,0.017796000465750694,0.01812800019979477,0.017782999202609062,0.018124999478459358,93999,0.0,0.0
2025-05-26 00:00:00+00:00,0.018124999478459358,0.01841600053012371,0.01618099957704544,0.017294999212026596,128655,0.0,0.0
2025-05-27 00:00:00+00:00,0.017294999212026596,0.017709000036120415,0.017199000343680382,0.01768600009381771,93125,0.0,0.0
2025-05-28 00:00:00+00:00,0.01768600009381771,0.018866999074816704,0.017673999071121216,0.018353000283241272,98430,0.0,0.0
2025-05-29 00:00:00+00:00,0.01833299919962883,0.018975000828504562,0.018014000728726387,0.01874700002372265,109223,0.0,0.0
2025-05-30 00:00:00+00:00,0.01874599978327751,0.0187740009278059,0.018358999863266945,0.018383000046014786,94659,0.0,0.0
2025-05-31 00:00:00+00:00,0.018383000046014786,0.01839599944651127,0.017853999510407448,0.017988000065088272,103791,0.0,0.0
2025-06-01 00:00:00+00:00,0.017987476661801338,0.01823665201663971,0.01791529171168804,0.017965273931622505,97639,0.0,0.0
