TIMESTAMP,BTC_MEMPOOL_SIZE_BYTES,BTC_MEMPOOL_SIZE_GROWTH_BYTES_PER_SECOND,BTC_TOTAL_TRANSACTION_COUNT_PER_SECOND,BTC_TOTAL_UNCONFIRMED_TRANSACTION_COUNT_IN_MEMPOOL,BTC_AVERAGE_TRANSACTION_CONFIRMATION_TIME_MINUTES,BTC_TOTAL_UNSPENT_TRANSACTION_OUTPUT_COUNT
2009-01-17 00:00:00,,,,,,799.0
2009-01-17 12:00:00,,,,,,858.0
2009-01-18 00:00:00,,,,,,904.0
2009-01-18 12:00:00,,,,,,963.0
2009-01-19 00:00:00,,,,,,1022.0
2009-01-19 12:00:00,,,,,,1064.0
2009-01-20 00:00:00,,,,,,1125.0
2009-01-20 12:00:00,,,,,,1171.0
2009-01-21 00:00:00,,,,,,1228.0
2009-01-21 12:00:00,,,,,,1264.0
2009-01-22 00:00:00,,,,,,1300.0
2009-01-22 12:00:00,,,,,,1354.0
2009-01-23 00:00:00,,,,,,1363.0
2009-01-23 12:00:00,,,,,,1431.0
2009-01-24 00:00:00,,,,,,1531.0
2009-01-24 12:00:00,,,,,,1623.0
2009-01-25 00:00:00,,,,,,1724.0
2009-01-25 12:00:00,,,,,,1814.0
2009-01-26 00:00:00,,,,,,1869.0
2009-01-26 12:00:00,,,,,,1891.0
2009-01-27 00:00:00,,,,,,1942.0
2009-01-27 12:00:00,,,,,,1986.0
2009-01-28 00:00:00,,,,,,2040.0
2009-01-28 12:00:00,,,,,,2098.0
2009-01-29 00:00:00,,,,,,2155.0
2009-01-29 12:00:00,,,,,,2208.0
2009-01-30 00:00:00,,,,,,2269.0
2009-01-30 12:00:00,,,,,,2325.0
2009-01-31 00:00:00,,,,,,2388.0
2009-01-31 12:00:00,,,,,,2444.0
2009-02-01 00:00:00,,,,,,2494.0
2009-02-01 12:00:00,,,,,,2556.0
2009-02-02 00:00:00,,,,,,2618.0
2009-02-02 12:00:00,,,,,,2684.0
2009-02-03 00:00:00,,,,,,2766.0
2009-02-03 12:00:00,,,,,,2835.0
2009-02-04 00:00:00,,,,,,2893.0
2009-02-04 12:00:00,,,,,,2954.0
2009-02-05 00:00:00,,,,,,3013.0
2009-02-05 12:00:00,,,,,,3080.0
2009-02-06 00:00:00,,,,,,3143.0
2009-02-06 12:00:00,,,,,,3202.0
2009-02-07 00:00:00,,,,,,3248.0
2009-02-07 12:00:00,,,,,,3312.0
2009-02-08 00:00:00,,,,,,3382.0
2009-02-08 12:00:00,,,,,,3444.0
2009-02-09 00:00:00,,,,,,3505.0
2009-02-09 12:00:00,,,,,,3535.0
2009-02-10 00:00:00,,,,,,3596.0
2009-02-10 12:00:00,,,,,,3655.0
2009-02-11 00:00:00,,,,,,3729.0
2009-02-11 12:00:00,,,,,,3776.0
2009-02-12 00:00:00,,,,,,3839.0
2009-02-12 12:00:00,,,,,,3895.0
2009-02-13 00:00:00,,,,,,3957.0
2009-02-13 12:00:00,,,,,,4019.0
2009-02-14 00:00:00,,,,,,4092.0
2009-02-14 12:00:00,,,,,,4155.0
2009-02-15 00:00:00,,,,,,4219.0
2009-02-15 12:00:00,,,,,,4273.0
2009-02-16 00:00:00,,,,,,4333.0
2009-02-16 12:00:00,,,,,,4366.0
2009-02-17 00:00:00,,,,,,4421.0
2009-02-17 12:00:00,,,,,,4483.0
2009-02-18 00:00:00,,,,,,4541.0
2009-02-18 12:00:00,,,,,,4601.0
2009-02-19 00:00:00,,,,,,4659.0
2009-02-19 12:00:00,,,,,,4710.0
2009-02-20 00:00:00,,,,,,4773.0
2009-02-20 12:00:00,,,,,,4832.0
2009-02-21 00:00:00,,,,,,4885.0
2009-02-21 12:00:00,,,,,,4946.0
2009-02-22 00:00:00,,,,,,5000.0
2009-02-22 12:00:00,,,,,,5060.0
2009-02-23 00:00:00,,,,,,5110.0
2009-02-23 12:00:00,,,,,,5168.0
2009-02-24 00:00:00,,,,,,5219.0
2009-02-24 12:00:00,,,,,,5274.0
2009-02-25 00:00:00,,,,,,5327.0
2009-02-25 12:00:00,,,,,,5379.0
2009-02-26 00:00:00,,,,,,5428.0
2009-02-26 12:00:00,,,,,,5486.0
2009-02-27 00:00:00,,,,,,5544.0
2009-02-27 12:00:00,,,,,,5566.0
2009-02-28 00:00:00,,,,,,5615.0
2009-02-28 12:00:00,,,,,,5659.0
2009-03-01 00:00:00,,,,,,5712.0
2009-03-01 12:00:00,,,,,,5764.0
2009-03-02 00:00:00,,,,,,5818.0
2009-03-02 12:00:00,,,,,,5872.0
2009-03-03 00:00:00,,,,,,5916.0
2009-03-03 12:00:00,,,,,,5971.0
2009-03-04 00:00:00,,,,,,6024.0
2009-03-04 12:00:00,,,,,,6053.0
2009-03-05 00:00:00,,,,,,6106.0
2009-03-05 12:00:00,,,,,,6158.0
2009-03-06 00:00:00,,,,,,6218.0
2009-03-06 12:00:00,,,,,,6275.0
2009-03-07 00:00:00,,,,,,6332.0
2009-03-07 12:00:00,,,,,,6384.0
2009-03-08 00:00:00,,,,,,6443.0
2009-03-08 12:00:00,,,,,,6476.0
2009-03-09 00:00:00,,,,,,6534.0
2009-03-09 12:00:00,,,,,,6584.0
2009-03-10 00:00:00,,,,,,6636.0
2009-03-10 12:00:00,,,,,,6691.0
2009-03-11 00:00:00,,,,,,6747.0
2009-03-11 12:00:00,,,,,,6805.0
2009-03-12 00:00:00,,,,,,6860.0
2009-03-12 12:00:00,,,,,,6921.0
2009-03-13 00:00:00,,,,,,6971.0
2009-03-13 12:00:00,,,,,,7022.0
2009-03-14 00:00:00,,,,,,7075.0
2009-03-14 12:00:00,,,,,,7132.0
2009-03-15 00:00:00,,,,,,7191.0
2009-03-15 12:00:00,,,,,,7255.0
2009-03-16 00:00:00,,,,,,7317.0
2009-03-16 12:00:00,,,,,,7329.0
2009-03-17 00:00:00,,,,,,7385.0
2009-03-17 12:00:00,,,,,,7443.0
2009-03-18 00:00:00,,,,,,7496.0
2009-03-18 12:00:00,,,,,,7545.0
2009-03-19 00:00:00,,,,,,7609.0
2009-03-19 12:00:00,,,,,,7667.0
2009-03-20 00:00:00,,,,,,7729.0
2009-03-20 12:00:00,,,,,,7774.0
2009-03-21 00:00:00,,,,,,7812.0
2009-03-21 12:00:00,,,,,,7825.0
2009-03-22 00:00:00,,,,,,7881.0
2009-03-22 12:00:00,,,,,,7934.0
2009-03-23 00:00:00,,,,,,7999.0
2009-03-23 12:00:00,,,,,,8064.0
2009-03-24 00:00:00,,,,,,8113.0
2009-03-24 12:00:00,,,,,,8169.0
2009-03-25 00:00:00,,,,,,8230.0
2009-03-25 12:00:00,,,,,,8286.0
2009-03-26 00:00:00,,,,,,8343.0
2009-03-26 12:00:00,,,,,,8376.0
2009-03-27 00:00:00,,,,,,8431.0
2009-03-27 12:00:00,,,,,,8482.0
2009-03-28 00:00:00,,,,,,8543.0
2009-03-28 12:00:00,,,,,,8584.0
2009-03-29 00:00:00,,,,,,8636.0
2009-03-29 12:00:00,,,,,,8700.0
2009-03-30 00:00:00,,,,,,8759.0
2009-03-30 12:00:00,,,,,,8820.0
2009-03-31 00:00:00,,,,,,8876.0
2009-03-31 12:00:00,,,,,,8899.0
2009-04-01 00:00:00,,,,,,8953.0
2009-04-01 12:00:00,,,,,,9013.0
2009-04-02 00:00:00,,,,,,9074.0
2009-04-02 12:00:00,,,,,,9128.0
2009-04-03 00:00:00,,,,,,9186.0
2009-04-03 12:00:00,,,,,,9244.0
2009-04-04 00:00:00,,,,,,9293.0
2009-04-04 12:00:00,,,,,,9357.0
2009-04-05 00:00:00,,,,,,9427.0
2009-04-05 12:00:00,,,,,,9472.0
2009-04-06 00:00:00,,,,,,9527.0
2009-04-06 12:00:00,,,,,,9581.0
2009-04-07 00:00:00,,,,,,9634.0
2009-04-07 12:00:00,,,,,,9681.0
2009-04-08 00:00:00,,,,,,9738.0
2009-04-08 12:00:00,,,,,,9786.0
2009-04-09 00:00:00,,,,,,9833.0
2009-04-09 12:00:00,,,,,,9885.0
2009-04-10 00:00:00,,,,,,9933.0
2009-04-10 12:00:00,,,,,,9993.0
2009-04-11 00:00:00,,,,,,10054.0
2009-04-11 12:00:00,,,,,,10107.0
2009-04-12 00:00:00,,,,,,10164.0
2009-04-12 12:00:00,,,,,,10219.0
2009-04-13 00:00:00,,,,,,10278.0
2009-04-13 12:00:00,,,,,,10335.0
2009-04-14 00:00:00,,,,,,10399.0
2009-04-14 12:00:00,,,,,,10459.0
2009-04-15 00:00:00,,,,,,10511.0
2009-04-15 12:00:00,,,,,,10572.0
2009-04-16 00:00:00,,,,,,10632.0
2009-04-16 12:00:00,,,,,,10695.0
2009-04-17 00:00:00,,,,,,10749.0
2009-04-17 12:00:00,,,,,,10807.0
2009-04-18 00:00:00,,,,,,10872.0
2009-04-18 12:00:00,,,,,,10934.0
2009-04-19 00:00:00,,,,,,10991.0
2009-04-19 12:00:00,,,,,,11046.0
2009-04-20 00:00:00,,,,,,11061.0
2009-04-20 12:00:00,,,,,,11052.0
2009-04-21 00:00:00,,,,,,11112.0
2009-04-21 12:00:00,,,,,,11176.0
2009-04-22 00:00:00,,,,,,11233.0
2009-04-22 12:00:00,,,,,,11297.0
2009-04-23 00:00:00,,,,,,11331.0
2009-04-23 12:00:00,,,,,,11372.0
2009-04-24 00:00:00,,,,,,11430.0
2009-04-24 12:00:00,,,,,,11487.0
2009-04-25 00:00:00,,,,,,11545.0
2009-04-25 12:00:00,,,,,,11605.0
2009-04-26 00:00:00,,,,,,11664.0
2009-04-26 12:00:00,,,,,,11704.0
2009-04-27 00:00:00,,,,,,11751.0
2009-04-27 12:00:00,,,,,,11808.0
2009-04-28 00:00:00,,,,,,11869.0
2009-04-28 12:00:00,,,,,,11925.0
2009-04-29 00:00:00,,,,,,11985.0
2009-04-29 12:00:00,,,,,,12034.0
2009-04-30 00:00:00,,,,,,12101.0
2009-04-30 12:00:00,,,,,,12165.0
2009-05-01 00:00:00,,,,,,12224.0
2009-05-01 12:00:00,,,,,,12286.0
2009-05-02 00:00:00,,,,,,12354.0
2009-05-02 12:00:00,,,,,,12401.0
2009-05-03 00:00:00,,,,,,12450.0
2009-05-03 12:00:00,,,,,,12508.0
2009-05-04 00:00:00,,,,,,12565.0
2009-05-04 12:00:00,,,,,,12607.0
2009-05-05 00:00:00,,,,,,12675.0
2009-05-05 12:00:00,,,,,,12733.0
2009-05-06 00:00:00,,,,,,12797.0
2009-05-06 12:00:00,,,,,,12868.0
2009-05-07 00:00:00,,,,,,12926.0
2009-05-07 12:00:00,,,,,,12989.0
2009-05-08 00:00:00,,,,,,13052.0
2009-05-08 12:00:00,,,,,,13098.0
2009-05-09 00:00:00,,,,,,13152.0
2009-05-09 12:00:00,,,,,,13175.0
2009-05-10 00:00:00,,,,,,13199.0
2009-05-10 12:00:00,,,,,,13260.0
2009-05-11 00:00:00,,,,,,13317.0
2009-05-11 12:00:00,,,,,,13380.0
2009-05-12 00:00:00,,,,,,13446.0
2009-05-12 12:00:00,,,,,,13510.0
2009-05-13 00:00:00,,,,,,13573.0
2009-05-13 12:00:00,,,,,,13623.0
2009-05-14 00:00:00,,,,,,13689.0
2009-05-14 12:00:00,,,,,,13762.0
2009-05-15 00:00:00,,,,,,13841.0
2009-05-15 12:00:00,,,,,,13889.0
2009-05-16 00:00:00,,,,,,13954.0
2009-05-16 12:00:00,,,,,,14008.0
2009-05-17 00:00:00,,,,,,14067.0
2009-05-17 12:00:00,,,,,,14135.0
2009-05-18 00:00:00,,,,,,14191.0
2009-05-18 12:00:00,,,,,,14253.0
2009-05-19 00:00:00,,,,,,14318.0
2009-05-19 12:00:00,,,,,,14339.0
2009-05-20 00:00:00,,,,,,14397.0
2009-05-20 12:00:00,,,,,,14459.0
2009-05-21 00:00:00,,,,,,14507.0
2009-05-21 12:00:00,,,,,,14541.0
2009-05-22 00:00:00,,,,,,14595.0
2009-05-22 12:00:00,,,,,,14603.0
2009-05-23 00:00:00,,,,,,
2009-05-23 12:00:00,,,,,,14634.0
2009-05-24 00:00:00,,,,,,14696.0
2009-05-24 12:00:00,,,,,,14734.0
2009-05-25 00:00:00,,,,,,14781.0
2009-05-25 12:00:00,,,,,,14843.0
2009-05-26 00:00:00,,,,,,14897.0
2009-05-26 12:00:00,,,,,,14968.0
2009-05-27 00:00:00,,,,,,15027.0
2009-05-27 12:00:00,,,,,,15087.0
2009-05-28 00:00:00,,,,,,15131.0
2009-05-28 12:00:00,,,,,,15182.0
2009-05-29 00:00:00,,,,,,15233.0
2009-05-29 12:00:00,,,,,,15229.0
2009-05-30 00:00:00,,,,,,15278.0
2009-05-30 12:00:00,,,,,,15338.0
2009-05-31 00:00:00,,,,,,15395.0
2009-05-31 12:00:00,,,,,,15435.0
2009-06-01 00:00:00,,,,,,15489.0
2009-06-01 12:00:00,,,,,,15507.0
2009-06-02 00:00:00,,,,,,15558.0
2009-06-02 12:00:00,,,,,,15617.0
2009-06-03 00:00:00,,,,,,15666.0
2009-06-03 12:00:00,,,,,,15689.0
2009-06-04 00:00:00,,,,,,15711.0
2009-06-04 12:00:00,,,,,,15754.0
2009-06-05 00:00:00,,,,,,15785.0
2009-06-05 12:00:00,,,,,,
2009-06-06 00:00:00,,,,,,15793.0
2009-06-06 12:00:00,,,,,,15812.0
2009-06-07 00:00:00,,,,,,15813.0
2009-06-07 12:00:00,,,,,,15828.0
2009-06-08 00:00:00,,,,,,15868.0
2009-06-08 12:00:00,,,,,,15910.0
2009-06-09 00:00:00,,,,,,15956.0
2009-06-09 12:00:00,,,,,,16001.0
2009-06-10 00:00:00,,,,,,16036.0
2009-06-10 12:00:00,,,,,,16083.0
2009-06-11 00:00:00,,,,,,16131.0
2009-06-11 12:00:00,,,,,,16172.0
2009-06-12 00:00:00,,,,,,16225.0
2009-06-12 12:00:00,,,,,,16258.0
2009-06-13 00:00:00,,,,,,16295.0
2009-06-13 12:00:00,,,,,,16336.0
2009-06-14 00:00:00,,,,,,16371.0
2009-06-14 12:00:00,,,,,,16408.0
2009-06-15 00:00:00,,,,,,16448.0
2009-06-15 12:00:00,,,,,,16492.0
2009-06-16 00:00:00,,,,,,16529.0
2009-06-16 12:00:00,,,,,,16563.0
2009-06-17 00:00:00,,,,,,16600.0
2009-06-17 12:00:00,,,,,,16642.0
2009-06-18 00:00:00,,,,,,16684.0
2009-06-18 12:00:00,,,,,,16722.0
2009-06-19 00:00:00,,,,,,16772.0
2009-06-19 12:00:00,,,,,,16809.0
2009-06-20 00:00:00,,,,,,16855.0
2009-06-20 12:00:00,,,,,,16887.0
2009-06-21 00:00:00,,,,,,16928.0
2009-06-21 12:00:00,,,,,,16968.0
2009-06-22 00:00:00,,,,,,17011.0
2009-06-22 12:00:00,,,,,,16985.0
2009-06-23 00:00:00,,,,,,17031.0
2009-06-23 12:00:00,,,,,,17061.0
2009-06-24 00:00:00,,,,,,17103.0
2009-06-24 12:00:00,,,,,,17156.0
2009-06-25 00:00:00,,,,,,17192.0
2009-06-25 12:00:00,,,,,,17205.0
2009-06-26 00:00:00,,,,,,17253.0
2009-06-26 12:00:00,,,,,,17295.0
2009-06-27 00:00:00,,,,,,17337.0
2009-06-27 12:00:00,,,,,,17379.0
2009-06-28 00:00:00,,,,,,17404.0
2009-06-28 12:00:00,,,,,,17426.0
2009-06-29 00:00:00,,,,,,17463.0
2009-06-29 12:00:00,,,,,,17510.0
2009-06-30 00:00:00,,,,,,17546.0
2009-06-30 12:00:00,,,,,,17593.0
2009-07-01 00:00:00,,,,,,17636.0
2009-07-01 12:00:00,,,,,,17666.0
2009-07-02 00:00:00,,,,,,17709.0
2009-07-02 12:00:00,,,,,,17750.0
2009-07-03 00:00:00,,,,,,17786.0
2009-07-03 12:00:00,,,,,,17832.0
