,LTC
ETH,0.7767238793927381
DASH,0.7598272387684599
ETC,0.7427426974075584
BTC,0.739523161720758
XRP,0.7189225566628245
QTUM,0.7113672236879109
XLM,0.7064728630890338
ZEC,0.7057542222666788
IOTA,0.6657893218223983
BAT,0.6581426812691601
XMR,0.6547279461972397
DOGE,0.6485691413550957
GNO,0.6197819242803099
DCR,0.6082617094787497
USDT,0.1422926722300556
