TIMESTAMP,GOGLZ35320_OPEN_PRICE_USD,GOGLZ35320_HIGH_PRICE_USD,GOGLZ35320_LOW_PRICE_USD,GOGLZ35320_CLOSE_PRICE_USD,GOGLZ35320_VOLUME_USD,GOGLZ35320_DIVIDENDS_USD,GOGLZ35320_STOCK_SPLITS_USD
2025-03-09 00:00:00+00:00,0.12486200034618378,0.12936699390411377,0.08961799740791321,0.09146499633789062,11345778,0.0,0.0
2025-03-10 00:00:00+00:00,0.09146499633789062,0.09649799764156342,0.08514299988746643,0.08864499628543854,22245023,0.0,0.0
2025-03-11 00:00:00+00:00,0.08864499628543854,0.1295730024576187,0.08428200334310532,0.11327499896287918,25403925,0.0,0.0
2025-03-12 00:00:00+00:00,0.11327499896287918,0.1256610006093979,0.09750200062990189,0.12528200447559357,13897432,0.0,0.0
2025-03-13 00:00:00+00:00,0.12528200447559357,0.14337000250816345,0.12477999925613403,0.13662199676036835,9216954,0.0,0.0
2025-03-14 00:00:00+00:00,0.13662199676036835,0.1691650003194809,0.1350570023059845,0.16292700171470642,9637030,0.0,0.0
2025-03-15 00:00:00+00:00,0.16292700171470642,0.18017800152301788,0.1599159985780716,0.18017800152301788,4768377,0.0,0.0
2025-03-16 00:00:00+00:00,0.18017800152301788,0.1835090070962906,0.1560789942741394,0.15909500420093536,17232559,0.0,0.0
2025-03-17 00:00:00+00:00,0.15909500420093536,0.16589100658893585,0.1576720029115677,0.16079400479793549,12133720,0.0,0.0
2025-03-18 00:00:00+00:00,0.16079400479793549,0.16079400479793549,0.13588300347328186,0.14167900383472443,6452230,0.0,0.0
2025-03-19 00:00:00+00:00,0.14167900383472443,0.1554349958896637,0.13744600117206573,0.15484599769115448,9441148,0.0,0.0
2025-03-20 00:00:00+00:00,0.15484599769115448,0.16231100261211395,0.14802700281143188,0.15001100301742554,5815058,0.0,0.0
2025-03-21 00:00:00+00:00,0.15001100301742554,0.1531289964914322,0.12274900078773499,0.12904399633407593,5124411,0.0,0.0
2025-03-22 00:00:00+00:00,0.12904499471187592,0.13392099738121033,0.12904499471187592,0.12998899817466736,3810088,0.0,0.0
2025-03-23 00:00:00+00:00,0.12998899817466736,0.15281200408935547,0.12998899817466736,0.15140700340270996,4855213,0.0,0.0
2025-03-24 00:00:00+00:00,0.15140700340270996,0.1763480007648468,0.14831200242042542,0.16891300678253174,8772101,0.0,0.0
2025-03-25 00:00:00+00:00,0.16891300678253174,0.17129600048065186,0.15684300661087036,0.15732699632644653,8824628,0.0,0.0
2025-03-26 00:00:00+00:00,0.15732699632644653,0.16517199575901031,0.1494079977273941,0.15381699800491333,31690134,0.0,0.0
2025-03-27 00:00:00+00:00,0.15381699800491333,0.15942800045013428,0.14787599444389343,0.15026600658893585,12407648,0.0,0.0
