TIMESTAMP,STLS_OPEN_PRICE_USD,STLS_HIGH_PRICE_USD,STLS_LOW_PRICE_USD,STLS_CLOSE_PRICE_USD,STLS_VOLUME_USD,STLS_DIVIDENDS_USD,STLS_STOCK_SPLITS_USD
2025-02-18 00:00:00+00:00,0.058699000626802444,0.05986399948596954,0.058549001812934875,0.05945400148630142,16363,0.0,0.0
2025-02-19 00:00:00+00:00,0.05945400148630142,0.06017399951815605,0.05816999822854996,0.06015099957585335,16176,0.0,0.0
2025-02-20 00:00:00+00:00,0.06015099957585335,0.060221001505851746,0.056999001652002335,0.05968499928712845,16584,0.0,0.0
2025-02-21 00:00:00+00:00,0.05968499928712845,0.060203999280929565,0.05699799954891205,0.058720000088214874,16534,0.0,0.0
2025-02-22 00:00:00+00:00,0.058720000088214874,0.05990900099277496,0.05661400035023689,0.05747099965810776,14987,0.0,0.0
2025-02-23 00:00:00+00:00,0.05747099965810776,0.06020500138401985,0.05688200145959854,0.05823099985718727,15161,0.0,0.0
2025-02-24 00:00:00+00:00,0.05823099985718727,0.059105001389980316,0.05051499977707863,0.052664998918771744,15679,0.0,0.0
2025-02-25 00:00:00+00:00,0.052664998918771744,0.05724700167775154,0.051885999739170074,0.05723699927330017,16895,0.0,0.0
2025-02-26 00:00:00+00:00,0.05723699927330017,0.057415999472141266,0.04896700009703636,0.050315000116825104,18830,0.0,0.0
2025-02-27 00:00:00+00:00,0.050315000116825104,0.05058100074529648,0.04922100156545639,0.049672000110149384,21014,0.0,0.0
2025-02-28 00:00:00+00:00,0.049672000110149384,0.05044899880886078,0.04884599894285202,0.0497869998216629,22272,0.0,0.0
2025-03-01 00:00:00+00:00,0.0497869998216629,0.050151001662015915,0.048197999596595764,0.04823800176382065,18702,0.0,0.0
2025-03-02 00:00:00+00:00,0.04823800176382065,0.050411999225616455,0.0481100007891655,0.049153998494148254,18194,0.0,0.0
2025-03-03 00:00:00+00:00,0.049153998494148254,0.05041699856519699,0.04881500080227852,0.04886600002646446,22172,0.0,0.0
2025-03-04 00:00:00+00:00,0.04886600002646446,0.05023900046944618,0.04802599921822548,0.04820200055837631,17859,0.0,0.0
2025-03-05 00:00:00+00:00,0.04820200055837631,0.04936699941754341,0.04725399985909462,0.04910999909043312,17665,0.0,0.0
2025-03-06 00:00:00+00:00,0.04910999909043312,0.05034099891781807,0.048294998705387115,0.04987899959087372,18293,0.0,0.0
2025-03-07 00:00:00+00:00,0.04987899959087372,0.05040900036692619,0.047885000705718994,0.04868499934673309,16926,0.0,0.0
2025-03-08 00:00:00+00:00,0.04868499934673309,0.050648000091314316,0.04851499944925308,0.049323998391628265,18145,0.0,0.0
2025-03-09 00:00:00+00:00,0.049323998391628265,0.050308000296354294,0.04806600138545036,0.048583999276161194,18241,0.0,0.0
2025-03-10 00:00:00+00:00,0.048583999276161194,0.05045900121331215,0.0484980009496212,0.04923199862241745,16648,0.0,0.0
2025-03-11 00:00:00+00:00,0.04923199862241745,0.05021100118756294,0.04881000146269798,0.04902400076389313,18747,0.0,0.0
2025-03-12 00:00:00+00:00,0.04902400076389313,0.05019799992442131,0.04831400141119957,0.048441000282764435,15854,0.0,0.0
2025-03-13 00:00:00+00:00,0.048441000282764435,0.05022500082850456,0.048319000750780106,0.048767998814582825,18022,0.0,0.0
2025-03-14 00:00:00+00:00,0.048767998814582825,0.05015299841761589,0.048576999455690384,0.04990699887275696,18573,0.0,0.0
2025-03-15 00:00:00+00:00,0.04990699887275696,0.05019199848175049,0.048395998775959015,0.04937199875712395,19986,0.0,0.0
2025-03-16 00:00:00+00:00,0.04937199875712395,0.0502920001745224,0.048799000680446625,0.049887001514434814,16033,0.0,0.0
2025-03-17 00:00:00+00:00,0.049887001514434814,0.05043400079011917,0.04944400116801262,0.05017999932169914,12083,0.0,0.0
2025-03-18 00:00:00+00:00,0.05017999932169914,0.05026499927043915,0.048023998737335205,0.04976100102066994,16997,0.0,0.0
2025-03-19 00:00:00+00:00,0.04976100102066994,0.0500359982252121,0.0478769987821579,0.04874899983406067,12991,0.0,0.0
2025-03-20 00:00:00+00:00,0.04874899983406067,0.050241000950336456,0.04769900068640709,0.04919299855828285,15457,0.0,0.0
2025-03-21 00:00:00+00:00,0.04919299855828285,0.05042999982833862,0.04833399876952171,0.04978099837899208,14274,0.0,0.0
2025-03-22 00:00:00+00:00,0.04978099837899208,0.050331998616456985,0.04753800109028816,0.04753800109028816,15147,0.0,0.0
2025-03-23 00:00:00+00:00,0.04753800109028816,0.05012200027704239,0.04742199927568436,0.04791000112891197,14450,0.0,0.0
2025-03-24 00:00:00+00:00,0.04791000112891197,0.05060400068759918,0.04791000112891197,0.04968700185418129,14981,0.0,0.0
2025-03-25 00:00:00+00:00,0.04968700185418129,0.050613000988960266,0.048858001828193665,0.04992000013589859,14808,0.0,0.0
2025-03-26 00:00:00+00:00,0.04992000013589859,0.05063699930906296,0.049848999828100204,0.049876999109983444,14302,0.0,0.0
2025-03-27 00:00:00+00:00,0.049876999109983444,0.050645001232624054,0.04743900150060654,0.04858599975705147,15228,0.0,0.0
2025-03-28 00:00:00+00:00,0.04858599975705147,0.050422001630067825,0.04805900156497955,0.050053998827934265,13801,0.0,0.0
2025-03-29 00:00:00+00:00,0.050053998827934265,0.05042799934744835,0.04841399937868118,0.04952000081539154,15101,0.0,0.0
2025-03-30 00:00:00+00:00,0.04952000081539154,0.05036399886012077,0.0481330007314682,0.05011799931526184,14475,0.0,0.0
2025-03-31 00:00:00+00:00,0.05011799931526184,0.05043800175189972,0.047607000917196274,0.04880300164222717,12111,0.0,0.0
2025-04-01 00:00:00+00:00,0.04880300164222717,0.05017400160431862,0.047867998480796814,0.0487309992313385,15161,0.0,0.0
2025-04-02 00:00:00+00:00,0.0487309992313385,0.0500589981675148,0.04786999896168709,0.04925199970602989,16095,0.0,0.0
2025-04-03 00:00:00+00:00,0.04925199970602989,0.050234999507665634,0.048516999930143356,0.04970899969339371,12211,0.0,0.0
