TIMESTAMP,GNUS_OPEN_PRICE_USD,GNUS_HIGH_PRICE_USD,GNUS_LOW_PRICE_USD,GNUS_CLOSE_PRICE_USD,GNUS_VOLUME_USD,GNUS_DIVIDENDS_USD,GNUS_STOCK_SPLITS_USD
2024-03-25 00:00:00+00:00,68.15460205078125,74.46656799316406,63.085025787353516,63.085025787353516,2341585,0.0,0.0
2024-03-26 00:00:00+00:00,63.085025787353516,72.98487091064453,51.04899978637695,68.58700561523438,4115374,0.0,0.0
2024-03-27 00:00:00+00:00,68.58700561523438,68.59554290771484,55.12187576293945,57.11024856567383,2263146,0.0,0.0
2024-03-28 00:00:00+00:00,57.11024856567383,75.4592056274414,57.11024856567383,67.12439727783203,3503522,0.0,0.0
2024-03-29 00:00:00+00:00,67.12439727783203,83.08417510986328,62.33567810058594,62.708160400390625,2541814,0.0,0.0
2024-03-30 00:00:00+00:00,62.708160400390625,63.38791275024414,36.31215286254883,47.4078483581543,4836521,0.0,0.0
2024-03-31 00:00:00+00:00,47.4078483581543,52.34358596801758,46.49421310424805,49.87131118774414,1334976,0.0,0.0
2024-04-01 00:00:00+00:00,49.87131118774414,52.44367218017578,33.611724853515625,49.866249084472656,4516585,0.0,0.0
2024-04-02 00:00:00+00:00,49.866249084472656,49.866249084472656,36.113868713378906,41.238853454589844,1788164,0.0,0.0
2024-04-03 00:00:00+00:00,41.238853454589844,46.445037841796875,38.984745025634766,41.68741989135742,1276569,0.0,0.0
2024-04-04 00:00:00+00:00,41.68741989135742,46.76089096069336,35.74894714355469,38.797813415527344,1857544,0.0,0.0
2024-04-05 00:00:00+00:00,38.797813415527344,42.12771987915039,35.830806732177734,39.87532424926758,735205,0.0,0.0
2024-04-06 00:00:00+00:00,39.87532424926758,39.87532424926758,31.05099868774414,32.62723922729492,1255586,0.0,0.0
2024-04-07 00:00:00+00:00,32.62723922729492,34.407833099365234,30.389102935791016,31.667821884155273,709810,0.0,0.0
2024-04-08 00:00:00+00:00,31.667821884155273,35.64348220825195,26.49087905883789,33.61376190185547,1664169,0.0,0.0
2024-04-09 00:00:00+00:00,33.61376190185547,33.684505462646484,29.89046287536621,32.94414138793945,548414,0.0,0.0
2024-04-10 00:00:00+00:00,32.94414138793945,39.68159484863281,30.442333221435547,32.29730224609375,1221123,0.0,0.0
2024-04-11 00:00:00+00:00,32.29730224609375,36.94844055175781,31.751996994018555,33.49409484863281,818078,0.0,0.0
2024-04-12 00:00:00+00:00,33.49409484863281,34.50197982788086,25.417736053466797,27.58846092224121,897209,0.0,0.0
2024-04-13 00:00:00+00:00,27.58846092224121,28.574499130249023,23.030893325805664,23.89830207824707,390146,0.0,0.0
2024-04-14 00:00:00+00:00,23.89830207824707,26.338817596435547,22.71707534790039,26.05422019958496,395305,0.0,0.0
2024-04-15 00:00:00+00:00,26.153539657592773,27.223854064941406,23.219755172729492,25.311674118041992,496471,0.0,0.0
2024-04-16 00:00:00+00:00,25.311674118041992,25.57862091064453,19.887374877929688,21.90696907043457,688009,0.0,0.0
2024-04-17 00:00:00+00:00,20.348167419433594,25.63437271118164,20.31351661682129,25.63437271118164,474563,0.0,0.0
2024-04-18 00:00:00+00:00,25.63437271118164,26.267366409301758,24.001615524291992,25.369876861572266,243498,0.0,0.0
2024-04-19 00:00:00+00:00,25.369876861572266,27.895715713500977,23.90841293334961,26.52529525756836,667509,0.0,0.0
2024-04-20 00:00:00+00:00,26.52529525756836,26.760639190673828,24.033262252807617,24.8311824798584,152514,0.0,0.0
2024-04-21 00:00:00+00:00,24.724714279174805,36.354488372802734,24.711753845214844,35.133544921875,1147372,0.0,0.0
2024-04-22 00:00:00+00:00,35.133544921875,38.33905792236328,34.25362014770508,37.91301727294922,960084,0.0,0.0
2024-04-23 00:00:00+00:00,37.91301727294922,41.562381744384766,36.57990264892578,36.78508377075195,725929,0.0,0.0
2024-04-24 00:00:00+00:00,34.901145935058594,34.90257263183594,31.805376052856445,31.94206428527832,359903,0.0,0.0
2024-04-25 00:00:00+00:00,31.94206428527832,33.1738395690918,31.407703399658203,32.02175521850586,318655,0.0,0.0
2024-04-26 00:00:00+00:00,32.02175521850586,32.23599624633789,28.440841674804688,29.4968318939209,288691,0.0,0.0
2024-04-27 00:00:00+00:00,29.4968318939209,31.188247680664062,26.729589462280273,29.615976333618164,247512,0.0,0.0
2024-04-28 00:00:00+00:00,29.615976333618164,32.704017639160156,29.360450744628906,31.783231735229492,186384,0.0,0.0
2024-04-29 00:00:00+00:00,31.783231735229492,32.54301452636719,29.686845779418945,29.959827423095703,123006,0.0,0.0
2024-04-30 00:00:00+00:00,29.959827423095703,30.67141342163086,25.212284088134766,26.66037940979004,252811,0.0,0.0
2024-05-01 00:00:00+00:00,26.66037940979004,28.1417293548584,23.564823150634766,27.19291877746582,623353,0.0,0.0
2024-05-02 00:00:00+00:00,27.19291877746582,27.375661849975586,25.1133975982666,25.314733505249023,372884,0.0,0.0
2024-05-03 00:00:00+00:00,25.346582412719727,25.845800399780273,24.775815963745117,25.80672264099121,323451,0.0,0.0
2024-05-04 00:00:00+00:00,25.80672264099121,25.882776260375977,23.009634017944336,23.009634017944336,326958,0.0,0.0
2024-05-05 00:00:00+00:00,23.009634017944336,23.486419677734375,0.2949250042438507,2.1910300254821777,5217848,0.0,0.0
2024-05-06 00:00:00+00:00,2.224684000015259,9.036965370178223,1.1994049549102783,7.174417972564697,5631313,0.0,0.0
2024-05-07 00:00:00+00:00,7.175525188446045,9.702800750732422,6.017541885375977,6.855972766876221,2689967,0.0,0.0
2024-05-08 00:00:00+00:00,6.855972766876221,7.01856803894043,5.470277786254883,6.05271577835083,782060,0.0,0.0
2024-05-09 00:00:00+00:00,6.05271577835083,6.6386308670043945,4.6546149253845215,5.768980026245117,923796,0.0,0.0
2024-05-10 00:00:00+00:00,5.768980026245117,5.801702976226807,4.65346097946167,4.896288871765137,479393,0.0,0.0
