TIMESTAMP,EBTC_OPEN_PRICE_USD,EBTC_HIGH_PRICE_USD,EBTC_LOW_PRICE_USD,EBTC_CLOSE_PRICE_USD,EBTC_VOLUME_USD,EBTC_DIVIDENDS_USD,EBTC_STOCK_SPLITS_USD
2024-10-29 00:00:00+00:00,71752.0546875,72996.7109375,71752.0546875,72646.0703125,271786,0.0,0.0
2024-10-30 00:00:00+00:00,72646.0703125,72646.0703125,71920.921875,72378.8125,2285764,0.0,0.0
2024-10-31 00:00:00+00:00,72378.8125,72472.984375,70436.2421875,70436.2421875,693911,0.0,0.0
2024-11-01 00:00:00+00:00,70436.2421875,71117.34375,68957.125,69217.859375,1730665,0.0,0.0
2024-11-02 00:00:00+00:00,69217.859375,69633.0390625,69217.859375,69353.34375,476918,0.0,0.0
2024-11-03 00:00:00+00:00,69353.34375,69353.5390625,67859.0859375,68795.34375,441136,0.0,0.0
2024-11-04 00:00:00+00:00,68795.34375,68926.2578125,67359.2109375,67717.515625,280937,0.0,0.0
2024-11-05 00:00:00+00:00,67717.515625,69865.0703125,67669.2578125,69644.03125,2856415,0.0,0.0
2024-11-06 00:00:00+00:00,69644.03125,75538.0390625,69644.015625,75538.0078125,1604452,0.0,0.0
2024-11-07 00:00:00+00:00,75538.0078125,75744.0703125,74635.5234375,75744.0625,402333,0.0,0.0
2024-11-08 00:00:00+00:00,75744.0625,76466.1328125,75744.0625,76319.0625,729306,0.0,0.0
2024-11-09 00:00:00+00:00,76319.0625,76468.2734375,76163.4453125,76289.328125,459024,0.0,0.0
2024-11-10 00:00:00+00:00,76289.328125,80851.5859375,76289.328125,80851.5859375,367628,0.0,0.0
2024-11-11 00:00:00+00:00,80851.5859375,89034.1484375,80263.21875,89034.1484375,1761386,0.0,0.0
2024-11-12 00:00:00+00:00,89034.1484375,89037.2421875,85341.875,86807.75,5249339,0.0,0.0
2024-11-13 00:00:00+00:00,86807.75,92773.7265625,86105.0078125,91935.84375,571550,0.0,0.0
2024-11-14 00:00:00+00:00,91935.84375,91935.84375,88124.8046875,88124.8046875,791740,0.0,0.0
2024-11-15 00:00:00+00:00,88124.8046875,91290.4296875,87686.1484375,91221.1875,6240955,0.0,0.0
2024-11-16 00:00:00+00:00,91221.1875,91221.421875,90278.9765625,90278.9765625,341534,0.0,0.0
2024-11-17 00:00:00+00:00,90278.9765625,91017.0859375,89294.734375,89295.0,975101,0.0,0.0
2024-11-18 00:00:00+00:00,89295.0,91754.4296875,89295.0,91110.921875,485841,0.0,0.0
2024-11-19 00:00:00+00:00,91110.921875,92781.09375,91001.265625,92248.1796875,5935591,0.0,0.0
2024-11-20 00:00:00+00:00,92248.1796875,94305.984375,92001.65625,93684.9765625,2171233,0.0,0.0
2024-11-21 00:00:00+00:00,93684.9765625,97648.0546875,93684.9765625,97647.578125,591019,0.0,0.0
2024-11-22 00:00:00+00:00,97647.578125,98907.7890625,97647.0859375,98421.890625,1738591,0.0,0.0
2024-11-23 00:00:00+00:00,98421.890625,98421.921875,97258.2421875,97258.2421875,441898,0.0,0.0
2024-11-24 00:00:00+00:00,97258.2421875,97928.3671875,95554.9375,97269.5546875,1240958,0.0,0.0
2024-11-25 00:00:00+00:00,97269.5546875,97889.1015625,93625.7265625,94020.7421875,4238949,0.0,0.0
2024-11-26 00:00:00+00:00,94020.7421875,94297.53125,91328.7734375,91334.9921875,1056788,0.0,0.0
2024-11-27 00:00:00+00:00,91334.9921875,96510.1484375,91334.9921875,95179.6328125,2224737,0.0,0.0
2024-11-28 00:00:00+00:00,95179.6328125,95473.5234375,93895.2265625,94287.4453125,1365975,0.0,0.0
2024-11-29 00:00:00+00:00,94287.4453125,97199.765625,94287.4453125,97117.6640625,4997423,0.0,0.0
2024-11-30 00:00:00+00:00,97117.6640625,97135.7734375,96407.4765625,96579.4921875,551012,0.0,0.0
2024-12-01 00:00:00+00:00,96579.4921875,96983.71875,95738.4453125,96983.71875,317432,0.0,0.0
2024-12-02 00:00:00+00:00,96983.71875,96997.859375,94798.2265625,95264.9140625,632809,0.0,0.0
2024-12-03 00:00:00+00:00,95264.9140625,95564.5,93690.1328125,94751.140625,1271964,0.0,0.0
2024-12-04 00:00:00+00:00,94751.140625,96226.734375,94751.140625,96226.734375,851486,0.0,0.0
2024-12-05 00:00:00+00:00,96226.734375,101967.390625,96226.734375,99609.6953125,980484,0.0,0.0
2024-12-06 00:00:00+00:00,98118.0703125,99008.4140625,97847.6015625,99008.4140625,350011,0.0,0.0
2024-12-07 00:00:00+00:00,99008.4140625,99708.109375,99008.4140625,99707.9140625,795789,0.0,0.0
2024-12-08 00:00:00+00:00,99707.9140625,99803.0390625,98826.3359375,99803.0390625,1449356,0.0,0.0
2024-12-09 00:00:00+00:00,99803.0390625,100049.0625,97610.328125,97618.28125,2250770,0.0,0.0
2024-12-10 00:00:00+00:00,97618.28125,97618.28125,95754.1796875,97113.75,1910759,0.0,0.0
2024-12-11 00:00:00+00:00,97113.75,100435.6875,95787.28125,100435.6875,1793819,0.0,0.0
2024-12-12 00:00:00+00:00,100435.6875,100881.21875,100098.46875,100836.4765625,1105082,0.0,0.0
2024-12-13 00:00:00+00:00,100836.4765625,101124.53125,99358.546875,100707.9296875,6108836,0.0,0.0
2024-12-14 00:00:00+00:00,100707.9296875,101239.9296875,100306.15625,100421.4375,1349202,0.0,0.0
2024-12-15 00:00:00+00:00,100421.4375,102338.8359375,100421.3828125,102229.9296875,966434,0.0,0.0
2024-12-16 00:00:00+00:00,102229.9296875,105607.859375,102229.9296875,105539.265625,155580,0.0,0.0
2024-12-17 00:00:00+00:00,105539.265625,106467.984375,105297.2890625,105998.484375,3024974,0.0,0.0
2024-12-18 00:00:00+00:00,105998.484375,105998.484375,103172.9296875,103272.03125,518461,0.0,0.0
2024-12-19 00:00:00+00:00,103272.03125,103272.03125,96745.578125,97279.8125,2438908,0.0,0.0
2024-12-20 00:00:00+00:00,97279.8125,97279.8125,95866.890625,95866.890625,524438,0.0,0.0
2024-12-21 00:00:00+00:00,95866.890625,98143.6875,95866.890625,97122.84375,1691971,0.0,0.0
2024-12-22 00:00:00+00:00,97122.84375,97122.84375,94622.453125,94694.9375,310289,0.0,0.0
2024-12-23 00:00:00+00:00,94694.9375,95284.8671875,92547.7734375,93956.8046875,1387237,0.0,0.0
2024-12-24 00:00:00+00:00,93956.8046875,98422.0703125,93600.78125,98421.2734375,4734990,0.0,0.0
2024-12-25 00:00:00+00:00,98421.2734375,98817.03125,97747.46875,98817.03125,7480208,0.0,0.0
2024-12-26 00:00:00+00:00,98817.03125,99222.109375,95160.2890625,95313.34375,10751432,0.0,0.0
2024-12-27 00:00:00+00:00,95331.1171875,96555.5625,93680.2421875,93884.0703125,9759768,0.0,0.0
2024-12-28 00:00:00+00:00,93884.0703125,94655.40625,93757.7265625,94655.40625,2799416,0.0,0.0
2024-12-29 00:00:00+00:00,94655.40625,94729.5859375,93051.96875,93051.96875,1001252,0.0,0.0
2024-12-30 00:00:00+00:00,93051.96875,93700.8125,91515.3828125,93541.1640625,542333,0.0,0.0
2024-12-31 00:00:00+00:00,93541.1640625,93541.1640625,92095.328125,93432.5078125,2255222,0.0,0.0
2025-01-01 00:00:00+00:00,93432.5078125,93432.5234375,93262.453125,93291.2890625,1906380,0.0,0.0
2025-01-02 00:00:00+00:00,93291.2890625,96896.609375,93283.515625,96739.2109375,3465235,0.0,0.0
2025-01-03 00:00:00+00:00,96739.2109375,98145.140625,96218.1953125,98054.1171875,1887600,0.0,0.0
2025-01-04 00:00:00+00:00,98054.1171875,98110.453125,97641.015625,98044.921875,825054,0.0,0.0
2025-01-05 00:00:00+00:00,98044.921875,98107.1875,97588.03125,98107.1875,1160174,0.0,0.0
2025-01-06 00:00:00+00:00,98107.1875,101453.9140625,98098.4609375,101239.1015625,463844,0.0,0.0
2025-01-07 00:00:00+00:00,101239.1015625,101726.3984375,98659.5546875,98661.5078125,1231411,0.0,0.0
2025-01-08 00:00:00+00:00,98661.5078125,98661.5078125,93963.671875,94704.6640625,1128732,0.0,0.0
2025-01-09 00:00:00+00:00,94704.6640625,95060.46875,91594.171875,92293.140625,9985694,0.0,0.0
2025-01-10 00:00:00+00:00,92293.140625,94766.7890625,92291.3828125,94617.4453125,6117191,0.0,0.0
2025-01-11 00:00:00+00:00,94617.4453125,94619.0390625,94023.0625,94032.484375,803510,0.0,0.0
2025-01-12 00:00:00+00:00,94032.484375,94650.796875,93839.625,94519.2734375,360207,0.0,0.0
2025-01-13 00:00:00+00:00,94519.2734375,94521.7109375,91162.296875,93185.875,1750708,0.0,0.0
2025-01-14 00:00:00+00:00,93185.875,96351.0703125,93185.875,96351.03125,2442816,0.0,0.0
2025-01-15 00:00:00+00:00,96351.03125,99191.0234375,96351.03125,99189.9609375,941947,0.0,0.0
2025-01-16 00:00:00+00:00,99189.9609375,99590.875,98479.0546875,99526.3828125,966727,0.0,0.0
2025-01-17 00:00:00+00:00,99526.3828125,105059.9140625,99526.2890625,104206.96875,3227648,0.0,0.0
2025-01-18 00:00:00+00:00,104206.96875,104214.875,102524.5859375,103636.5703125,2981456,0.0,0.0
2025-01-19 00:00:00+00:00,103636.5703125,104829.296875,103636.5703125,104669.5078125,1368202,0.0,0.0
2025-01-20 00:00:00+00:00,104669.5078125,107894.8828125,103396.4375,104448.3203125,288394,0.0,0.0
2025-01-21 00:00:00+00:00,104448.3203125,105363.1484375,101237.3203125,105296.25,1060574,0.0,0.0
2025-01-22 00:00:00+00:00,105296.25,105552.796875,104225.171875,104382.8984375,587585,0.0,0.0
2025-01-23 00:00:00+00:00,104382.8984375,105447.8984375,101572.0078125,104166.265625,2102782,0.0,0.0
2025-01-24 00:00:00+00:00,104166.265625,106424.78125,104003.2109375,105563.9140625,2295945,0.0,0.0
2025-01-25 00:00:00+00:00,105563.9140625,105625.5703125,104335.3515625,104790.2109375,2358160,0.0,0.0
2025-01-26 00:00:00+00:00,104790.2109375,105029.609375,102909.828125,102909.8359375,1808167,0.0,0.0
2025-01-27 00:00:00+00:00,102909.8359375,102918.0078125,99041.7578125,100870.203125,1244837,0.0,0.0
2025-01-28 00:00:00+00:00,100870.203125,102924.7890625,100869.015625,101161.375,3978556,0.0,0.0
2025-01-29 00:00:00+00:00,101161.375,103532.1171875,100973.9453125,103468.0859375,1898261,0.0,0.0
2025-01-30 00:00:00+00:00,103468.0859375,105239.171875,103389.5234375,105078.2890625,3669849,0.0,0.0
2025-01-31 00:00:00+00:00,105078.2890625,105078.2890625,101845.28125,102016.0859375,5805481,0.0,0.0
2025-02-01 00:00:00+00:00,102016.0859375,102599.4375,100668.1015625,100674.3359375,4124629,0.0,0.0
2025-02-02 00:00:00+00:00,100674.3359375,101149.4375,96996.5234375,97034.484375,6732072,0.0,0.0
2025-02-03 00:00:00+00:00,97034.484375,101640.09375,94186.421875,101630.265625,4990582,0.0,0.0
2025-02-04 00:00:00+00:00,101630.265625,101630.3125,97806.359375,97816.0390625,3264975,0.0,0.0
2025-02-05 00:00:00+00:00,97816.0390625,98357.9453125,96546.2578125,96546.2578125,139367,0.0,0.0
2025-02-06 00:00:00+00:00,96546.2578125,98756.25,96545.359375,97012.734375,1094677,0.0,0.0
2025-02-07 00:00:00+00:00,97012.734375,99465.0703125,95852.0,95903.4453125,6519630,0.0,0.0
2025-02-08 00:00:00+00:00,95903.4453125,96540.8203125,95847.5,96342.1875,719020,0.0,0.0
2025-02-09 00:00:00+00:00,96342.1875,96959.0078125,95499.3515625,95956.359375,868686,0.0,0.0
2025-02-10 00:00:00+00:00,95956.359375,97662.65625,95692.609375,97379.9453125,2471218,0.0,0.0
2025-02-11 00:00:00+00:00,97379.9453125,98098.0234375,96048.0078125,96519.34375,646801,0.0,0.0
2025-02-12 00:00:00+00:00,96519.34375,97059.484375,95062.3515625,97055.0,1918225,0.0,0.0
2025-02-13 00:00:00+00:00,97055.0,97613.15625,95489.59375,96131.3984375,2439706,0.0,0.0
2025-02-14 00:00:00+00:00,96131.3984375,98509.1484375,96131.078125,97810.0234375,2929898,0.0,0.0
2025-02-15 00:00:00+00:00,97810.0234375,97810.0234375,97292.1484375,97471.09375,391805,0.0,0.0
2025-02-16 00:00:00+00:00,97471.09375,97490.375,96798.9140625,96798.9140625,226423,0.0,0.0
2025-02-17 00:00:00+00:00,96798.9140625,96853.03125,95621.5546875,95963.546875,658181,0.0,0.0
2025-02-18 00:00:00+00:00,95963.546875,96063.5234375,93677.109375,94115.46875,1476744,0.0,0.0
2025-02-19 00:00:00+00:00,94115.46875,95829.8828125,94115.46875,95656.1484375,486164,0.0,0.0
2025-02-20 00:00:00+00:00,95656.1484375,98318.609375,95651.515625,98318.15625,1855695,0.0,0.0
2025-02-21 00:00:00+00:00,98318.15625,98952.6640625,95029.2265625,95029.2265625,103038,0.0,0.0
2025-02-22 00:00:00+00:00,95029.2265625,96515.8046875,95029.2265625,96446.578125,4048549,0.0,0.0
2025-02-23 00:00:00+00:00,96446.578125,96446.578125,95501.6953125,95643.171875,1043292,0.0,0.0
2025-02-24 00:00:00+00:00,95643.171875,96210.546875,93605.03125,93605.03125,2606562,0.0,0.0
2025-02-25 00:00:00+00:00,93605.03125,93605.875,87256.734375,88626.5703125,3948723,0.0,0.0
2025-02-26 00:00:00+00:00,88626.5703125,88643.4375,84854.734375,84854.734375,540691,0.0,0.0
2025-02-27 00:00:00+00:00,84854.734375,85966.5859375,83764.296875,84111.3515625,1125020,0.0,0.0
2025-02-28 00:00:00+00:00,84111.3515625,84188.8359375,79605.6796875,83823.1015625,2902633,0.0,0.0
2025-03-01 00:00:00+00:00,83823.1015625,85598.109375,83822.734375,85597.75,3372599,0.0,0.0
2025-03-02 00:00:00+00:00,85597.75,94095.0078125,85046.9375,94071.875,762571,0.0,0.0
2025-03-03 00:00:00+00:00,94071.875,94071.875,86679.4765625,86679.6484375,1731985,0.0,0.0
2025-03-04 00:00:00+00:00,86679.6484375,87768.5,82610.6328125,87349.1015625,0,0.0,0.0
2025-03-05 00:00:00+00:00,87349.1015625,90298.9375,87147.78125,89933.0703125,10658,0.0,0.0
2025-03-06 00:00:00+00:00,89933.0703125,92417.0859375,88709.6328125,89786.2109375,379538,0.0,0.0
2025-03-07 00:00:00+00:00,89786.2109375,89786.2109375,86806.0234375,86849.96875,832733,0.0,0.0
2025-03-08 00:00:00+00:00,86849.96875,86906.859375,85977.171875,86139.265625,425273,0.0,0.0
2025-03-09 00:00:00+00:00,86139.265625,86139.265625,82984.046875,83012.2109375,0,0.0,0.0
2025-03-10 00:00:00+00:00,83012.2109375,83037.2109375,78381.8203125,79129.46875,507877,0.0,0.0
2025-03-11 00:00:00+00:00,79129.46875,83096.1171875,78262.109375,82899.0390625,484422,0.0,0.0
2025-03-12 00:00:00+00:00,82899.0390625,83266.9921875,81824.578125,83251.2734375,382466,0.0,0.0
2025-03-13 00:00:00+00:00,83251.2734375,83302.34375,81107.421875,81371.59375,100527,0.0,0.0
2025-03-14 00:00:00+00:00,81371.59375,84629.4296875,81371.59375,84333.5703125,275679,0.0,0.0
2025-03-15 00:00:00+00:00,84333.5703125,84371.2734375,83909.0546875,84272.859375,188227,0.0,0.0
2025-03-16 00:00:00+00:00,84272.859375,84272.859375,82432.0859375,82432.0859375,224156,0.0,0.0
2025-03-17 00:00:00+00:00,82432.0859375,84307.15625,82408.7578125,83980.0625,0,0.0,0.0
2025-03-18 00:00:00+00:00,83980.0625,83980.0625,81430.8515625,82068.640625,612586,0.0,0.0
2025-03-19 00:00:00+00:00,82068.640625,85233.5078125,82068.640625,85214.4921875,0,0.0,0.0
2025-03-20 00:00:00+00:00,85214.4921875,86315.703125,83843.0703125,84132.1171875,194886,0.0,0.0
2025-03-21 00:00:00+00:00,84132.1171875,84511.2265625,83625.28125,84158.6796875,0,0.0,0.0
2025-03-22 00:00:00+00:00,84158.6796875,84304.1953125,83956.09375,83956.09375,0,0.0,0.0
2025-03-23 00:00:00+00:00,83956.09375,85146.265625,83956.09375,85146.265625,6,0.0,0.0
2025-03-24 00:00:00+00:00,85146.265625,88025.1015625,85146.265625,87388.4921875,551193,0.0,0.0
2025-03-25 00:00:00+00:00,87388.4921875,87830.328125,86971.2265625,87804.2421875,0,0.0,0.0
2025-03-26 00:00:00+00:00,87804.2421875,87934.1953125,86806.4296875,86833.9453125,346893,0.0,0.0
2025-03-27 00:00:00+00:00,86833.9453125,87429.484375,86183.640625,87071.0234375,3855316,0.0,0.0
