TIMESTAMP,FERC_OPEN_PRICE_USD,FERC_HIGH_PRICE_USD,FERC_LOW_PRICE_USD,FERC_CLOSE_PRICE_USD,FERC_VOLUME_USD,FERC_DIVIDENDS_USD,FERC_STOCK_SPLITS_USD
2023-06-11 00:00:00+00:00,0.8119519948959351,0.8945009708404541,0.7213169932365417,0.7948070168495178,3977135,0.0,0.0
2023-06-12 00:00:00+00:00,0.7950609922409058,0.8068289756774902,0.5778729915618896,0.6516919732093811,4081977,0.0,0.0
2023-06-13 00:00:00+00:00,0.6517000198364258,0.683148980140686,0.5243260264396667,0.531948983669281,3736969,0.0,0.0
2023-06-14 00:00:00+00:00,0.531948983669281,0.5344700217247009,0.2517940104007721,0.2525720000267029,4439439,0.0,0.0
2023-06-15 00:00:00+00:00,0.2569180130958557,0.36667099595069885,0.2333420068025589,0.3581790030002594,3910138,0.0,0.0
2023-06-16 00:00:00+00:00,0.359019011259079,0.5263770222663879,0.3555949926376343,0.45586898922920227,3618979,0.0,0.0
2023-06-17 00:00:00+00:00,0.4555090069770813,0.4757640063762665,0.36639899015426636,0.3669329881668091,2607971,0.0,0.0
2023-06-18 00:00:00+00:00,0.36701700091362,0.45014700293540955,0.3138209879398346,0.3138209879398346,2347243,0.0,0.0
2023-06-19 00:00:00+00:00,0.31380701065063477,0.42208799719810486,0.31272199749946594,0.40433400869369507,3227783,0.0,0.0
2023-06-20 00:00:00+00:00,0.4043790102005005,0.46171700954437256,0.36220499873161316,0.4331760108470917,3409589,0.0,0.0
2023-06-21 00:00:00+00:00,0.4331659972667694,0.566847026348114,0.413875013589859,0.520501971244812,5122434,0.0,0.0
2023-06-22 00:00:00+00:00,0.5204960107803345,0.5243420004844666,0.4161129891872406,0.4327310025691986,3217984,0.0,0.0
2023-06-23 00:00:00+00:00,0.4327569901943207,0.4432530105113983,0.3803679943084717,0.42006200551986694,3414266,0.0,0.0
2023-06-24 00:00:00+00:00,0.4200820028781891,0.4486840069293976,0.3941819965839386,0.39660099148750305,2322814,0.0,0.0
2023-06-25 00:00:00+00:00,0.39660099148750305,0.4626629948616028,0.39370301365852356,0.4305729866027832,2450732,0.0,0.0
2023-06-26 00:00:00+00:00,0.43056100606918335,0.45034700632095337,0.3999660015106201,0.40515899658203125,2289342,0.0,0.0
2023-06-27 00:00:00+00:00,0.4052239954471588,0.4101249873638153,0.37828800082206726,0.40193599462509155,2186460,0.0,0.0
2023-06-28 00:00:00+00:00,0.4021410048007965,0.4042139947414398,0.34681400656700134,0.3482789993286133,2261961,0.0,0.0
2023-06-29 00:00:00+00:00,0.34828099608421326,0.36243799328804016,0.3119319975376129,0.314287006855011,2041211,0.0,0.0
2023-06-30 00:00:00+00:00,0.31446200609207153,0.32546401023864746,0.25499001145362854,0.2828100025653839,3169115,0.0,0.0
2023-07-01 00:00:00+00:00,0.2826240062713623,0.2874689996242523,0.2529209852218628,0.26635199785232544,1753765,0.0,0.0
2023-07-02 00:00:00+00:00,0.26625099778175354,0.38962700963020325,0.2588770091533661,0.27366000413894653,2044796,0.0,0.0
2023-07-03 00:00:00+00:00,0.2736639976501465,0.28834301233291626,0.26862001419067383,0.2779200077056885,1949739,0.0,0.0
2023-07-04 00:00:00+00:00,0.2779969871044159,0.2779969871044159,0.2453240007162094,0.25018200278282166,2046259,0.0,0.0
2023-07-05 00:00:00+00:00,0.2501690089702606,0.36924299597740173,0.245946004986763,0.34738099575042725,2618444,0.0,0.0
2023-07-06 00:00:00+00:00,0.3474220037460327,0.39388900995254517,0.2717069983482361,0.2751069962978363,3274158,0.0,0.0
2023-07-07 00:00:00+00:00,0.27535200119018555,0.2885090112686157,0.2513960003852844,0.25438499450683594,2021014,0.0,0.0
2023-07-08 00:00:00+00:00,0.2539620101451874,0.2809930145740509,0.24692699313163757,0.26637598872184753,1718769,0.0,0.0
2023-07-09 00:00:00+00:00,0.2665730118751526,0.2665730118751526,0.24237099289894104,0.24258999526500702,1604176,0.0,0.0
