,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),7720.0,0.627594475388601,0.4782,0.543366207097983,0.13549,0.17693,0.202545,0.241527,0.318265,0.4782,0.6278,1.13521,2.1853949999999984,2.6432509999999914,3.3076
XRP High Price ($),7720.0,0.6415715595854923,0.48625,0.5578726366626274,0.14494,0.17880949999999998,0.204819,0.244593,0.32494,0.48625,0.6394249999999999,1.1657300000000004,2.2240549999999994,2.731539999999998,3.4
XRP Low Price ($),7720.0,0.6129253018134715,0.46979000000000004,0.5284092442590635,0.10129,0.1750361,0.19957,0.237882,0.31302,0.46979000000000004,0.6174999999999999,1.0978400000000001,2.134374999999999,2.5618009999999938,3.2437
XRP Close Price ($),7720.0,0.6278331411917097,0.4782,0.543714689880768,0.13549,0.17693,0.202545,0.241527,0.318265,0.4782,0.627875,1.1354100000000005,2.1872749999999987,2.6432509999999914,3.3076
